pair_label,gcd_a,gcd_b,tier,num_links,run,size_bytes,bandwidth_MBps
intra_pkg_OAM0,0,1,intra_pkg,4,2,1,3.03
intra_pkg_OAM0,0,1,intra_pkg,4,2,2,6.08
intra_pkg_OAM0,0,1,intra_pkg,4,2,4,12.91
intra_pkg_OAM0,0,1,intra_pkg,4,2,8,26.52
intra_pkg_OAM0,0,1,intra_pkg,4,2,16,53.02
intra_pkg_OAM0,0,1,intra_pkg,4,2,32,106.12
intra_pkg_OAM0,0,1,intra_pkg,4,2,64,188.40
intra_pkg_OAM0,0,1,intra_pkg,4,2,128,404.62
intra_pkg_OAM0,0,1,intra_pkg,4,2,256,48.12
intra_pkg_OAM0,0,1,intra_pkg,4,2,512,94.60
intra_pkg_OAM0,0,1,intra_pkg,4,2,1024,188.27
intra_pkg_OAM0,0,1,intra_pkg,4,2,2048,367.26
intra_pkg_OAM0,0,1,intra_pkg,4,2,4096,376.07
intra_pkg_OAM0,0,1,intra_pkg,4,2,8192,739.99
intra_pkg_OAM0,0,1,intra_pkg,4,2,16384,1489.88
intra_pkg_OAM0,0,1,intra_pkg,4,2,32768,2933.65
intra_pkg_OAM0,0,1,intra_pkg,4,2,65536,5699.41
intra_pkg_OAM0,0,1,intra_pkg,4,2,131072,10993.37
intra_pkg_OAM0,0,1,intra_pkg,4,2,262144,20617.85
intra_pkg_OAM0,0,1,intra_pkg,4,2,524288,36271.28
intra_pkg_OAM0,0,1,intra_pkg,4,2,1048576,58458.70
intra_pkg_OAM0,0,1,intra_pkg,4,2,2097152,82876.32
intra_pkg_OAM0,0,1,intra_pkg,4,2,4194304,105334.37
intra_pkg_OAM0,0,1,intra_pkg,4,2,8388608,120753.92
intra_pkg_OAM0,0,1,intra_pkg,4,2,16777216,130395.45
intra_pkg_OAM0,0,1,intra_pkg,4,2,33554432,136292.27
intra_pkg_OAM0,0,1,intra_pkg,4,2,67108864,139325.79
intra_pkg_OAM0,0,1,intra_pkg,4,2,134217728,140813.49
intra_pkg_OAM0,0,1,intra_pkg,4,2,268435456,141653.75
intra_pkg_OAM0,0,1,intra_pkg,4,2,536870912,142380.61
intra_pkg_OAM0,0,1,intra_pkg,4,2,1073741824,142302.07
intra_pkg_OAM0,0,1,intra_pkg,4,3,1,3.02
intra_pkg_OAM0,0,1,intra_pkg,4,3,2,6.03
intra_pkg_OAM0,0,1,intra_pkg,4,3,4,12.84
intra_pkg_OAM0,0,1,intra_pkg,4,3,8,26.44
intra_pkg_OAM0,0,1,intra_pkg,4,3,16,49.42
intra_pkg_OAM0,0,1,intra_pkg,4,3,32,102.20
intra_pkg_OAM0,0,1,intra_pkg,4,3,64,209.83
intra_pkg_OAM0,0,1,intra_pkg,4,3,128,417.86
intra_pkg_OAM0,0,1,intra_pkg,4,3,256,47.97
intra_pkg_OAM0,0,1,intra_pkg,4,3,512,94.57
intra_pkg_OAM0,0,1,intra_pkg,4,3,1024,187.73
intra_pkg_OAM0,0,1,intra_pkg,4,3,2048,367.30
intra_pkg_OAM0,0,1,intra_pkg,4,3,4096,375.72
intra_pkg_OAM0,0,1,intra_pkg,4,3,8192,737.44
intra_pkg_OAM0,0,1,intra_pkg,4,3,16384,1485.26
intra_pkg_OAM0,0,1,intra_pkg,4,3,32768,2924.57
intra_pkg_OAM0,0,1,intra_pkg,4,3,65536,5667.95
intra_pkg_OAM0,0,1,intra_pkg,4,3,131072,10960.03
intra_pkg_OAM0,0,1,intra_pkg,4,3,262144,20490.27
intra_pkg_OAM0,0,1,intra_pkg,4,3,524288,36254.86
intra_pkg_OAM0,0,1,intra_pkg,4,3,1048576,58339.20
intra_pkg_OAM0,0,1,intra_pkg,4,3,2097152,82932.22
intra_pkg_OAM0,0,1,intra_pkg,4,3,4194304,105297.63
intra_pkg_OAM0,0,1,intra_pkg,4,3,8388608,120693.82
intra_pkg_OAM0,0,1,intra_pkg,4,3,16777216,130873.86
intra_pkg_OAM0,0,1,intra_pkg,4,3,33554432,136424.98
intra_pkg_OAM0,0,1,intra_pkg,4,3,67108864,139444.20
intra_pkg_OAM0,0,1,intra_pkg,4,3,134217728,141152.65
intra_pkg_OAM0,0,1,intra_pkg,4,3,268435456,142121.17
intra_pkg_OAM0,0,1,intra_pkg,4,3,536870912,142656.96
intra_pkg_OAM0,0,1,intra_pkg,4,3,1073741824,142391.49
intra_pkg_OAM0,0,1,intra_pkg,4,4,1,2.97
intra_pkg_OAM0,0,1,intra_pkg,4,4,2,5.96
intra_pkg_OAM0,0,1,intra_pkg,4,4,4,12.70
intra_pkg_OAM0,0,1,intra_pkg,4,4,8,25.94
intra_pkg_OAM0,0,1,intra_pkg,4,4,16,52.04
intra_pkg_OAM0,0,1,intra_pkg,4,4,32,103.30
intra_pkg_OAM0,0,1,intra_pkg,4,4,64,206.63
intra_pkg_OAM0,0,1,intra_pkg,4,4,128,407.76
intra_pkg_OAM0,0,1,intra_pkg,4,4,256,48.03
intra_pkg_OAM0,0,1,intra_pkg,4,4,512,94.62
intra_pkg_OAM0,0,1,intra_pkg,4,4,1024,188.21
intra_pkg_OAM0,0,1,intra_pkg,4,4,2048,365.70
intra_pkg_OAM0,0,1,intra_pkg,4,4,4096,375.92
intra_pkg_OAM0,0,1,intra_pkg,4,4,8192,741.65
