benchmark,num_gcds,run,size_bytes,latency_us
osu_allreduce,2,5,16,25.36
osu_allreduce,2,5,32,25.42
osu_allreduce,2,5,64,25.42
osu_allreduce,2,5,128,25.68
osu_allreduce,2,5,256,25.72
osu_allreduce,2,5,512,25.92
osu_allreduce,2,5,1024,26.25
osu_allreduce,2,5,2048,27.08
osu_allreduce,2,5,4096,32.43
osu_allreduce,2,5,8192,32.69
osu_allreduce,2,5,16384,46.79
osu_allreduce,2,5,32768,49.91
osu_allreduce,2,5,65536,59.01
osu_allreduce,2,5,131072,76.23
osu_allreduce,2,5,262144,112.01
osu_allreduce,2,5,524288,180.33
osu_allreduce,2,5,1048576,313.78
osu_allreduce,2,6,4,26.05
osu_allreduce,2,6,8,27.40
osu_allreduce,2,6,16,28.02
osu_allreduce,2,6,32,27.20
osu_allreduce,2,6,64,27.22
osu_allreduce,2,6,128,27.66
osu_allreduce,2,6,256,27.58
osu_allreduce,2,6,512,28.06
osu_allreduce,2,6,1024,28.29
osu_allreduce,2,6,2048,29.54
osu_allreduce,2,6,4096,31.82
osu_allreduce,2,6,8192,35.67
osu_allreduce,2,6,16384,46.86
osu_allreduce,2,6,32768,49.94
osu_allreduce,2,6,65536,59.05
osu_allreduce,2,6,131072,76.17
osu_allreduce,2,6,262144,112.04
osu_allreduce,2,6,524288,178.99
osu_allreduce,2,6,1048576,313.48
osu_allreduce,4,2,4,28.70
osu_allreduce,4,2,8,29.42
osu_allreduce,4,2,16,27.11
osu_allreduce,4,2,32,27.06
osu_allreduce,4,2,64,27.37
osu_allreduce,4,2,128,28.27
osu_allreduce,4,2,256,27.31
osu_allreduce,4,2,512,34.39
osu_allreduce,4,2,1024,34.78
osu_allreduce,4,2,2048,36.13
osu_allreduce,4,2,4096,38.49
osu_allreduce,4,2,8192,74.70
osu_allreduce,4,2,16384,81.27
osu_allreduce,4,2,32768,87.71
osu_allreduce,4,2,65536,101.08
osu_allreduce,4,2,131072,153.99
osu_allreduce,4,2,262144,203.15
osu_allreduce,4,2,524288,318.82
osu_allreduce,4,2,1048576,539.67
osu_allreduce,4,3,4,28.69
osu_allreduce,4,3,8,29.32
osu_allreduce,4,3,16,27.25
osu_allreduce,4,3,32,27.24
osu_allreduce,4,3,64,27.13
osu_allreduce,4,3,128,27.91
osu_allreduce,4,3,256,27.39
osu_allreduce,4,3,512,34.50
osu_allreduce,4,3,1024,34.86
osu_allreduce,4,3,2048,35.87
osu_allreduce,4,3,4096,38.29
osu_allreduce,4,3,8192,79.60
osu_allreduce,4,3,16384,82.85
osu_allreduce,4,3,32768,91.60
osu_allreduce,4,3,65536,106.61
osu_allreduce,4,3,131072,137.04
osu_allreduce,4,3,262144,200.17
osu_allreduce,4,3,524288,316.85
osu_allreduce,4,3,1048576,546.42
osu_allreduce,4,4,4,28.98
osu_allreduce,4,4,8,29.34
osu_allreduce,4,4,16,27.35
osu_allreduce,4,4,32,27.33
osu_allreduce,4,4,64,27.10
osu_allreduce,4,4,128,27.87
osu_allreduce,4,4,256,27.59
osu_allreduce,4,4,512,34.37
osu_allreduce,4,4,1024,34.49
osu_allreduce,4,4,2048,35.85
osu_allreduce,4,4,4096,38.27
osu_allreduce,4,4,8192,75.44
osu_allreduce,4,4,16384,78.19
osu_allreduce,4,4,32768,86.91
osu_allreduce,4,4,65536,104.79
osu_allreduce,4,4,131072,137.98
osu_allreduce,4,4,262144,199.66
osu_allreduce,4,4,524288,320.14
osu_allreduce,4,4,1048576,548.51
osu_allreduce,4,5,4,28.49
osu_allreduce,4,5,8,29.30
osu_allreduce,4,5,16,27.16
osu_allreduce,4,5,32,27.36
osu_allreduce,4,5,64,26.92
osu_allreduce,4,5,128,27.91
osu_allreduce,4,5,256,27.34
osu_allreduce,4,5,512,34.75
osu_allreduce,4,5,1024,35.16
osu_allreduce,4,5,2048,36.17
osu_allreduce,4,5,4096,38.57
osu_allreduce,4,5,8192,81.25
osu_allreduce,4,5,16384,83.06
osu_allreduce,4,5,32768,94.87
osu_allreduce,4,5,65536,103.07
osu_allreduce,4,5,131072,138.67
osu_allreduce,4,5,262144,195.96
osu_allreduce,4,5,524288,312.90
osu_allreduce,4,5,1048576,546.60
osu_allreduce,4,6,4,28.98
osu_allreduce,4,6,8,29.47
osu_allreduce,4,6,16,27.29
osu_allreduce,4,6,32,27.09
osu_allreduce,4,6,64,26.82
osu_allreduce,4,6,128,27.60
osu_allreduce,4,6,256,27.28
osu_allreduce,4,6,512,34.59
osu_allreduce,4,6,1024,35.24
osu_allreduce,4,6,2048,36.24
osu_allreduce,4,6,4096,38.31
osu_allreduce,4,6,8192,77.02
osu_allreduce,4,6,16384,79.54
osu_allreduce,4,6,32768,85.33
osu_allreduce,4,6,65536,101.54
osu_allreduce,4,6,131072,137.94
osu_allreduce,4,6,262144,199.26
osu_allreduce,4,6,524288,313.57
osu_allreduce,4,6,1048576,538.69
osu_allreduce,6,2,4,27.56
osu_allreduce,6,2,8,28.98
osu_allreduce,6,2,16,27.03
osu_allreduce,6,2,32,27.04
osu_allreduce,6,2,64,27.05
osu_allreduce,6,2,128,28.04
osu_allreduce,6,2,256,27.85
osu_allreduce,6,2,512,36.18
osu_allreduce,6,2,1024,36.54
osu_allreduce,6,2,2048,38.41
osu_allreduce,6,2,4096,44.41
osu_allreduce,6,2,8192,127.59
osu_allreduce,6,2,16384,133.12
osu_allreduce,6,2,32768,141.94
osu_allreduce,6,2,65536,167.27
osu_allreduce,6,2,131072,222.32
osu_allreduce,6,2,262144,387.42
osu_allreduce,6,2,524288,543.12
osu_allreduce,6,2,1048576,959.50
osu_allreduce,6,3,4,27.87
osu_allreduce,6,3,8,28.62
osu_allreduce,6,3,16,26.98
osu_allreduce,6,3,32,26.99
osu_allreduce,6,3,64,26.75
osu_allreduce,6,3,128,27.78
osu_allreduce,6,3,256,27.68
osu_allreduce,6,3,512,36.13
osu_allreduce,6,3,1024,36.35
osu_allreduce,6,3,2048,37.85
osu_allreduce,6,3,4096,43.46
osu_allreduce,6,3,8192,126.66
osu_allreduce,6,3,16384,131.66
osu_allreduce,6,3,32768,141.99
osu_allreduce,6,3,65536,170.33
osu_allreduce,6,3,131072,232.37
osu_allreduce,6,3,262144,334.92
osu_allreduce,6,3,524288,543.11
osu_allreduce,6,3,1048576,960.70
osu_allreduce,6,4,4,28.43
osu_allreduce,6,4,8,29.00
osu_allreduce,6,4,16,27.31
osu_allreduce,6,4,32,27.30
osu_allreduce,6,4,64,27.34
osu_allreduce,6,4,128,28.17
osu_allreduce,6,4,256,27.94
osu_allreduce,6,4,512,36.28
osu_allreduce,6,4,1024,36.52
osu_allreduce,6,4,2048,38.09
osu_allreduce,6,4,4096,44.02
osu_allreduce,6,4,8192,125.27
osu_allreduce,6,4,16384,128.55
osu_allreduce,6,4,32768,139.50
osu_allreduce,6,4,65536,163.08
osu_allreduce,6,4,131072,216.27
osu_allreduce,6,4,262144,322.07
osu_allreduce,6,4,524288,539.30
osu_allreduce,6,4,1048576,957.87
osu_allreduce,6,5,4,28.15
osu_allreduce,6,5,8,29.07
osu_allreduce,6,5,16,27.05
osu_allreduce,6,5,32,27.23
osu_allreduce,6,5,64,27.26
osu_allreduce,6,5,128,28.08
osu_allreduce,6,5,256,28.01
osu_allreduce,6,5,512,35.86
osu_allreduce,6,5,1024,36.43
osu_allreduce,6,5,2048,37.69
osu_allreduce,6,5,4096,43.26
osu_allreduce,6,5,8192,125.26
osu_allreduce,6,5,16384,129.71
osu_allreduce,6,5,32768,139.72
osu_allreduce,6,5,65536,167.41
osu_allreduce,6,5,131072,223.46
osu_allreduce,6,5,262144,331.91
osu_allreduce,6,5,524288,547.35
osu_allreduce,6,5,1048576,968.37
osu_allreduce,6,6,4,27.66
osu_allreduce,6,6,8,28.62
osu_allreduce,6,6,16,26.80
osu_allreduce,6,6,32,27.18
osu_allreduce,6,6,64,27.30
osu_allreduce,6,6,128,27.57
osu_allreduce,6,6,256,27.32
osu_allreduce,6,6,512,35.71
osu_allreduce,6,6,1024,36.35
osu_allreduce,6,6,2048,37.41
osu_allreduce,6,6,4096,43.07
osu_allreduce,6,6,8192,125.62
osu_allreduce,6,6,16384,129.90
osu_allreduce,6,6,32768,140.13
osu_allreduce,6,6,65536,166.32
osu_allreduce,6,6,131072,224.11
osu_allreduce,6,6,262144,330.32
osu_allreduce,6,6,524288,540.77
osu_allreduce,6,6,1048576,969.65
osu_allreduce,8,2,4,30.89
osu_allreduce,8,2,8,31.95
osu_allreduce,8,2,16,29.64
osu_allreduce,8,2,32,29.72
osu_allreduce,8,2,64,29.77
osu_allreduce,8,2,128,31.17
osu_allreduce,8,2,256,42.99
osu_allreduce,8,2,512,43.63
osu_allreduce,8,2,1024,44.49
osu_allreduce,8,2,2048,46.78
osu_allreduce,8,2,4096,50.28
osu_allreduce,8,2,8192,125.22
osu_allreduce,8,2,16384,125.61
osu_allreduce,8,2,32768,134.78
osu_allreduce,8,2,65536,157.14
osu_allreduce,8,2,131072,208.64
osu_allreduce,8,2,262144,310.41
osu_allreduce,8,2,524288,524.64
osu_allreduce,8,2,1048576,949.75
osu_allreduce,8,3,4,31.41
osu_allreduce,8,3,8,32.14
osu_allreduce,8,3,16,29.72
osu_allreduce,8,3,32,29.81
osu_allreduce,8,3,64,29.77
osu_allreduce,8,3,128,31.29
osu_allreduce,8,3,256,43.19
osu_allreduce,8,3,512,43.62
osu_allreduce,8,3,1024,44.51
osu_allreduce,8,3,2048,47.27
osu_allreduce,8,3,4096,50.55
osu_allreduce,8,3,8192,123.02
osu_allreduce,8,3,16384,124.03
osu_allreduce,8,3,32768,133.19
osu_allreduce,8,3,65536,158.84
osu_allreduce,8,3,131072,207.44
osu_allreduce,8,3,262144,315.28
osu_allreduce,8,3,524288,523.65
osu_allreduce,8,3,1048576,944.28
osu_allreduce,8,4,4,31.64
osu_allreduce,8,4,8,32.44
osu_allreduce,8,4,16,29.86
osu_allreduce,8,4,32,29.87
osu_allreduce,8,4,64,29.89
osu_allreduce,8,4,128,31.28
osu_allreduce,8,4,256,44.16
osu_allreduce,8,4,512,44.32
osu_allreduce,8,4,1024,45.02
osu_allreduce,8,4,2048,47.49
osu_allreduce,8,4,4096,51.14
osu_allreduce,8,4,8192,124.88
osu_allreduce,8,4,16384,127.24
osu_allreduce,8,4,32768,134.27
osu_allreduce,8,4,65536,159.84
osu_allreduce,8,4,131072,214.80
osu_allreduce,8,4,262144,309.40
osu_allreduce,8,4,524288,517.55
osu_allreduce,8,4,1048576,941.16
osu_allreduce,8,5,4,31.41
osu_allreduce,8,5,8,32.29
osu_allreduce,8,5,16,30.00
osu_allreduce,8,5,32,30.02
osu_allreduce,8,5,64,30.05
osu_allreduce,8,5,128,31.23
osu_allreduce,8,5,256,43.50
osu_allreduce,8,5,512,43.74
osu_allreduce,8,5,1024,44.78
osu_allreduce,8,5,2048,46.50
osu_allreduce,8,5,4096,49.87
osu_allreduce,8,5,8192,122.55
osu_allreduce,8,5,16384,124.67
osu_allreduce,8,5,32768,136.62
osu_allreduce,8,5,65536,159.20
osu_allreduce,8,5,131072,207.75
osu_allreduce,8,5,262144,313.83
osu_allreduce,8,5,524288,529.13
osu_allreduce,8,5,1048576,930.36
osu_allreduce,8,6,4,31.22
osu_allreduce,8,6,8,32.15
osu_allreduce,8,6,16,29.67
osu_allreduce,8,6,32,29.77
osu_allreduce,8,6,64,29.77
osu_allreduce,8,6,128,31.37
osu_allreduce,8,6,256,42.98
osu_allreduce,8,6,512,43.14
osu_allreduce,8,6,1024,44.17
osu_allreduce,8,6,2048,46.33
osu_allreduce,8,6,4096,50.65
osu_allreduce,8,6,8192,123.63
osu_allreduce,8,6,16384,125.48
osu_allreduce,8,6,32768,134.54
osu_allreduce,8,6,65536,157.97
osu_allreduce,8,6,131072,210.29
osu_allreduce,8,6,262144,323.30
osu_allreduce,8,6,524288,527.76
osu_allreduce,8,6,1048576,949.05
