benchmark,num_gcds,run,size_bytes,latency_us
osu_alltoall,4,5,1,16.26
osu_alltoall,4,5,2,16.28
osu_alltoall,4,5,4,15.74
osu_alltoall,4,5,8,17.26
osu_alltoall,4,5,16,14.68
osu_alltoall,4,5,32,14.78
osu_alltoall,4,5,64,14.56
osu_alltoall,4,5,128,25.77
osu_alltoall,4,5,256,25.67
osu_alltoall,4,5,512,25.53
osu_alltoall,4,5,1024,25.54
osu_alltoall,4,5,2048,25.91
osu_alltoall,4,5,4096,38.72
osu_alltoall,4,5,8192,42.14
osu_alltoall,4,5,16384,41.62
osu_alltoall,4,5,32768,42.21
osu_alltoall,4,5,65536,44.13
osu_alltoall,4,5,131072,45.17
osu_alltoall,4,5,262144,50.66
osu_alltoall,4,5,524288,86.88
osu_alltoall,4,5,1048576,100.83
osu_alltoall,4,6,1,16.20
osu_alltoall,4,6,2,16.31
osu_alltoall,4,6,4,15.92
osu_alltoall,4,6,8,17.31
osu_alltoall,4,6,16,14.95
osu_alltoall,4,6,32,14.89
osu_alltoall,4,6,64,14.72
osu_alltoall,4,6,128,26.04
osu_alltoall,4,6,256,25.91
osu_alltoall,4,6,512,25.65
osu_alltoall,4,6,1024,25.95
osu_alltoall,4,6,2048,26.26
osu_alltoall,4,6,4096,40.08
osu_alltoall,4,6,8192,41.07
osu_alltoall,4,6,16384,40.17
osu_alltoall,4,6,32768,41.41
osu_alltoall,4,6,65536,42.53
osu_alltoall,4,6,131072,46.31
osu_alltoall,4,6,262144,54.21
osu_alltoall,4,6,524288,86.81
osu_alltoall,4,6,1048576,104.45
osu_alltoall,6,2,1,21.11
osu_alltoall,6,2,2,19.32
osu_alltoall,6,2,4,19.49
osu_alltoall,6,2,8,20.35
osu_alltoall,6,2,16,18.92
osu_alltoall,6,2,32,18.97
osu_alltoall,6,2,64,18.78
osu_alltoall,6,2,128,35.54
osu_alltoall,6,2,256,35.44
osu_alltoall,6,2,512,35.63
osu_alltoall,6,2,1024,35.77
osu_alltoall,6,2,2048,36.38
osu_alltoall,6,2,4096,62.71
osu_alltoall,6,2,8192,64.82
osu_alltoall,6,2,16384,64.23
osu_alltoall,6,2,32768,64.60
osu_alltoall,6,2,65536,64.92
osu_alltoall,6,2,131072,67.03
osu_alltoall,6,2,262144,69.42
osu_alltoall,6,2,524288,180.80
osu_alltoall,6,2,1048576,179.49
osu_alltoall,6,3,1,20.90
osu_alltoall,6,3,2,19.23
osu_alltoall,6,3,4,19.29
osu_alltoall,6,3,8,19.67
osu_alltoall,6,3,16,18.86
osu_alltoall,6,3,32,18.82
osu_alltoall,6,3,64,18.60
osu_alltoall,6,3,128,37.03
osu_alltoall,6,3,256,36.97
osu_alltoall,6,3,512,37.13
osu_alltoall,6,3,1024,37.00
osu_alltoall,6,3,2048,37.65
osu_alltoall,6,3,4096,70.64
osu_alltoall,6,3,8192,74.93
osu_alltoall,6,3,16384,74.03
osu_alltoall,6,3,32768,74.11
osu_alltoall,6,3,65536,77.05
osu_alltoall,6,3,131072,75.52
osu_alltoall,6,3,262144,79.85
osu_alltoall,6,3,524288,177.83
osu_alltoall,6,3,1048576,160.03
osu_alltoall,6,4,1,20.00
osu_alltoall,6,4,2,18.27
osu_alltoall,6,4,4,18.73
osu_alltoall,6,4,8,19.46
osu_alltoall,6,4,16,17.98
osu_alltoall,6,4,32,17.72
osu_alltoall,6,4,64,17.37
osu_alltoall,6,4,128,37.02
osu_alltoall,6,4,256,37.21
osu_alltoall,6,4,512,37.34
osu_alltoall,6,4,1024,37.59
osu_alltoall,6,4,2048,37.84
osu_alltoall,6,4,4096,68.43
osu_alltoall,6,4,8192,72.98
osu_alltoall,6,4,16384,72.53
osu_alltoall,6,4,32768,71.97
osu_alltoall,6,4,65536,75.23
osu_alltoall,6,4,131072,74.95
osu_alltoall,6,4,262144,81.44
osu_alltoall,6,4,524288,195.47
osu_alltoall,6,4,1048576,156.95
osu_alltoall,6,5,1,19.73
osu_alltoall,6,5,2,18.29
osu_alltoall,6,5,4,18.65
osu_alltoall,6,5,8,19.36
osu_alltoall,6,5,16,17.42
osu_alltoall,6,5,32,17.47
osu_alltoall,6,5,64,17.68
osu_alltoall,6,5,128,37.39
osu_alltoall,6,5,256,37.32
osu_alltoall,6,5,512,37.47
osu_alltoall,6,5,1024,37.83
osu_alltoall,6,5,2048,38.01
osu_alltoall,6,5,4096,58.21
osu_alltoall,6,5,8192,63.13
osu_alltoall,6,5,16384,65.03
osu_alltoall,6,5,32768,65.12
osu_alltoall,6,5,65536,65.81
osu_alltoall,6,5,131072,69.47
osu_alltoall,6,5,262144,76.96
osu_alltoall,6,5,524288,195.96
osu_alltoall,6,5,1048576,163.89
osu_alltoall,6,6,1,20.34
osu_alltoall,6,6,2,18.46
osu_alltoall,6,6,4,18.60
osu_alltoall,6,6,8,19.66
osu_alltoall,6,6,16,18.16
osu_alltoall,6,6,32,18.14
osu_alltoall,6,6,64,17.86
osu_alltoall,6,6,128,37.13
osu_alltoall,6,6,256,37.07
osu_alltoall,6,6,512,37.16
osu_alltoall,6,6,1024,37.40
osu_alltoall,6,6,2048,37.72
osu_alltoall,6,6,4096,70.46
osu_alltoall,6,6,8192,73.90
osu_alltoall,6,6,16384,72.39
osu_alltoall,6,6,32768,73.86
osu_alltoall,6,6,65536,73.68
osu_alltoall,6,6,131072,69.95
osu_alltoall,6,6,262144,71.68
osu_alltoall,6,6,524288,221.93
osu_alltoall,6,6,1048576,166.23
osu_alltoall,8,2,1,24.10
osu_alltoall,8,2,2,22.36
osu_alltoall,8,2,4,22.41
osu_alltoall,8,2,8,23.22
osu_alltoall,8,2,16,22.32
osu_alltoall,8,2,32,22.05
osu_alltoall,8,2,64,22.06
osu_alltoall,8,2,128,46.76
osu_alltoall,8,2,256,46.33
osu_alltoall,8,2,512,46.52
osu_alltoall,8,2,1024,47.09
osu_alltoall,8,2,2048,47.35
osu_alltoall,8,2,4096,87.30
osu_alltoall,8,2,8192,86.49
osu_alltoall,8,2,16384,87.33
osu_alltoall,8,2,32768,86.45
osu_alltoall,8,2,65536,83.35
osu_alltoall,8,2,131072,82.86
osu_alltoall,8,2,262144,98.83
osu_alltoall,8,2,524288,126.95
osu_alltoall,8,2,1048576,203.99
osu_alltoall,8,3,1,24.43
osu_alltoall,8,3,2,22.45
osu_alltoall,8,3,4,22.57
osu_alltoall,8,3,8,23.52
osu_alltoall,8,3,16,22.20
osu_alltoall,8,3,32,22.18
osu_alltoall,8,3,64,22.23
osu_alltoall,8,3,128,47.25
osu_alltoall,8,3,256,46.72
osu_alltoall,8,3,512,47.19
osu_alltoall,8,3,1024,47.02
osu_alltoall,8,3,2048,47.45
osu_alltoall,8,3,4096,79.95
osu_alltoall,8,3,8192,82.94
osu_alltoall,8,3,16384,82.83
osu_alltoall,8,3,32768,84.43
osu_alltoall,8,3,65536,86.00
osu_alltoall,8,3,131072,88.88
osu_alltoall,8,3,262144,99.20
osu_alltoall,8,3,524288,134.94
osu_alltoall,8,3,1048576,226.12
osu_alltoall,8,4,1,23.98
osu_alltoall,8,4,2,22.27
osu_alltoall,8,4,4,22.33
osu_alltoall,8,4,8,23.24
osu_alltoall,8,4,16,22.02
osu_alltoall,8,4,32,22.00
osu_alltoall,8,4,64,22.01
osu_alltoall,8,4,128,47.25
osu_alltoall,8,4,256,46.51
osu_alltoall,8,4,512,46.94
osu_alltoall,8,4,1024,47.68
osu_alltoall,8,4,2048,47.13
osu_alltoall,8,4,4096,81.30
osu_alltoall,8,4,8192,83.58
osu_alltoall,8,4,16384,83.74
osu_alltoall,8,4,32768,84.03
osu_alltoall,8,4,65536,83.89
osu_alltoall,8,4,131072,85.01
osu_alltoall,8,4,262144,92.64
osu_alltoall,8,4,524288,131.46
osu_alltoall,8,4,1048576,245.49
osu_alltoall,8,5,1,24.21
osu_alltoall,8,5,2,22.41
osu_alltoall,8,5,4,22.50
osu_alltoall,8,5,8,23.46
osu_alltoall,8,5,16,22.11
osu_alltoall,8,5,32,22.07
osu_alltoall,8,5,64,22.17
osu_alltoall,8,5,128,46.85
osu_alltoall,8,5,256,47.28
osu_alltoall,8,5,512,48.31
osu_alltoall,8,5,1024,48.06
osu_alltoall,8,5,2048,48.46
osu_alltoall,8,5,4096,77.91
osu_alltoall,8,5,8192,79.20
osu_alltoall,8,5,16384,78.08
osu_alltoall,8,5,32768,78.51
osu_alltoall,8,5,65536,79.92
osu_alltoall,8,5,131072,82.67
osu_alltoall,8,5,262144,98.10
osu_alltoall,8,5,524288,136.92
osu_alltoall,8,5,1048576,259.02
osu_alltoall,8,6,1,24.17
osu_alltoall,8,6,2,22.47
osu_alltoall,8,6,4,22.53
osu_alltoall,8,6,8,23.37
osu_alltoall,8,6,16,22.07
osu_alltoall,8,6,32,22.03
osu_alltoall,8,6,64,22.06
osu_alltoall,8,6,128,44.74
osu_alltoall,8,6,256,44.11
osu_alltoall,8,6,512,44.39
osu_alltoall,8,6,1024,44.56
osu_alltoall,8,6,2048,45.07
osu_alltoall,8,6,4096,76.04
osu_alltoall,8,6,8192,77.71
osu_alltoall,8,6,16384,78.41
osu_alltoall,8,6,32768,79.02
osu_alltoall,8,6,65536,81.10
osu_alltoall,8,6,131072,85.27
osu_alltoall,8,6,262144,98.80
osu_alltoall,8,6,524288,136.56
osu_alltoall,8,6,1048576,213.50
