
################################################################
# intra_pkg_OAM0   GCD(0,1)   tier=intra_pkg   num_links=4
# Hypothesis: intra-package, 4 links, ~100 GB/s uni
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1048576             59930.38
2097152             84979.41
4194304            106735.66
  [run 3] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.92
2                       5.74
4                      12.50
8                      24.44
16                     49.57
32                    100.84
64                    200.25
128                   396.97
256                    49.74
512                    97.77
1024                  193.01
2048                  378.95
4096                  390.21
8192                  771.06
16384                1543.73
32768                3051.99
65536                5937.47
131072              11386.98
262144              21191.28
524288              37363.27
1048576             59812.34
2097152             84554.29
4194304            106472.43
  [run 4] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.01
2                       6.01
4                      12.80
8                      25.86
16                     51.59
32                    105.25
64                    208.75
128                   412.20
256                    49.76
512                    98.09
1024                  192.33
2048                  380.39
4096                  390.66
8192                  770.33
16384                1542.49
32768                3047.75
65536                5923.41
131072              11410.21
262144              21244.16
524288              37475.42
1048576             59683.39
2097152             84548.29
4194304            106336.20
  [run 5] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.02
2                       6.09
4                      12.98
8                      26.70
16                     53.27
32                    105.06
64                    191.95
128                   418.32
256                    49.72
512                    96.39
1024                  191.90
2048                  378.01
4096                  389.39
8192                  769.20
16384                1533.19
32768                3039.68
65536                5924.36
131072              11400.27
262144              21156.54
524288              37344.94
1048576             59807.38
2097152             84550.42
4194304            106304.64
  [run 6] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.99
2                       5.97
4                      12.74
8                      26.10
16                     52.28
32                    104.67
64                    203.65
128                   410.28
256                    49.72
512                    96.58
1024                  192.36
2048                  377.75
4096                  387.98
8192                  769.88
16384                1534.80
32768                3040.92
65536                5927.34
131072              11396.48
262144              21222.62
524288              37316.08
1048576             59619.40
2097152             84549.14
4194304            106314.29

################################################################
# intra_pkg_OAM3   GCD(6,7)   tier=intra_pkg   num_links=4
# Hypothesis: intra-package, 4 links, ~100 GB/s uni
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.94
2                       5.93
4                      12.62
8                      25.49
16                     50.07
32                    103.46
64                    201.60
128                   404.06
256                    48.34
512                    95.70
1024                  189.53
2048                  369.61
4096                  376.02
8192                  746.38
16384                1495.74
32768                2946.07
65536                5752.56
131072              11048.06
262144              20670.84
524288              36475.99
1048576             58600.96
2097152             83107.32
4194304            105320.22
  [run 3] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.02
2                       6.03
4                      12.60
8                      26.07
16                     51.69
32                    102.31
64                    180.37
128                   377.87
256                    48.30
512                    94.92
1024                  188.69
2048                  370.55
4096                  378.92
8192                  747.47
16384                1487.84
32768                2949.17
65536                5746.22
131072              11074.04
262144              20687.96
524288              36596.67
1048576             58729.52
2097152             83379.10
4194304            105522.61
  [run 4] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.93
2                       5.89
4                      12.55
8                      25.80
16                     51.59
32                    101.77
64                    204.96
128                   405.52
256                    48.30
512                    94.79
1024                  188.97
2048                  368.12
4096                  377.44
8192                  746.03
16384                1494.57
32768                2945.73
65536                5740.96
131072              11038.25
262144              20651.17
524288              36492.82
1048576             58576.18
2097152             83157.67
4194304            105326.48
  [run 5] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.98
2                       5.84
4                      12.72
8                      26.05
16                     52.19
32                    104.37
64                    205.37
128                   408.36
256                    48.28
512                    94.76
1024                  188.98
2048                  375.03
4096                  378.78
8192                  746.86
16384                1496.32
32768                2952.42
65536                5739.17
131072              11051.13
262144              20669.74
524288              36429.66
1048576             58549.40
2097152             83222.77
4194304            105400.31
  [run 6] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.94
2                       5.90
4                      12.60
8                      23.58
16                     51.31
32                    101.61
64                    205.20
128                   404.56
256                    48.20
512                    94.94
1024                  188.98
2048                  373.70
4096                  377.53
8192                  742.50
16384                1488.04
32768                2986.07
65536                5944.05
131072              11434.23
262144              21288.23
524288              37501.03
1048576             59919.60
2097152             84737.65
4194304            106454.15

################################################################
# inter_pkg_2link_06   GCD(0,6)   tier=inter_pkg_2link   num_links=2
# Hypothesis: inter-package, 2 links, ~70 GB/s uni
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.88
2                       5.61
4                      12.23
8                      24.68
16                     49.87
32                     98.82
64                    192.79
128                   386.08
256                    48.24
512                    94.24
1024                  188.09
2048                  370.08
4096                  501.90
8192                  978.12
16384                1947.92
32768                3798.43
65536                7299.90
131072              13706.23
262144              22869.25
524288              36045.46
1048576             47238.27
2097152             55031.63
4194304             60322.42
  [run 3] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.99
2                       5.92
4                      12.34
8                      25.71
16                     51.71
32                    103.16
64                    199.70
128                   403.54
256                    48.24
512                    95.20
1024                  188.52
2048                  369.68
4096                  500.76
8192                  977.92
16384                1951.51
32768                3796.53
65536                7304.35
131072              13703.21
262144              22892.84
524288              36034.21
1048576             47236.21
2097152             55122.63
4194304             60349.13
  [run 4] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.94
2                       5.85
4                      11.45
8                      24.91
16                     49.99
32                    103.21
64                    203.94
128                   396.20
256                    48.97
512                    94.79
1024                  188.99
2048                  370.00
4096                  503.05
8192                  992.24
16384                1963.07
32768                3826.49
65536                7338.50
131072              13729.78
262144              22911.43
524288              36104.31
1048576             47261.56
2097152             55134.97
4194304             60370.98
  [run 5] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.04
2                       5.97
4                      12.79
8                      26.03
16                     51.40
32                    102.87
64                    204.49
128                   405.74
256                    48.98
512                    95.83
1024                  194.18
2048                  388.58
4096                  507.64
8192                 1008.79
16384                2034.85
32768                3959.54
65536                7590.85
131072              14123.84
262144              23475.14
524288              36844.18
1048576             47802.64
2097152             55528.13
4194304             60535.14
  [run 6] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.97
2                       5.45
4                      12.53
8                      24.95
16                     50.28
32                    100.48
64                    203.10
128                   404.89
256                    49.18
512                    95.99
1024                  188.20
2048                  369.42
4096                  502.47
8192                  991.51
16384                1959.96
32768                3813.43
65536                7320.26
131072              13692.14
262144              22888.07
524288              36066.84
1048576             47314.52
2097152             55072.00
4194304             60348.93

################################################################
# inter_pkg_2link_24   GCD(2,4)   tier=inter_pkg_2link   num_links=2
# Hypothesis: inter-package, 2 links, ~70 GB/s uni
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.05
2                       6.16
4                      13.08
8                      26.87
16                     53.77
32                    107.71
64                    213.54
128                   420.24
256                    48.88
512                    95.24
1024                  187.85
2048                  369.49
4096                  501.64
8192                  974.27
16384                1956.55
32768                3815.07
65536                7314.54
131072              13659.53
262144              23450.31
524288              37407.68
1048576             51513.72
2097152             62172.91
4194304             68206.02
  [run 3] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.98
2                       5.97
4                      12.78
8                      26.15
16                     52.45
32                    104.42
64                    204.47
128                   409.69
256                    48.92
512                    94.83
1024                  188.95
2048                  372.24
4096                  503.17
8192                  979.95
16384                1951.62
32768                3798.70
65536                7304.46
131072              13705.32
262144              23474.87
524288              37406.63
1048576             51536.40
2097152             62323.98
4194304             68218.71
  [run 4] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.01
2                       6.03
4                      12.91
8                      25.60
16                     52.82
32                    101.99
64                    210.17
128                   416.95
256                    48.88
512                    94.75
1024                  188.20
2048                  383.75
4096                  506.10
8192                 1004.11
16384                2020.93
32768                3936.02
65536                7539.79
131072              14033.85
262144              24137.88
524288              38171.12
1048576             52087.75
2097152             62773.90
4194304             68561.06
  [run 5] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.00
2                       5.53
4                      12.80
8                      26.32
16                     49.52
32                    100.15
64                    208.21
128                   411.73
256                    48.60
512                    94.74
1024                  188.52
2048                  371.80
4096                  501.37
8192                  977.34
16384                1943.68
32768                3780.67
65536                7267.77
131072              13647.96
262144              23405.24
524288              37349.45
1048576             51414.62
2097152             62129.10
4194304             68317.93
  [run 6] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.00
2                       6.01
4                      12.45
8                      26.29
16                     51.01
32                    105.39
64                    210.23
128                   412.28
256                    49.12
512                    94.95
1024                  188.95
2048                  368.92
4096                  502.76
8192                  979.03
16384                1948.50
32768                3799.33
65536                7310.46
131072              13677.55
262144              23478.84
524288              37421.92
1048576             51566.18
2097152             62290.43
4194304             68289.90

################################################################
# inter_pkg_1link_02   GCD(0,2)   tier=inter_pkg_1link   num_links=1
# Hypothesis: inter-package, 1 link, ~35 GB/s uni
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.95
2                       5.91
4                      12.61
8                      25.75
16                     50.89
32                    103.25
64                    203.60
128                   397.14
256                    49.06
512                    95.64
1024                  187.74
2048                  372.73
4096                  721.58
8192                 1403.19
16384                2686.85
32768                4999.53
65536                8982.68
131072              14635.64
262144              20930.83
524288              27078.03
1048576             31643.64
2097152             34325.09
4194304             35416.77
  [run 3] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.05
2                       6.11
4                      12.62
8                      26.73
16                     53.64
32                    106.72
64                    212.81
128                   415.40
256                    48.95
512                    95.74
1024                  188.72
2048                  374.08
4096                  721.14
8192                 1403.51
16384                2693.12
32768                5110.58
65536                9135.99
131072              14811.31
262144              20906.46
524288              26870.05
1048576             31532.66
2097152             34221.41
4194304             35367.07
  [run 4] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.05
2                       6.13
4                      12.64
8                      26.81
16                     53.98
32                    107.41
64                    213.88
128                   418.05
256                    49.23
512                    94.51
1024                  188.45
2048                  369.07
4096                  726.37
8192                 1406.68
16384                2695.15
32768                5043.66
65536                9021.98
131072              14656.89
262144              21041.55
524288              27103.81
1048576             31658.93
2097152             34337.83
4194304             35473.98
  [run 5] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.06
2                       6.02
4                      13.04
8                      26.86
16                     53.67
32                    107.81
64                    212.94
128                   420.07
256                    49.19
512                    94.57
1024                  188.47
2048                  369.82
4096                  718.38
8192                 1403.75
16384                2694.10
32768                5032.34
65536                9016.73
131072              14660.01
262144              21020.69
524288              27115.74
1048576             31663.97
2097152             34322.71
4194304             35385.62
  [run 6] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.05
2                       6.07
4                      12.97
8                      24.47
16                     53.51
32                    107.26
64                    203.78
128                   396.01
256                    49.30
512                    96.06
1024                  188.34
2048                  369.95
4096                  720.57
8192                 1406.35
16384                2692.39
32768                5052.78
65536                9063.74
131072              14659.16
262144              21004.36
524288              27118.18
1048576             31680.94
2097152             34324.69
4194304             35391.58

################################################################
# inter_pkg_1link_13   GCD(1,3)   tier=inter_pkg_1link   num_links=1
# Hypothesis: inter-package, 1 link, ~35 GB/s uni
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.90
2                       5.89
4                      12.55
8                      25.63
16                     50.62
32                    102.57
64                    200.54
128                   399.96
256                    48.67
512                    95.38
1024                  189.70
2048                  375.28
4096                  730.74
8192                 1412.57
16384                2712.01
32768                5069.38
65536                9067.52
131072              14683.80
262144              21084.98
524288              27167.50
1048576             31683.90
2097152             34419.46
4194304             35491.04
  [run 3] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.02
2                       6.06
4                      12.96
8                      26.49
16                     53.39
32                    106.70
64                    210.97
128                   416.50
256                    48.56
512                    96.40
1024                  190.21
2048                  374.89
4096                  731.88
8192                 1420.02
16384                2717.62
32768                5064.87
65536                9071.10
131072              14717.26
262144              21058.34
524288              27170.73
1048576             31682.49
2097152             34343.29
4194304             35403.97
  [run 4] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.00
2                       6.07
4                      12.91
8                      26.48
16                     53.07
32                    106.16
64                    207.16
128                   410.61
256                    47.59
512                    95.03
1024                  189.55
2048                  376.09
4096                  731.29
8192                 1415.22
16384                2723.38
32768                5070.11
65536                9089.10
131072              14713.07
262144              21045.59
524288              27164.56
1048576             31686.51
2097152             34358.74
4194304             35394.49
  [run 5] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.05
2                       5.93
4                      13.01
8                      26.77
16                     53.17
32                    107.21
64                    211.88
128                   418.81
256                    49.17
512                    96.25
1024                  189.00
2048                  372.86
4096                  724.10
8192                 1408.85
16384                2711.37
32768                5068.70
65536                9072.48
131072              14695.56
262144              21085.13
524288              27166.79
1048576             31682.21
2097152             34357.59
4194304             35400.12
  [run 6] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.99
2                       5.96
4                      12.74
8                      26.17
16                     52.28
32                    101.27
64                    208.29
128                   413.77
256                    49.07
512                    96.65
1024                  192.64
2048                  395.37
4096                  754.94
8192                 1474.44
16384                2810.90
32768                5235.63
65536                9410.72
131072              15112.68
262144              21527.06
524288              27584.62
1048576             31954.29
2097152             34497.42
4194304             35502.94

################################################################
# inter_pkg_1link_15   GCD(1,5)   tier=inter_pkg_1link   num_links=1
# Hypothesis: inter-package, 1 link, ~35 GB/s uni
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.95
2                       5.93
4                      12.19
8                      25.83
16                     50.73
32                     97.64
64                    189.22
128                   371.30
256                    48.45
512                    95.96
1024                  189.20
2048                  369.91
4096                  719.90
8192                 1409.32
16384                2693.98
32768                5048.07
65536                9071.36
131072              14687.13
262144              21035.80
524288              27125.65
1048576             31680.94
2097152             34321.56
4194304             35384.05
  [run 3] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.01
2                       6.03
4                      12.56
8                      26.14
16                     50.94
32                    105.12
64                    205.78
128                   412.81
256                    48.46
512                    96.03
1024                  189.05
2048                  369.84
4096                  719.90
8192                 1406.16
16384                2701.54
32768                5056.45
65536                9024.76
131072              14670.14
262144              21037.05
524288              27131.47
1048576             31657.81
2097152             34336.78
4194304             35394.22
  [run 4] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.06
2                       6.11
4                      13.05
8                      26.73
16                     53.63
32                    106.89
64                    213.15
128                   419.39
256                    48.42
512                    96.50
1024                  189.33
2048                  374.21
4096                  731.89
8192                 1412.64
16384                2709.36
32768                5035.40
65536                9036.60
131072              14683.88
262144              21029.76
524288              27141.05
1048576             31751.48
2097152             34340.24
4194304             35435.79
  [run 5] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.05
2                       6.06
4                      13.00
8                      26.57
16                     53.40
32                    106.37
64                    212.43
128                   378.62
256                    48.54
512                    94.83
1024                  189.34
2048                  374.80
4096                  727.95
8192                 1411.40
16384                2704.61
32768                5039.26
65536                9043.67
131072              14676.63
262144              21040.89
524288              27141.33
1048576             31752.65
2097152             34348.53
4194304             35392.56
  [run 6] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.02
2                       6.05
4                      11.65
8                      26.03
16                     52.34
32                    104.11
64                    192.71
128                   406.29
256                    49.56
512                    95.01
1024                  189.50
2048                  375.95
4096                  726.60
8192                 1409.14
16384                2703.50
32768                5040.72
65536                9027.10
131072              14702.87
262144              21050.88
524288              27156.06
1048576             31693.36
2097152             34335.08
4194304             35402.44

################################################################
# inter_pkg_1link_37   GCD(3,7)   tier=inter_pkg_1link   num_links=1
# Hypothesis: inter-package, 1 link, ~35 GB/s uni
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.03
2                       6.14
4                      13.03
8                      26.41
16                     48.82
32                    107.01
64                    212.29
128                   393.39
256                    50.05
512                    98.38
1024                  194.78
2048                  382.86
4096                  749.75
8192                 1454.29
16384                2781.89
32768                5186.20
65536                9361.14
131072              14912.28
262144              21340.39
524288              27390.09
1048576             31836.06
2097152             34434.46
4194304             35447.42
  [run 3] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.00
2                       6.02
4                      12.76
8                      26.26
16                     52.51
32                    105.22
64                    208.56
128                   411.00
256                    50.39
512                    99.17
1024                  193.80
2048                  383.09
4096                  750.29
8192                 1450.07
16384                2786.26
32768                5159.94
65536                9352.98
131072              14940.89
262144              21354.98
524288              27399.20
1048576             31846.53
2097152             34432.60
4194304             35443.58
  [run 4] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.03
2                       5.93
4                      12.91
8                      25.93
16                     53.09
32                    105.59
64                    210.06
128                   400.52
256                    49.95
512                    99.21
1024                  195.46
2048                  381.09
4096                  747.23
8192                 1442.63
16384                2774.77
32768                5175.57
65536                9366.95
131072              14998.80
262144              21367.87
524288              27359.49
1048576             31921.73
2097152             34470.42
4194304             35467.15
  [run 5] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.01
2                       5.89
4                      12.94
8                      26.57
16                     53.26
32                    106.64
64                    211.49
128                   417.98
256                    50.34
512                    98.57
1024                  194.39
2048                  381.76
4096                  749.56
8192                 1446.78
16384                2774.44
32768                5170.93
65536                9335.15
131072              14936.48
262144              21346.12
524288              27385.58
1048576             31824.82
2097152             34429.85
4194304             35452.66
  [run 6] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.96
2                       5.85
4                      12.63
8                      25.89
16                     51.96
32                     99.69
64                    199.40
128                   406.42
256                    50.18
512                    99.61
1024                  194.40
2048                  381.17
4096                  749.95
8192                 1449.32
16384                2780.95
32768                5184.32
65536                9356.35
131072              14917.53
262144              21352.42
524288              27394.57
1048576             31843.01
2097152             34427.35
4194304             35459.53

################################################################
# inter_pkg_1link_46   GCD(4,6)   tier=inter_pkg_1link   num_links=1
# Hypothesis: inter-package, 1 link, ~35 GB/s uni
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.93
2                       5.87
4                      12.44
8                      25.60
16                     51.18
32                    102.55
64                    185.10
128                   390.42
256                    50.52
512                    99.32
1024                  195.58
2048                  381.80
4096                  747.20
8192                 1448.17
16384                2770.53
32768                5225.34
65536                9369.05
131072              15085.10
262144              21351.86
524288              27485.80
1048576             31896.05
2097152             34264.96
4194304             35444.27
  [run 3] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.93
2                       5.87
4                      12.64
8                      25.13
16                     52.12
32                    104.47
64                    206.42
128                   410.55
256                    50.22
512                    98.65
1024                  195.37
2048                  381.11
4096                  749.07
8192                 1450.38
16384                2771.11
32768                5206.91
65536                9350.15
131072              15042.19
262144              21273.71
524288              27455.22
1048576             31869.84
2097152             34433.09
4194304             35462.72
  [run 4] recording

