benchmark,num_gcds,run,size_bytes,latency_us
osu_alltoall,6,2,1,5.92
osu_alltoall,6,2,2,4.77
osu_alltoall,6,2,4,4.70
osu_alltoall,6,2,8,4.73
osu_alltoall,6,2,16,4.72
osu_alltoall,6,2,32,4.69
osu_alltoall,6,2,64,4.77
osu_alltoall,6,2,128,4.66
osu_alltoall,6,2,256,43.77
osu_alltoall,6,2,512,43.92
osu_alltoall,6,2,1024,43.96
osu_alltoall,6,2,2048,38.94
osu_alltoall,6,2,4096,115.85
osu_alltoall,6,2,8192,116.04
osu_alltoall,6,2,16384,116.75
osu_alltoall,6,2,32768,118.82
osu_alltoall,6,2,65536,125.46
osu_alltoall,6,2,131072,148.75
osu_alltoall,6,2,262144,215.36
osu_alltoall,6,2,524288,301.66
osu_alltoall,6,2,1048576,373.81
osu_alltoall,6,3,1,5.99
osu_alltoall,6,3,2,4.77
osu_alltoall,6,3,4,4.70
osu_alltoall,6,3,8,4.61
osu_alltoall,6,3,16,4.75
osu_alltoall,6,3,32,4.62
osu_alltoall,6,3,64,4.77
osu_alltoall,6,3,128,4.77
osu_alltoall,6,3,256,44.70
osu_alltoall,6,3,512,44.86
osu_alltoall,6,3,1024,45.49
osu_alltoall,6,3,2048,39.14
osu_alltoall,6,3,4096,116.20
osu_alltoall,6,3,8192,117.31
osu_alltoall,6,3,16384,117.93
osu_alltoall,6,3,32768,120.50
osu_alltoall,6,3,65536,127.02
osu_alltoall,6,3,131072,151.15
osu_alltoall,6,3,262144,216.44
osu_alltoall,6,3,524288,307.48
osu_alltoall,6,3,1048576,372.94
osu_alltoall,6,4,1,6.04
osu_alltoall,6,4,2,4.52
osu_alltoall,6,4,4,4.62
osu_alltoall,6,4,8,4.65
osu_alltoall,6,4,16,4.62
osu_alltoall,6,4,32,4.56
osu_alltoall,6,4,64,4.51
osu_alltoall,6,4,128,4.69
osu_alltoall,6,4,256,43.37
osu_alltoall,6,4,512,43.39
osu_alltoall,6,4,1024,44.34
osu_alltoall,6,4,2048,38.88
osu_alltoall,6,4,4096,115.70
osu_alltoall,6,4,8192,116.47
osu_alltoall,6,4,16384,117.40
osu_alltoall,6,4,32768,119.85
osu_alltoall,6,4,65536,126.14
osu_alltoall,6,4,131072,148.95
osu_alltoall,6,4,262144,214.22
osu_alltoall,6,4,524288,306.57
osu_alltoall,6,4,1048576,372.73
osu_alltoall,6,5,1,6.03
osu_alltoall,6,5,2,4.56
osu_alltoall,6,5,4,4.62
osu_alltoall,6,5,8,4.60
osu_alltoall,6,5,16,4.59
osu_alltoall,6,5,32,4.73
osu_alltoall,6,5,64,4.64
osu_alltoall,6,5,128,4.67
osu_alltoall,6,5,256,43.86
osu_alltoall,6,5,512,44.22
osu_alltoall,6,5,1024,43.78
osu_alltoall,6,5,2048,38.11
osu_alltoall,6,5,4096,116.35
osu_alltoall,6,5,8192,116.93
osu_alltoall,6,5,16384,118.77
osu_alltoall,6,5,32768,119.14
osu_alltoall,6,5,65536,125.39
osu_alltoall,6,5,131072,153.00
osu_alltoall,6,5,262144,216.07
osu_alltoall,6,5,524288,309.84
osu_alltoall,6,5,1048576,375.05
osu_alltoall,6,6,1,5.75
osu_alltoall,6,6,2,4.62
osu_alltoall,6,6,4,4.82
osu_alltoall,6,6,8,4.65
osu_alltoall,6,6,16,4.53
osu_alltoall,6,6,32,4.47
osu_alltoall,6,6,64,4.66
osu_alltoall,6,6,128,4.73
osu_alltoall,6,6,256,43.22
osu_alltoall,6,6,512,42.52
osu_alltoall,6,6,1024,43.52
osu_alltoall,6,6,2048,38.41
osu_alltoall,6,6,4096,115.87
osu_alltoall,6,6,8192,116.12
osu_alltoall,6,6,16384,117.39
osu_alltoall,6,6,32768,120.23
osu_alltoall,6,6,65536,127.19
osu_alltoall,6,6,131072,151.79
osu_alltoall,6,6,262144,214.35
osu_alltoall,6,6,524288,303.20
osu_alltoall,6,6,1048576,374.18
osu_alltoall,8,2,1,9.17
osu_alltoall,8,2,2,6.91
osu_alltoall,8,2,4,6.90
osu_alltoall,8,2,8,6.84
osu_alltoall,8,2,16,6.78
osu_alltoall,8,2,32,6.76
osu_alltoall,8,2,64,7.02
osu_alltoall,8,2,128,7.06
osu_alltoall,8,2,256,60.51
osu_alltoall,8,2,512,60.99
osu_alltoall,8,2,1024,55.56
osu_alltoall,8,2,2048,56.18
osu_alltoall,8,2,4096,145.98
osu_alltoall,8,2,8192,148.49
osu_alltoall,8,2,16384,149.42
osu_alltoall,8,2,32768,150.48
osu_alltoall,8,2,65536,160.68
osu_alltoall,8,2,131072,189.49
osu_alltoall,8,2,262144,264.64
osu_alltoall,8,2,524288,373.25
osu_alltoall,8,2,1048576,451.54
osu_alltoall,8,3,1,9.18
osu_alltoall,8,3,2,6.92
osu_alltoall,8,3,4,6.98
osu_alltoall,8,3,8,6.91
osu_alltoall,8,3,16,6.82
osu_alltoall,8,3,32,6.96
osu_alltoall,8,3,64,7.05
osu_alltoall,8,3,128,7.13
osu_alltoall,8,3,256,62.26
osu_alltoall,8,3,512,61.97
osu_alltoall,8,3,1024,57.33
osu_alltoall,8,3,2048,57.71
osu_alltoall,8,3,4096,147.31
osu_alltoall,8,3,8192,148.62
osu_alltoall,8,3,16384,151.69
osu_alltoall,8,3,32768,154.18
osu_alltoall,8,3,65536,162.13
osu_alltoall,8,3,131072,193.79
osu_alltoall,8,3,262144,267.58
osu_alltoall,8,3,524288,384.34
osu_alltoall,8,3,1048576,457.04
osu_alltoall,8,4,1,9.16
osu_alltoall,8,4,2,6.83
osu_alltoall,8,4,4,6.78
osu_alltoall,8,4,8,6.90
osu_alltoall,8,4,16,7.07
osu_alltoall,8,4,32,6.95
osu_alltoall,8,4,64,7.03
osu_alltoall,8,4,128,7.15
osu_alltoall,8,4,256,62.18
osu_alltoall,8,4,512,61.63
osu_alltoall,8,4,1024,56.69
osu_alltoall,8,4,2048,57.42
osu_alltoall,8,4,4096,146.91
osu_alltoall,8,4,8192,148.31
osu_alltoall,8,4,16384,152.15
osu_alltoall,8,4,32768,154.07
osu_alltoall,8,4,65536,161.89
osu_alltoall,8,4,131072,193.35
osu_alltoall,8,4,262144,271.03
osu_alltoall,8,4,524288,382.78
osu_alltoall,8,4,1048576,454.42
osu_alltoall,8,5,1,9.08
osu_alltoall,8,5,2,6.85
osu_alltoall,8,5,4,6.98
osu_alltoall,8,5,8,6.90
osu_alltoall,8,5,16,6.87
osu_alltoall,8,5,32,6.91
osu_alltoall,8,5,64,6.95
osu_alltoall,8,5,128,7.09
osu_alltoall,8,5,256,61.62
osu_alltoall,8,5,512,61.56
osu_alltoall,8,5,1024,56.50
osu_alltoall,8,5,2048,57.34
osu_alltoall,8,5,4096,147.31
osu_alltoall,8,5,8192,147.36
osu_alltoall,8,5,16384,150.62
osu_alltoall,8,5,32768,154.51
osu_alltoall,8,5,65536,161.36
osu_alltoall,8,5,131072,193.63
osu_alltoall,8,5,262144,274.02
osu_alltoall,8,5,524288,377.11
osu_alltoall,8,5,1048576,451.39
osu_alltoall,8,6,1,9.10
osu_alltoall,8,6,2,6.90
osu_alltoall,8,6,4,6.90
osu_alltoall,8,6,8,6.82
osu_alltoall,8,6,16,6.78
osu_alltoall,8,6,32,6.80
osu_alltoall,8,6,64,7.13
osu_alltoall,8,6,128,7.23
osu_alltoall,8,6,256,61.93
osu_alltoall,8,6,512,62.08
osu_alltoall,8,6,1024,56.44
osu_alltoall,8,6,2048,56.94
osu_alltoall,8,6,4096,146.58
osu_alltoall,8,6,8192,147.20
osu_alltoall,8,6,16384,150.09
osu_alltoall,8,6,32768,154.00
osu_alltoall,8,6,65536,160.08
osu_alltoall,8,6,131072,192.77
osu_alltoall,8,6,262144,264.32
osu_alltoall,8,6,524288,383.42
osu_alltoall,8,6,1048576,453.44
