stack,sdma_enabled,pair_label,gcd_a,gcd_b,tier,num_links,run,size_bytes,bandwidth_MBps
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,2,1,16.39
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,2,2,32.65
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,2,4,66.48
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,2,8,133.69
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,2,16,267.77
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,2,32,510.73
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,2,64,1040.31
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,2,128,1656.22
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,2,256,2991.48
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,2,512,5658.46
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,2,1024,10036.42
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,2,2048,15330.22
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,2,4096,16224.84
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,2,8192,27809.20
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,2,16384,33712.13
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,2,32768,38465.64
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,2,65536,44186.51
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,2,131072,46732.55
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,2,262144,44648.22
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,2,524288,37988.19
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,2,1048576,37766.40
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,2,2097152,38334.31
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,2,4194304,38373.22
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,2,8388608,37013.07
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,2,16777216,27161.99
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,2,33554432,15769.13
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,2,67108864,22254.03
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,1,16.78
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,2,33.61
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,4,68.48
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,8,136.56
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,16,273.60
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,32,518.55
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,64,1050.48
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,128,1645.44
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,256,3085.21
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,512,5659.59
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,1024,10084.80
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,2048,15454.95
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,4096,16463.04
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,8192,27662.34
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,16384,33717.87
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,32768,39288.44
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,65536,44519.97
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,131072,48334.72
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,262144,41432.96
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,524288,37611.53
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,1048576,37893.25
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,2097152,37051.23
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,4194304,38087.60
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,8388608,37625.01
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,16777216,28341.86
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,33554432,16154.99
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,3,67108864,22304.95
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,1,16.62
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,2,32.48
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,4,66.30
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,8,132.58
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,16,267.03
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,32,505.08
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,64,1033.67
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,128,1637.40
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,256,2976.33
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,512,5476.66
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,1024,9967.59
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,2048,15436.14
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,4096,14459.69
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,8192,26619.91
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,16384,34306.51
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,32768,37048.59
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,65536,43752.96
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,131072,46977.28
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,262144,45738.67
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,524288,36673.24
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,1048576,37677.49
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,2097152,38096.92
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,4194304,38167.45
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,8388608,37876.00
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,16777216,27453.12
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,33554432,16110.78
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,4,67108864,22188.83
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,1,16.78
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,2,32.80
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,4,67.92
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,8,135.70
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,16,246.55
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,32,516.21
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,64,1053.71
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,128,1552.21
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,256,2990.00
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,512,5580.05
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,1024,9975.52
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,2048,15329.23
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,4096,16311.15
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,8192,27487.54
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,16384,34193.39
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,32768,37153.09
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,65536,44427.37
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,131072,48148.16
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,262144,43623.35
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,524288,37063.42
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,1048576,37881.60
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,2097152,38148.49
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,4194304,38076.91
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,8388608,38030.05
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,16777216,27083.87
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,33554432,15995.86
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,67108864,22280.37
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,1,16.88
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,2,33.78
