stack,sdma_enabled,pair_label,gcd_a,gcd_b,tier,num_links,run,size_bytes,latency_us
eessi,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,4,0.50
eessi,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,8,0.50
eessi,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,16,0.50
eessi,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,32,0.50
eessi,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,64,0.58
eessi,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,128,0.58
eessi,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,256,0.65
eessi,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,512,23.41
eessi,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,1024,15.93
eessi,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,2048,15.89
eessi,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,4096,16.00
eessi,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,8192,16.14
eessi,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,16384,15.91
eessi,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,32768,16.89
eessi,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,65536,16.91
eessi,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,131072,18.05
eessi,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,262144,20.22
eessi,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,524288,23.31
eessi,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,1048576,30.88
eessi,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,2097152,42.65
eessi,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,4194304,66.73
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,1,2.07
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,2,0.49
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,4,0.49
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,8,0.49
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,16,0.49
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,32,0.49
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,64,0.57
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,128,0.57
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,256,0.63
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,512,22.64
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,1024,15.17
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,2048,15.26
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,4096,15.32
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,8192,15.14
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,16384,15.05
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,32768,15.62
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,65536,16.31
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,131072,17.06
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,262144,19.59
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,524288,22.47
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,1048576,30.24
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,2097152,42.26
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,4194304,66.41
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,1,2.16
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,2,0.50
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,4,0.50
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,8,0.50
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,16,0.50
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,32,0.50
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,64,0.58
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,128,0.58
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,256,0.64
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,512,22.77
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,1024,15.15
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,2048,15.28
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,4096,15.37
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,8192,15.09
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,16384,15.32
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,32768,15.69
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,65536,16.38
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,131072,17.08
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,262144,19.61
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,524288,22.26
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,1048576,30.34
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,2097152,42.10
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,4194304,66.20
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,1,2.18
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,2,0.54
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,4,0.52
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,8,0.52
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,16,0.52
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,32,0.52
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,64,0.60
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,128,0.60
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,256,0.66
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,512,22.26
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,1024,15.11
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,2048,15.38
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,4096,15.02
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,8192,14.97
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,16384,15.38
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,32768,15.63
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,65536,16.12
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,131072,17.05
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,262144,19.38
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,524288,22.21
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,1048576,30.23
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,2097152,41.94
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,4194304,66.24
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,1,2.16
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,2,0.49
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,4,0.49
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,8,0.49
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,16,0.49
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,32,0.49
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,64,0.60
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,128,0.64
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,256,0.73
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,512,22.54
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,1024,15.09
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,2048,15.32
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,4096,15.02
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,8192,15.49
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,16384,15.28
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,32768,15.67
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,65536,16.19
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,131072,17.27
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,262144,19.43
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,524288,22.26
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,1048576,30.42
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,2097152,42.18
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,4194304,66.49
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,1,2.16
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,2,0.49
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,4,0.49
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,8,0.49
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,16,0.49
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,32,0.49
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,64,0.57
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,128,0.62
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,256,0.63
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,512,22.13
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,1024,15.13
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,2048,15.11
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,4096,15.26
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,8192,14.94
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,16384,15.04
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,32768,15.63
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,65536,16.24
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,131072,17.22
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,262144,19.32
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,524288,22.18
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,1048576,30.22
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,2097152,41.94
eessi,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,4194304,66.38
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,1,2.17
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,2,0.50
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,4,0.50
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,8,0.50
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,16,0.50
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,32,0.50
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,64,0.59
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,128,0.58
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,256,0.64
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,512,22.80
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,1024,15.89
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,2048,15.93
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,4096,15.89
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,8192,15.64
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,16384,15.83
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,32768,16.63
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,65536,17.44
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,131072,19.25
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,262144,23.15
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,524288,29.92
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,1048576,43.37
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,2097152,66.54
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,4194304,118.43
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,1,2.14
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,2,0.49
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,4,0.49
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,8,0.49
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,16,0.49
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,32,0.49
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,64,0.58
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,128,0.57
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,256,0.64
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,512,22.76
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,1024,15.59
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,2048,15.62
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,4096,15.58
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,8192,15.62
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,16384,15.81
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,32768,16.89
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,65536,18.71
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,131072,19.61
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,262144,23.27
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,524288,29.98
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,1048576,43.30
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,2097152,66.58
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,4194304,118.49
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,1,2.16
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,2,0.49
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,4,0.49
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,8,0.49
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,16,0.50
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,32,0.49
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,64,0.58
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,128,0.58
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,256,0.64
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,512,22.72
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,1024,15.94
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,2048,15.69
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,4096,15.60
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,8192,15.64
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,16384,15.88
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,32768,16.63
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,65536,17.44
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,131072,19.25
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,262144,23.18
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,524288,29.92
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,1048576,43.34
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,2097152,66.58
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,4194304,118.53
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,1,2.15
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,2,0.51
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,4,0.51
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,8,0.50
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,16,0.50
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,32,0.50
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,64,0.59
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,128,0.59
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,256,0.65
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,512,23.53
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,1024,15.64
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,2048,15.66
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,4096,15.84
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,8192,15.95
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,16384,15.87
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,32768,16.67
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,65536,17.58
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,131072,19.25
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,262144,23.17
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,524288,30.05
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,1048576,43.32
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,2097152,66.47
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,4194304,118.51
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,1,2.14
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,2,0.49
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,4,0.50
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,8,0.49
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,16,0.49
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,32,0.49
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,64,0.57
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,128,0.58
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,256,0.64
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,512,22.70
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,1024,15.61
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,2048,15.60
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,4096,15.61
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,8192,15.62
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,16384,16.12
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,32768,16.85
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,65536,17.44
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,131072,19.22
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,262144,23.15
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,524288,29.87
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,1048576,43.33
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,2097152,66.38
eessi,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,4194304,118.43
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,1,2.16
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,2,0.50
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,4,0.50
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,8,0.50
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,16,0.50
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,32,0.50
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,64,0.59
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,128,0.60
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,256,0.64
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,512,20.58
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,1024,13.39
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,2048,13.03
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,4096,13.20
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,8192,14.03
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,16384,13.87
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,32768,14.69
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,65536,15.65
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,131072,17.28
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,262144,21.32
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,524288,27.89
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,1048576,41.70
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,2097152,65.01
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,4194304,117.41
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,1,2.17
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,2,0.49
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,4,0.49
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,8,0.52
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,16,0.64
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,32,0.59
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,64,0.67
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,128,0.64
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,256,0.72
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,512,20.37
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,1024,13.20
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,2048,13.31
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,4096,13.10
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,8192,13.73
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,16384,13.93
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,32768,14.73
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,65536,15.55
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,131072,17.28
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,262144,21.22
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,524288,28.11
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,1048576,41.54
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,2097152,65.05
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,4194304,117.42
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,1,2.15
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,2,0.48
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,4,0.49
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,8,0.49
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,16,0.49
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,32,0.49
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,64,0.57
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,128,0.57
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,256,0.63
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,512,20.17
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,1024,13.11
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,2048,13.10
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,4096,13.10
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,8192,13.69
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,16384,13.84
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,32768,14.86
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,65536,15.55
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,131072,17.55
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,262144,21.16
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,524288,27.91
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,1048576,41.54
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,2097152,65.09
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,4194304,117.39
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,1,2.16
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,2,0.51
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,4,0.51
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,8,0.50
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,16,0.51
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,32,0.50
