stack,sdma_enabled,benchmark,num_gcds,run,size_bytes,latency_us
native,0,osu_allreduce,8,6,131072,215.71
native,0,osu_allreduce,8,6,262144,228.61
native,0,osu_allreduce,8,6,524288,255.87
native,0,osu_allreduce,8,6,1048576,327.65
native,0,osu_alltoall,2,2,1,0.73
native,0,osu_alltoall,2,2,2,0.73
native,0,osu_alltoall,2,2,4,0.72
native,0,osu_alltoall,2,2,8,0.73
native,0,osu_alltoall,2,2,16,0.71
native,0,osu_alltoall,2,2,32,0.75
native,0,osu_alltoall,2,2,64,0.77
native,0,osu_alltoall,2,2,128,0.79
native,0,osu_alltoall,2,2,256,1.80
native,0,osu_alltoall,2,2,512,1.90
native,0,osu_alltoall,2,2,1024,3.83
native,0,osu_alltoall,2,2,2048,4.09
native,0,osu_alltoall,2,2,4096,4.07
native,0,osu_alltoall,2,2,8192,32.48
native,0,osu_alltoall,2,2,16384,32.43
native,0,osu_alltoall,2,2,32768,33.31
native,0,osu_alltoall,2,2,65536,33.73
native,0,osu_alltoall,2,2,131072,34.68
native,0,osu_alltoall,2,2,262144,37.35
native,0,osu_alltoall,2,2,524288,39.22
native,0,osu_alltoall,2,2,1048576,44.20
native,0,osu_alltoall,2,3,1,0.72
native,0,osu_alltoall,2,3,2,0.72
native,0,osu_alltoall,2,3,4,0.72
native,0,osu_alltoall,2,3,8,0.72
native,0,osu_alltoall,2,3,16,0.71
native,0,osu_alltoall,2,3,32,0.77
native,0,osu_alltoall,2,3,64,0.81
native,0,osu_alltoall,2,3,128,0.85
native,0,osu_alltoall,2,3,256,1.79
native,0,osu_alltoall,2,3,512,1.91
native,0,osu_alltoall,2,3,1024,3.87
native,0,osu_alltoall,2,3,2048,3.97
native,0,osu_alltoall,2,3,4096,4.12
native,0,osu_alltoall,2,3,8192,32.53
native,0,osu_alltoall,2,3,16384,32.50
native,0,osu_alltoall,2,3,32768,33.47
native,0,osu_alltoall,2,3,65536,33.89
native,0,osu_alltoall,2,3,131072,34.66
native,0,osu_alltoall,2,3,262144,37.44
native,0,osu_alltoall,2,3,524288,39.11
native,0,osu_alltoall,2,3,1048576,44.18
native,0,osu_alltoall,2,4,1,0.71
native,0,osu_alltoall,2,4,2,0.72
native,0,osu_alltoall,2,4,4,0.71
native,0,osu_alltoall,2,4,8,0.72
native,0,osu_alltoall,2,4,16,0.72
native,0,osu_alltoall,2,4,32,0.74
native,0,osu_alltoall,2,4,64,0.77
native,0,osu_alltoall,2,4,128,0.81
native,0,osu_alltoall,2,4,256,1.79
native,0,osu_alltoall,2,4,512,1.92
native,0,osu_alltoall,2,4,1024,3.82
native,0,osu_alltoall,2,4,2048,3.93
native,0,osu_alltoall,2,4,4096,3.98
native,0,osu_alltoall,2,4,8192,32.54
native,0,osu_alltoall,2,4,16384,32.46
native,0,osu_alltoall,2,4,32768,33.52
native,0,osu_alltoall,2,4,65536,33.74
native,0,osu_alltoall,2,4,131072,34.65
native,0,osu_alltoall,2,4,262144,37.38
native,0,osu_alltoall,2,4,524288,39.08
native,0,osu_alltoall,2,4,1048576,44.29
native,0,osu_alltoall,2,5,1,0.72
native,0,osu_alltoall,2,5,2,0.73
native,0,osu_alltoall,2,5,4,0.74
native,0,osu_alltoall,2,5,8,0.73
native,0,osu_alltoall,2,5,16,0.72
native,0,osu_alltoall,2,5,32,0.75
native,0,osu_alltoall,2,5,64,0.78
native,0,osu_alltoall,2,5,128,0.80
native,0,osu_alltoall,2,5,256,1.81
