stack,sdma_enabled,mpich_gpu_ipc_threshold,pair_label,gcd_a,gcd_b,tier,num_links,run,size_bytes,bandwidth_MBps
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,3,131072,14190.06
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,3,262144,22823.85
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,3,524288,40572.74
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,3,1048576,60648.37
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,3,2097152,84737.61
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,3,4194304,117873.39
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,3,8388608,131944.00
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,3,16777216,142560.13
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,3,33554432,147720.23
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,3,67108864,150060.98
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,1,2.74
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,2,5.80
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,4,11.84
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,8,23.59
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,16,48.06
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,32,91.76
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,64,175.51
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,128,298.10
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,256,439.55
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,512,781.78
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,1024,573.23
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,2048,1145.26
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,4096,2294.98
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,8192,1099.45
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,16384,2191.25
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,32768,4099.74
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,65536,7953.71
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,131072,14779.98
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,262144,23349.44
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,524288,41408.74
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,1048576,61681.73
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,2097152,85182.30
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,4194304,117895.90
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,8388608,132919.50
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,16777216,142875.45
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,33554432,148084.38
native,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,67108864,150237.21
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,2,1,2.68
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,2,2,6.08
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,2,4,11.73
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,2,8,23.82
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,2,16,48.43
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,2,32,94.80
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,2,64,175.32
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,2,128,295.31
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,2,256,436.57
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,2,512,778.29
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,2,1024,1371.93
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,2,2048,1775.64
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,2,4096,2780.42
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,2,8192,1084.57
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,2,16384,2158.03
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,2,32768,4049.08
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,2,65536,7825.44
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,2,131072,14497.55
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,2,262144,23252.73
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,2,524288,41434.22
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,2,1048576,61756.21
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,2,2097152,84914.35
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,2,4194304,117825.79
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,2,8388608,132813.79
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,2,16777216,142768.50
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,2,33554432,148102.35
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,2,67108864,150193.75
