stack,sdma_enabled,pair_label,gcd_a,gcd_b,tier,num_links,run,size_bytes,bandwidth_MBps
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,8192,1067.05
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,16384,2081.73
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,32768,3777.36
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,65536,6831.13
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,131072,11569.98
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,262144,17167.58
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,524288,24138.42
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,1048576,29453.99
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,2097152,35233.74
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,4194304,37510.72
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,8388608,38622.30
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,16777216,39126.52
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,33554432,39203.82
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,67108864,39046.85
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,1,2.92
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,2,5.86
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,4,12.45
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,8,25.58
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,16,51.12
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,32,102.37
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,64,202.74
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,128,398.39
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,256,724.76
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,512,50.25
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,1024,149.05
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,2048,297.24
