stack,sdma_enabled,pair_label,gcd_a,gcd_b,tier,num_links,run,size_bytes,latency_us
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,2,262144,21.55
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,2,524288,24.44
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,2,1048576,32.07
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,2,2097152,44.24
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,2,4194304,68.75
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,3,1,0.49
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,3,2,0.50
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,3,4,0.55
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,3,8,0.53
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,3,16,0.51
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,3,32,0.60
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,3,64,0.68
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,3,128,0.70
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,3,256,1.09
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,3,512,1.22
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,3,1024,2.56
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,3,2048,2.57
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,3,4096,2.60
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,3,8192,17.59
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,3,16384,17.80
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,3,32768,18.09
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,3,65536,18.49
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,3,131072,19.50
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,3,262144,21.80
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,3,524288,25.04
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,3,1048576,32.35
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,3,2097152,44.48
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,3,4194304,68.77
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,4,1,0.50
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,4,2,0.50
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,4,4,0.50
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,4,8,0.55
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,4,16,0.53
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,4,32,0.57
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,4,64,0.67
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,4,128,0.68
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,4,256,1.14
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,4,512,1.20
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,4,1024,2.62
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,4,2048,2.62
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,4,4096,2.67
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,4,8192,17.12
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,4,16384,17.47
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,4,32768,17.85
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,4,65536,18.22
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,4,131072,19.20
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,4,262144,21.54
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,4,524288,24.39
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,4,1048576,32.05
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,4,2097152,44.13
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,4,4194304,68.58
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,5,1,0.49
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,5,2,0.53
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,5,4,0.50
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,5,8,0.55
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,5,16,0.51
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,5,32,0.57
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,5,64,0.70
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,5,128,0.69
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,5,256,1.09
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,5,512,1.21
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,5,1024,2.57
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,5,2048,2.62
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,5,4096,2.59
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,5,8192,17.06
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,5,16384,17.15
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,5,32768,17.73
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,5,65536,18.13
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,5,131072,19.38
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,5,262144,21.43
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,5,524288,24.31
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,5,1048576,31.99
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,5,2097152,44.05
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,5,4194304,68.57
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,1,0.52
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,2,0.54
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,4,0.54
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,8,0.53
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,16,0.54
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,32,0.65
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,64,0.64
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,128,0.67
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,256,1.06
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,512,1.19
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,1024,2.56
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,2048,2.53
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,4096,2.56
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,8192,17.24
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,16384,17.29
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,32768,18.14
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,65536,18.55
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,131072,19.26
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,262144,21.66
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,524288,24.49
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,1048576,32.18
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,2097152,44.31
native,0,inter_pkg_2link_06,0,6,inter_pkg_2link,2,6,4194304,68.58
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,1,0.48
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,2,0.54
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,4,0.50
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,8,0.50
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,16,0.50
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,32,0.55
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,64,0.63
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,128,0.65
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,256,1.07
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,512,1.18
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,1024,2.58
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,2048,2.58
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,4096,2.61
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,8192,17.18
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,16384,17.22
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,32768,17.81
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,65536,18.28
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,131072,19.23
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,262144,21.55
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,524288,25.06
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,1048576,32.09
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,2097152,44.06
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,2,4194304,68.49
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,1,0.50
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,2,0.56
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,4,0.52
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,8,0.52
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,16,0.51
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,32,0.57
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,64,0.65
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,128,0.69
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,256,1.16
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,512,1.25
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,1024,2.67
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,2048,2.66
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,4096,2.65
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,8192,17.17
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,16384,17.28
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,32768,17.91
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,65536,18.31
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,131072,19.23
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,262144,21.57
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,524288,24.49
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,1048576,32.08
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,2097152,44.08
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,3,4194304,68.41
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,1,0.50
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,2,0.52
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,4,0.51
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,8,0.55
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,16,0.54
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,32,0.59
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,64,0.64
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,128,0.71
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,256,1.14
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,512,1.24
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,1024,2.61
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,2048,2.63
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,4096,2.64
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,8192,17.08
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,16384,17.11
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,32768,17.73
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,65536,18.15
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,131072,19.09
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,262144,21.45
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,524288,24.31
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,1048576,32.02
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,2097152,43.92
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,4,4194304,68.31
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,1,0.50
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,2,0.53
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,4,0.55
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,8,0.54
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,16,0.55
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,32,0.58
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,64,0.65
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,128,0.66
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,256,1.13
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,512,1.27
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,1024,2.56
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,2048,2.57
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,4096,2.56
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,8192,17.06
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,16384,17.18
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,32768,17.75
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,65536,18.23
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,131072,19.11
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,262144,21.42
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,524288,24.32
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,1048576,32.03
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,2097152,43.91
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,5,4194304,68.40
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,1,0.50
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,2,0.49
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,4,0.50
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,8,0.55
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,16,0.55
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,32,0.59
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,64,0.74
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,128,0.72
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,256,1.15
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,512,1.21
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,1024,2.58
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,2048,2.61
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,4096,2.60
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,8192,17.15
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,16384,17.91
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,32768,18.21
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,65536,18.21
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,131072,19.14
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,262144,21.44
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,524288,24.39
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,1048576,32.08
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,2097152,44.11
native,0,inter_pkg_2link_24,2,4,inter_pkg_2link,2,6,4194304,68.46
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,1,0.47
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,2,0.50
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,4,0.51
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,8,0.52
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,16,0.54
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,32,0.60
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,64,0.64
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,128,0.64
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,256,1.09
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,512,1.21
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,1024,2.54
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,2048,2.58
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,4096,2.58
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,8192,16.82
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,16384,17.03
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,32768,17.80
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,65536,18.64
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,131072,20.41
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,262144,24.29
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,524288,30.97
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,1048576,44.59
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,2097152,68.18
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,2,4194304,120.54
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,1,0.49
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,2,0.50
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,4,0.51
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,8,0.51
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,16,0.52
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,32,0.60
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,64,0.67
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,128,0.68
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,256,1.16
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,512,1.22
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,1024,2.59
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,2048,2.58
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,4096,2.58
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,8192,16.93
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,16384,17.15
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,32768,18.05
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,65536,19.03
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,131072,20.52
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,262144,24.35
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,524288,31.24
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,1048576,44.73
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,2097152,68.16
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,3,4194304,120.44
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,1,0.49
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,2,0.51
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,4,0.50
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,8,0.53
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,16,0.52
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,32,0.59
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,64,0.65
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,128,0.67
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,256,1.07
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,512,1.20
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,1024,2.56
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,2048,2.54
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,4096,2.54
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,8192,17.20
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,16384,17.49
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,32768,18.26
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,65536,19.12
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,131072,20.77
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,262144,24.55
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,524288,31.15
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,1048576,45.00
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,2097152,68.37
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,4,4194304,120.66
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,1,0.51
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,2,0.49
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,4,0.55
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,8,0.53
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,16,0.55
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,32,0.60
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,64,0.63
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,128,0.68
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,256,1.07
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,512,1.26
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,1024,2.59
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,2048,2.58
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,4096,2.61
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,8192,16.98
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,16384,17.21
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,32768,17.99
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,65536,18.76
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,131072,20.59
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,262144,24.71
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,524288,31.11
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,1048576,44.76
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,2097152,68.22
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,5,4194304,120.52
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,1,0.50
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,2,0.50
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,4,0.52
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,8,0.54
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,16,0.51
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,32,0.56
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,64,0.63
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,128,0.65
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,256,1.12
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,512,1.29
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,1024,2.60
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,2048,2.55
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,4096,2.54
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,8192,16.94
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,16384,17.16
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,32768,17.99
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,65536,18.79
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,131072,20.55
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,262144,24.41
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,524288,31.07
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,1048576,44.77
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,2097152,68.31
native,0,inter_pkg_1link_02,0,2,inter_pkg_1link,1,6,4194304,120.44
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,1,0.49
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,2,0.56
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,4,0.52
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,8,0.51
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,16,0.48
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,32,0.55
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,64,0.63
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,128,0.74
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,256,1.16
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,512,1.29
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,1024,2.75
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,2048,2.69
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,4096,2.70
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,8192,15.08
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,16384,15.58
