stack,sdma_enabled,ucx_rndv_thresh,pair_label,gcd_a,gcd_b,tier,num_links,run,size_bytes,bandwidth_MBps
eessi,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,128,425.94
eessi,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,256,29.83
eessi,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,512,59.65
eessi,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,1024,119.19
eessi,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,2048,238.53
eessi,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,4096,475.76
eessi,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,8192,916.14
eessi,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,16384,1806.43
eessi,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,32768,3386.23
eessi,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,65536,6694.09
eessi,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,131072,12297.20
eessi,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,262144,21166.20
eessi,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,524288,37926.00
eessi,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,1048576,57877.24
eessi,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,2097152,82549.75
eessi,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,4194304,116390.92
eessi,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,8388608,131504.98
eessi,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,16777216,141955.54
eessi,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,33554432,147497.27
eessi,0,DEFAULT,intra_pkg_OAM0,0,1,intra_pkg,4,4,67108864,149800.67
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,2,1,3.04
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,2,2,6.09
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,2,4,13.04
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,2,8,24.06
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,2,16,52.84
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,2,32,107.19
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,2,64,212.09
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,2,128,419.36
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,2,256,817.91
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,2,512,42.80
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,2,1024,118.87
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,2,2048,236.63
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,2,4096,457.83
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,2,8192,904.44
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,2,16384,1799.16
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,2,32768,3467.86
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,2,65536,6567.17
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,2,131072,12215.65
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,2,262144,21021.59
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,2,524288,37723.19
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,2,1048576,57658.04
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,2,2097152,82510.50
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,2,4194304,116492.88
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,2,8388608,131567.80
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,2,16777216,141821.55
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,2,33554432,147348.93
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,2,67108864,149777.87
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,3,1,3.04
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,3,2,6.10
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,3,4,13.08
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,3,8,26.91
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,3,16,53.73
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,3,32,108.07
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,3,64,213.67
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,3,128,417.70
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,3,256,822.00
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,3,512,43.04
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,3,1024,125.73
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,3,2048,251.54
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,3,4096,496.05
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,3,8192,927.94
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,3,16384,1834.17
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,3,32768,3307.28
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,3,65536,6629.60
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,3,131072,12511.26
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,3,262144,21137.81
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,3,524288,37675.01
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,3,1048576,57814.90
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,3,2097152,82690.30
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,3,4194304,116725.36
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,3,8388608,131619.17
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,3,16777216,141704.22
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,3,33554432,147194.49
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,3,67108864,149543.57
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,4,1,3.07
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,4,2,6.13
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,4,4,13.14
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,4,8,27.00
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,4,16,53.95
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,4,32,107.88
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,4,64,214.40
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,4,128,425.37
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,4,256,830.53
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,4,512,43.06
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,4,1024,124.30
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,4,2048,248.27
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,4,4096,479.61
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,4,8192,905.95
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,4,16384,1792.09
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,4,32768,3439.01
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,4,65536,6607.21
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,4,131072,12232.07
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,4,262144,21115.09
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,4,524288,37826.08
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,4,1048576,57684.35
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,4,2097152,82429.98
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,4,4194304,116499.33
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,4,8388608,131589.49
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,4,16777216,141578.01
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,4,33554432,147252.12
eessi,0,1024,intra_pkg_OAM0,0,1,intra_pkg,4,4,67108864,149713.28
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,2,1,3.04
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,2,2,6.16
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,2,4,13.14
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,2,8,26.94
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,2,16,53.96
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,2,32,108.26
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,2,64,214.76
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,2,128,425.97
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,2,256,839.16
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,2,512,42.88
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,2,1024,85.79
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,2,2048,249.16
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,2,4096,481.23
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,2,8192,914.01
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,2,16384,1806.98
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,2,32768,3386.42
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,2,65536,6655.82
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,2,131072,12081.59
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,2,262144,21140.84
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,2,524288,37744.14
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,2,1048576,57682.84
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,2,2097152,82488.16
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,2,4194304,116504.47
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,2,8388608,131663.65
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,2,16777216,141768.76
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,2,33554432,147363.57
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,2,67108864,149759.78
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,3,1,3.06
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,3,2,5.64
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,3,4,13.12
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,3,8,26.88
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,3,16,53.74
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,3,32,107.98
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,3,64,213.89
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,3,128,421.30
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,3,256,824.88
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,3,512,42.97
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,3,1024,86.06
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,3,2048,237.53
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,3,4096,468.89
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,3,8192,908.73
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,3,16384,1808.45
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,3,32768,3322.51
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,3,65536,6577.39
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,3,131072,12377.96
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,3,262144,21233.76
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,3,524288,37899.82
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,3,1048576,57969.23
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,3,2097152,82675.61
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,3,4194304,116645.94
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,3,8388608,131173.98
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,3,16777216,141621.65
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,3,33554432,146899.89
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,3,67108864,149427.33
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,4,1,3.09
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,4,2,6.21
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,4,4,13.33
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,4,8,27.19
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,4,16,54.90
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,4,32,109.48
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,4,64,218.07
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,4,128,427.02
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,4,256,841.22
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,4,512,43.02
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,4,1024,86.16
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,4,2048,238.32
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,4,4096,483.08
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,4,8192,913.85
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,4,16384,1809.44
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,4,32768,3442.59
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,4,65536,6693.87
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,4,131072,12242.84
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,4,262144,21138.62
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,4,524288,37976.52
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,4,1048576,57852.85
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,4,2097152,82507.88
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,4,4194304,116326.98
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,4,8388608,131557.43
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,4,16777216,141791.86
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,4,33554432,147284.03
eessi,0,2048,intra_pkg_OAM0,0,1,intra_pkg,4,4,67108864,149645.68
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,2,1,3.05
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,2,2,6.16
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,2,4,13.16
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,2,8,27.00
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,2,16,54.19
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,2,32,108.29
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,2,64,215.93
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,2,128,423.40
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,2,256,833.22
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,2,512,42.96
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,2,1024,86.12
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,2,2048,172.40
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,2,4096,485.71
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,2,8192,913.43
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,2,16384,1798.30
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,2,32768,3369.00
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,2,65536,6506.11
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,2,131072,12098.08
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,2,262144,21194.28
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,2,524288,37901.40
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,2,1048576,57829.95
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,2,2097152,82655.62
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,2,4194304,116263.45
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,2,8388608,131486.73
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,2,16777216,141846.47
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,2,33554432,147465.22
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,2,67108864,149825.65
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,3,1,3.06
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,3,2,6.19
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,3,4,13.19
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,3,8,27.10
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,3,16,54.18
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,3,32,108.57
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,3,64,215.11
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,3,128,424.08
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,3,256,832.41
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,3,512,43.11
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,3,1024,86.38
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,3,2048,172.63
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,3,4096,467.25
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,3,8192,901.28
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,3,16384,1786.66
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,3,32768,3280.98
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,3,65536,6418.44
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,3,131072,12099.24
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,3,262144,21201.33
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,3,524288,37861.10
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,3,1048576,58046.32
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,3,2097152,82734.73
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,3,4194304,116688.87
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,3,8388608,131379.40
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,3,16777216,141827.61
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,3,33554432,147270.12
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,3,67108864,149733.46
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,4,1,3.03
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,4,2,6.05
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,4,4,12.96
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,4,8,26.59
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,4,16,53.05
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,4,32,106.66
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,4,64,210.79
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,4,128,413.71
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,4,256,755.85
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,4,512,42.96
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,4,1024,85.92
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,4,2048,172.05
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,4,4096,481.76
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,4,8192,922.41
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,4,16384,1820.74
