stack,sdma_enabled,pair_label,gcd_a,gcd_b,tier,num_links,run,size_bytes,bandwidth_MBps
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,8,35.59
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,16,72.12
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,32,143.22
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,64,285.05
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,128,570.40
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,256,1131.16
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,512,2268.56
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,1024,4615.43
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,2048,7681.15
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,4096,13517.84
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,8192,17798.63
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,16384,20660.25
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,32768,25776.24
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,65536,30395.26
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,131072,32561.29
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,262144,26677.12
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,524288,15200.69
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,1048576,11378.99
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,2097152,10486.54
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,4194304,10361.50
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,8388608,9803.55
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,5,16777216,9807.13
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,1,4.41
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,2,8.66
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,4,17.31
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,8,33.91
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,16,71.51
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,32,143.66
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,64,286.37
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,128,570.50
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,256,1145.10
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,512,2203.62
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,1024,4221.01
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,2048,8375.65
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,4096,13508.07
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,8192,17199.50
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,16384,20413.70
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,32768,25917.22
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,65536,30922.27
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,131072,33459.64
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,262144,25798.24
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,524288,15245.46
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,1048576,11394.10
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,2097152,10491.75
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,4194304,10017.48
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,8388608,10113.22
eessi,0,intra_pkg_OAM0,0,1,intra_pkg,4,6,16777216,9753.23
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,1,4.31
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,2,8.83
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,4,17.03
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,8,33.93
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,16,70.95
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,32,143.28
