stack,sdma_enabled,benchmark,num_gcds,run,size_bytes,latency_us
eessi,0,osu_allreduce,4,6,8,2.70
eessi,0,osu_allreduce,4,6,16,2.66
eessi,0,osu_allreduce,4,6,32,2.61
eessi,0,osu_allreduce,4,6,64,2.63
eessi,0,osu_allreduce,4,6,128,2.65
eessi,0,osu_allreduce,4,6,256,2.67
eessi,0,osu_allreduce,4,6,512,44.81
eessi,0,osu_allreduce,4,6,1024,45.15
eessi,0,osu_allreduce,4,6,2048,46.26
eessi,0,osu_allreduce,4,6,4096,105.94
eessi,0,osu_allreduce,4,6,8192,104.72
eessi,0,osu_allreduce,4,6,16384,104.17
eessi,0,osu_allreduce,4,6,32768,111.98
eessi,0,osu_allreduce,4,6,65536,105.66
eessi,0,osu_allreduce,4,6,131072,107.75
eessi,0,osu_allreduce,4,6,262144,110.11
eessi,0,osu_allreduce,4,6,524288,117.36
eessi,0,osu_allreduce,4,6,1048576,129.61
eessi,0,osu_allreduce,8,2,4,4.73
eessi,0,osu_allreduce,8,2,8,4.57
eessi,0,osu_allreduce,8,2,16,4.53
eessi,0,osu_allreduce,8,2,32,4.50
eessi,0,osu_allreduce,8,2,64,4.60
eessi,0,osu_allreduce,8,2,128,4.70
eessi,0,osu_allreduce,8,2,256,47.23
eessi,0,osu_allreduce,8,2,512,84.29
eessi,0,osu_allreduce,8,2,1024,86.45
eessi,0,osu_allreduce,8,2,2048,86.23
eessi,0,osu_allreduce,8,2,4096,164.22
eessi,0,osu_allreduce,8,2,8192,166.03
eessi,0,osu_allreduce,8,2,16384,163.14
eessi,0,osu_allreduce,8,2,32768,162.94
eessi,0,osu_allreduce,8,2,65536,163.79
eessi,0,osu_allreduce,8,2,131072,166.37
eessi,0,osu_allreduce,8,2,262144,170.89
eessi,0,osu_allreduce,8,2,524288,180.91
eessi,0,osu_allreduce,8,2,1048576,197.13
eessi,0,osu_allreduce,8,3,4,4.88
eessi,0,osu_allreduce,8,3,8,4.67
eessi,0,osu_allreduce,8,3,16,4.66
eessi,0,osu_allreduce,8,3,32,4.69
eessi,0,osu_allreduce,8,3,64,4.60
eessi,0,osu_allreduce,8,3,128,4.70
eessi,0,osu_allreduce,8,3,256,47.77
eessi,0,osu_allreduce,8,3,512,85.22
eessi,0,osu_allreduce,8,3,1024,87.10
eessi,0,osu_allreduce,8,3,2048,86.93
eessi,0,osu_allreduce,8,3,4096,166.95
eessi,0,osu_allreduce,8,3,8192,167.47
eessi,0,osu_allreduce,8,3,16384,164.04
eessi,0,osu_allreduce,8,3,32768,164.03
eessi,0,osu_allreduce,8,3,65536,164.39
eessi,0,osu_allreduce,8,3,131072,166.79
eessi,0,osu_allreduce,8,3,262144,171.35
eessi,0,osu_allreduce,8,3,524288,181.61
eessi,0,osu_allreduce,8,3,1048576,197.58
eessi,0,osu_allreduce,8,4,4,4.77
eessi,0,osu_allreduce,8,4,8,4.70
eessi,0,osu_allreduce,8,4,16,4.63
eessi,0,osu_allreduce,8,4,32,4.63
eessi,0,osu_allreduce,8,4,64,4.66
eessi,0,osu_allreduce,8,4,128,4.94
eessi,0,osu_allreduce,8,4,256,47.45
eessi,0,osu_allreduce,8,4,512,84.74
