stack,sdma_enabled,pair_label,gcd_a,gcd_b,tier,num_links,run,size_bytes,bandwidth_MBps
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,262144,24245.13
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,524288,15184.03
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,1048576,11597.44
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,2097152,10905.74
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,4194304,10889.67
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,8388608,10710.02
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,16777216,10641.66
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,1,4.57
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,2,9.13
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,4,18.21
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,8,37.49
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,16,72.63
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,32,145.30
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,64,292.82
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,128,584.84
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,256,1166.12
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,512,2276.02
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,1024,4480.61
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,2048,8318.46
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,4096,13182.83
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,8192,17590.23
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,16384,20436.60
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,32768,25455.65
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,65536,30629.59
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,131072,33060.83
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,262144,25362.70
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,524288,14093.36
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,1048576,11618.83
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,2097152,10865.02
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,4194304,10912.28
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,8388608,10614.39
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,16777216,10732.24
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,1,4.09
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,2,8.65
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,4,18.03
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,8,35.41
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,16,68.34
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,32,144.24
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,64,289.99
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,128,569.72
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,256,1144.25
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,512,2277.97
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,1024,4493.23
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,2048,8178.97
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,4096,13222.01
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,8192,17529.12
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,16384,20444.18
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,32768,25174.02
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,65536,30678.46
