################# EESSI STACK ##################
--- EESSI / HSA_ENABLE_SDMA=0 ---

################################################################
# [eessi sdma=0] intra_pkg_OAM0  GCD(0,1) tier=intra_pkg links=4
################################################################
  [run 1/6] warm-up — 20:20:13
  [run 1/6] warm-up done in 19s
  [run 2/6] recording — 20:20:32
  [run 2/6] done in 10s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
4194304             37506.51
8388608             38632.85
16777216            39131.80
33554432            39189.49
67108864            39039.05
  [run 3/6] recording — 20:35:08
  [run 3/6] done in 26s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.92
2                       5.30
4                      12.39
8                      25.46
16                     50.91
32                    100.80
64                    202.52
128                   400.27
256                    37.30
512                    74.32
1024                  148.61
2048                  297.18
4096                  587.21
8192                 1058.55
16384                2056.26
32768                3724.92
65536                6790.15
131072              11483.53
262144              17097.83
524288              24082.60
1048576             29446.51
2097152             35195.40
4194304             37464.43
8388608             38599.11
16777216            39110.13
33554432            39186.08
67108864            39046.53
  [run 4/6] recording — 20:35:34
  [run 4/6] done in 26s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.93
2                       5.80
4                      12.27
8                      24.51
16                     49.50
32                    102.52
64                    204.73
128                   392.32
256                    37.44
512                    74.92
1024                  149.81
2048                  297.16
4096                  586.71
8192                 1063.95
16384                2073.88
32768                3771.08
65536                6851.28
131072              11581.58
262144              17194.02
524288              24173.13
1048576             29536.62
2097152             35364.57
4194304             37595.45
8388608             38696.42
16777216            39221.72
33554432            39316.83
67108864            39154.10
  [run 5/6] recording — 20:36:00
  [run 5/6] done in 27s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.74
2                       5.49
4                      11.62
8                      23.34
16                     43.42
32                     94.83
64                    189.52
128                   373.59
256                    36.97
512                    74.01
1024                  148.67
2048                  297.15
4096                  584.69
8192                 1055.59
16384                2054.43
32768                3737.49
65536                6791.38
131072              11518.02
262144              17049.12
524288              24093.15
1048576             29417.57
2097152             35220.67
4194304             37497.28
8388608             38610.40
16777216            39130.47
33554432            39190.69
67108864            39055.54
  [run 6/6] recording — 20:36:27
  [run 6/6] done in 26s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.82
2                       5.50
4                      11.51
8                      24.52
16                     49.25
32                     89.79
64                    199.42
128                   394.82
256                    37.47
512                    74.71
1024                  149.57
2048                  296.80
4096                  588.72
8192                 1064.43
16384                2073.10
32768                3762.34
65536                6850.04
131072              11568.01
262144              17165.94
524288              24146.21
1048576             29521.76
2097152             35322.26
4194304             37553.13
8388608             38661.91
16777216            39174.32
33554432            39282.04
67108864            39129.40

################################################################
# [eessi sdma=0] routed_07  GCD(0,7) tier=routed links=0
################################################################
  [run 1/6] warm-up — 20:36:53
  [run 1/6] warm-up done in 16s
  [run 2/6] recording — 20:37:09
  [run 2/6] done in 17s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.95
2                       5.98
4                      12.14
8                      25.48
16                     52.01
32                    102.96
64                    206.03
128                   405.25
256                    26.82
512                    53.71
1024                  107.04
2048                  210.27
4096                  433.55
8192                  867.64
16384                1675.48
32768                3137.27
65536                5944.51
131072              10852.98
262144              17839.47
524288              28948.49
1048576             39869.68
2097152             52850.92
4194304             62183.23
8388608             66351.19
16777216            68710.16
33554432            69879.69
67108864            70527.18
  [run 3/6] recording — 20:37:26
  [run 3/6] done in 16s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.87
2                       5.62
4                      11.88
8                      24.81
16                     50.74
32                     99.90
64                    197.46
128                   389.64
256                    27.35
512                    54.77
1024                  109.43
2048                  218.24
4096                  433.04
8192                  876.12
16384                1709.56
32768                3169.25
65536                5907.85
131072              10764.26
262144              17687.03
524288              28674.90
1048576             39526.81
2097152             52713.43
4194304             62113.66
8388608             66335.79
16777216            68701.89
33554432            69879.78
67108864            70542.05
  [run 4/6] recording — 20:37:42
  [run 4/6] done in 17s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.96
2                       5.73
4                      12.56
8                      25.35
16                     50.90
32                    103.25
64                    205.05
128                   405.63
256                    28.27
512                    56.63
1024                  112.88
2048                  220.35
4096                  450.91
8192                  879.18
16384                1713.36
32768                3196.75
65536                5908.74
131072              10793.45
262144              17726.21
524288              28698.68
1048576             39752.30
2097152             52753.45
4194304             62106.43
8388608             66336.39
16777216            68681.02
33554432            69867.37
67108864            70525.18
  [run 5/6] recording — 20:37:59
  [run 5/6] done in 16s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.06
2                       6.08
4                      12.77
8                      26.01
16                     52.25
32                    104.01
64                    209.33
128                   411.96
256                    26.61
512                    53.22
1024                  106.34
2048                  212.52
4096                  422.49
8192                  854.32
16384                1693.78
32768                3220.73
65536                6002.57
131072              10848.61
262144              17817.44
524288              28848.42
1048576             39747.85
2097152             52874.99
4194304             62090.44
8388608             66312.21
16777216            68688.20
33554432            69880.59
67108864            70552.55
  [run 6/6] recording — 20:38:15
  [run 6/6] done in 17s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.94
2                       6.06
4                      12.95
8                      26.45
16                     53.26
32                    104.51
64                    210.66
128                   413.72
256                    28.04
512                    55.93
1024                  111.54
2048                  217.29
4096                  441.88
8192                  878.77
16384                1718.67
32768                3179.19
65536                6005.75
131072              10831.05
262144              17768.83
524288              28764.91
1048576             39770.80
2097152             52681.45
4194304             62064.72
8388608             66301.01
16777216            68680.44
33554432            69855.53
67108864            70529.48

################################################################
# [eessi sdma=0] routed_03  GCD(0,3) tier=routed links=0
################################################################
  [run 1/6] warm-up — 20:38:32
  [run 1/6] warm-up done in 27s
  [run 2/6] recording — 20:38:59
  [run 2/6] done in 28s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.04
2                       6.01
4                      12.46
8                      25.68
16                     52.44
32                    106.60
64                    208.42
128                   402.80
256                    26.81
512                    53.52
1024                  106.35
2048                  213.88
4096                  424.48
8192                  829.52
16384                1613.00
32768                2967.63
65536                5479.89
131072               9556.52
262144              14566.85
524288              21157.12
1048576             26499.23
2097152             32481.66
4194304             34910.65
8388608             36190.29
16777216            36866.64
33554432            37207.92
67108864            37365.64
  [run 3/6] recording — 20:39:27
  [run 3/6] done in 27s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.06
2                       6.12
4                      12.97
8                      26.74
16                     53.49
32                    107.08
64                    212.31
128                   413.27
256                    28.49
512                    57.05
1024                  112.70
2048                  225.56
4096                  454.94
8192                  866.80
16384                1642.60
32768                2987.31
65536                5528.01
131072               9582.08
262144              14583.31
524288              21224.33
1048576             26492.95
2097152             32492.53
4194304             34920.45
8388608             36197.16
16777216            36870.48
33554432            37213.51
67108864            37378.06
  [run 4/6] recording — 20:39:54
  [run 4/6] done in 28s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.98
2                       5.48
4                      12.17
8                      25.97
16                     47.89
32                     96.44
64                    205.95
128                   391.80
256                    27.44
512                    54.72
1024                  109.31
2048                  215.91
4096                  431.51
8192                  859.12
16384                1658.79
32768                2981.50
65536                5508.00
131072               9543.97
262144              14534.01
524288              21167.99
1048576             26489.31
2097152             32478.63
4194304             34910.36
8388608             36187.33
16777216            36865.53
33554432            37209.06
67108864            37365.32
  [run 5/6] recording — 20:40:22
  [run 5/6] done in 27s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.01
2                       6.05
4                      11.75
8                      26.44
16                     53.05
32                    105.63
64                    210.90
128                   414.86
256                    28.28
512                    56.28
1024                  110.97
2048                  220.71
4096                  435.20
8192                  848.90
16384                1635.11
32768                2992.97
65536                5497.21
131072               9543.03
262144              14553.82
524288              21174.74
1048576             26507.15
2097152             32473.19
4194304             34901.33
8388608             36187.48
16777216            36865.70
33554432            37210.82
67108864            37376.81
  [run 6/6] recording — 20:40:49
  [run 6/6] done in 28s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.99
2                       5.84
4                      12.41
8                      26.02
16                     52.14
32                    104.32
64                    199.80
128                   410.93
256                    26.95
512                    53.92
1024                  107.65
2048                  214.68
4096                  426.29
8192                  831.67
16384                1607.66
32768                2976.94
65536                5463.78
131072               9420.85
262144              14402.49
524288              21074.92
1048576             26451.59
2097152             32487.17
4194304             34900.53
8388608             36187.18
16777216            36865.35
33554432            37209.69
67108864            37367.46

################################################################
# [eessi sdma=0] routed_17  GCD(1,7) tier=routed links=0
################################################################
  [run 1/6] warm-up — 20:41:17
  [run 1/6] warm-up done in 16s
  [run 2/6] recording — 20:41:33
  [run 2/6] done in 17s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.02
2                       6.05
4                      12.39
8                      26.31
16                     52.95
32                    105.33
64                    210.32
128                   403.86
256                    31.12
512                    62.28
1024                  124.37
2048                  247.46
4096                  489.52
8192                  910.27
16384                1799.55
32768                3348.92
65536                6387.42
131072              11660.97
262144              19052.42
524288              30386.72
1048576             41281.13
2097152             53592.07
4194304             62628.04
8388608             66603.56
16777216            68783.99
33554432            69910.76
67108864            70498.74
  [run 3/6] recording — 20:41:50
  [run 3/6] done in 16s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.95
2                       5.91
4                      12.64
8                      25.95
16                     51.22
32                    102.09
64                    205.46
128                   400.63
256                    30.30
512                    60.71
1024                  121.41
2048                  243.51
4096                  477.65
8192                  894.54
16384                1764.84
32768                3302.49
65536                6294.87
131072              11485.95
262144              18861.17
524288              30127.61
1048576             40909.05
2097152             53412.02
4194304             62598.55
8388608             66576.20
16777216            68767.46
33554432            69928.11
67108864            70510.73
  [run 4/6] recording — 20:42:06
  [run 4/6] done in 17s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.86
2                       5.80
4                      12.35
8                      24.44
16                     50.75
32                    101.55
64                    201.80
128                   399.68
256                    30.85
512                    62.08
1024                  124.30
2048                  246.88
4096                  491.08
8192                  912.55
16384                1799.48
32768                3363.80
65536                6406.63
131072              11650.34
262144              19025.61
524288              30410.15
1048576             41293.26
2097152             53574.91
4194304             62578.25
8388608             66577.72
16777216            68782.38
33554432            69919.26
67108864            70508.21
  [run 5/6] recording — 20:42:23
  [run 5/6] done in 16s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.05
2                       5.91
4                      12.95
8                      26.66
16                     53.42
32                    106.87
64                    208.10
128                   411.85
256                    30.86
512                    61.85
1024                  123.72
2048                  247.37
4096                  489.49
8192                  915.60
16384                1807.09
32768                3377.27
65536                6428.37
131072              11687.31
262144              19150.74
524288              30424.97
1048576             41207.02
2097152             53716.69
4194304             62659.86
8388608             66617.83
16777216            68786.35
33554432            69936.79
67108864            70516.60
  [run 6/6] recording — 20:42:39
  [run 6/6] done in 16s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.00
2                       6.01
4                      12.82
8                      26.31
16                     52.78
32                    105.56
64                    205.39
128                   412.48
256                    31.09
512                    62.10
1024                  124.31
2048                  244.77
4096                  489.28
8192                  909.80
16384                1801.14
32768                3358.20
65536                6396.57
131072              11634.47
262144              19041.65
524288              30414.23
1048576             41216.01
2097152             53466.71
4194304             62555.75
8388608             66585.28
16777216            68779.73
33554432            69911.57
67108864            70511.20
--- EESSI / HSA_ENABLE_SDMA=1 ---

################################################################
# [eessi sdma=1] intra_pkg_OAM0  GCD(0,1) tier=intra_pkg links=4
################################################################
  [run 1/6] warm-up — 20:42:55
  [run 1/6] warm-up done in 11s
  [run 2/6] recording — 20:43:06
  [run 2/6] done in 10s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.94
2                       5.92
4                      12.15
8                      25.69
16                     51.74
32                    103.06
64                    205.54
128                   403.79
256                    48.01
512                    94.34
1024                  187.81
2048                  366.48
4096                  372.23
8192                  736.07
16384                1477.56
32768                2896.65
65536                5662.32
131072              10920.27
262144              20407.53
524288              35948.37
1048576             57705.47
2097152             82458.44
4194304            104704.26
8388608            120223.40
16777216           130173.94
33554432           136013.74
67108864           139363.24
  [run 3/6] recording — 20:43:16
  [run 3/6] done in 10s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.72
2                       5.64
4                      12.11
8                      23.18
16                     51.67
32                     93.56
64                    192.19
128                   377.62
256                    48.03
512                    94.24
1024                  187.30
2048                  374.78
4096                  390.38
8192                  774.75
16384                1540.52
32768                3045.80
65536                5924.42
131072              11397.56
262144              21300.03
524288              37487.96
1048576             60054.76
2097152             84756.62
4194304            106409.46
8388608            121468.85
16777216           130980.96
33554432           136402.08
67108864           139708.44
  [run 4/6] recording — 20:43:26
  [run 4/6] done in 11s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.81
2                       5.81
4                      12.39
8                      23.02
16                     50.70
32                    102.04
64                    201.73
128                   392.84
256                    48.05
512                    95.52
1024                  187.79
2048                  367.21
4096                  374.09
8192                  740.39
16384                1488.17
32768                2917.94
65536                5828.97
131072              11376.46
262144              21178.40
524288              37358.38
1048576             59730.01
2097152             84649.15
4194304            106315.69
8388608            121382.06
16777216           130954.45
33554432           136424.35
67108864           139598.76
  [run 5/6] recording — 20:43:37
  [run 5/6] done in 10s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.87
2                       5.70
4                      11.69
8                      25.75
16                     51.78
32                    101.26
64                    204.47
128                   391.26
256                    48.12
512                    94.49
1024                  188.04
2048                  366.55
4096                  374.88
8192                  740.24
16384                1481.79
32768                2926.62
65536                5704.20
131072              10977.79
262144              20576.50
524288              36275.73
1048576             58336.57
2097152             82842.94
4194304            105095.78
8388608            120622.85
16777216           130419.61
33554432           136104.31
67108864           139766.58
  [run 6/6] recording — 20:43:47
  [run 6/6] done in 10s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.94
2                       5.81
4                      12.53
8                      25.76
16                     45.35
32                    102.86
64                    205.97
128                   405.13
256                    48.15
512                    95.54
1024                  188.20
2048                  367.90
4096                  375.10
8192                  739.22
16384                1488.60
32768                2928.20
65536                5694.99
131072              10983.79
262144              20527.48
524288              36252.84
1048576             58447.96
2097152             82965.34
4194304            105224.60
8388608            120598.86
16777216           130836.29
33554432           136297.67
67108864           139456.24

################################################################
# [eessi sdma=1] intra_pkg_OAM1  GCD(2,3) tier=intra_pkg links=4
################################################################
  [run 1/6] warm-up — 20:43:57
  [run 1/6] warm-up done in 11s
  [run 2/6] recording — 20:44:08
  [run 2/6] done in 10s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.00
2                       5.50
4                      12.59
8                      26.07
16                     50.20
32                     98.18
64                    208.92
128                   414.60
256                    47.60
512                    94.75
1024                  188.32
2048                  368.58
4096                  373.05
8192                  740.21
16384                1481.10
32768                2921.68
65536                5688.62
131072              10934.91
262144              20546.40
524288              36240.23
1048576             58368.37
2097152             82882.64
4194304            105175.52
8388608            121209.49
16777216           130859.37
33554432           136091.82
67108864           139145.93
  [run 3/6] recording — 20:44:18
  [run 3/6] done in 10s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.99
2                       5.86
4                      12.72
8                      26.13
16                     52.51
32                    103.14
64                    208.12
128                   413.27
256                    47.62
512                    95.09
1024                  188.33
2048                  368.37
4096                  372.43
8192                  741.77
16384                1484.56
32768                2916.72
65536                5685.53
131072              11001.22
262144              21013.08
524288              37431.70
1048576             59797.14
2097152             84643.79
4194304            106318.84
8388608            121305.78
16777216           130832.68
33554432           135999.97
67108864           139167.85
  [run 4/6] recording — 20:44:28
  [run 4/6] done in 11s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.92
2                       5.94
4                      11.62
8                      25.91
16                     52.09
32                    103.93
64                    207.06
128                   407.94
256                    47.58
512                    94.91
1024                  188.21
2048                  367.68
4096                  373.56
8192                  739.99
16384                1476.95
32768                2917.56
65536                5689.31
131072              10954.18
262144              20525.08
524288              36206.09
1048576             58300.42
2097152             84202.36
4194304            106136.39
8388608            121346.82
16777216           130900.76
33554432           136086.56
67108864           139046.51
  [run 5/6] recording — 20:44:39
  [run 5/6] done in 10s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.97
2                       5.43
4                      12.57
8                      25.85
16                     48.86
32                     99.08
64                    205.05
128                   399.56
256                    47.52
512                    94.66
1024                  188.05
2048                  367.21
4096                  372.11
8192                  740.61
16384                1479.04
32768                2921.60
65536                5779.91
131072              11303.57
262144              21193.49
524288              37300.09
1048576             59637.86
2097152             84439.47
4194304            106186.80
8388608            121318.56
16777216           130922.56
33554432           136227.01
67108864           139385.15
  [run 6/6] recording — 20:44:49
  [run 6/6] done in 10s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.93
2                       5.78
4                      12.53
8                      25.09
16                     52.44
32                    104.52
64                    205.03
128                   401.34
256                    47.54
512                    94.82
1024                  188.00
2048                  365.48
4096                  372.95
8192                  739.07
16384                1482.21
32768                2919.11
65536                5685.66
131072              10955.69
262144              20516.45
524288              36207.42
1048576             58316.04
2097152             83063.26
4194304            105391.72
8388608            120658.29
16777216           130270.15
33554432           135994.80
67108864           139206.31

################################################################
# [eessi sdma=1] intra_pkg_OAM2  GCD(4,5) tier=intra_pkg links=4
################################################################
  [run 1/6] warm-up — 20:45:00
  [run 1/6] warm-up done in 11s
  [run 2/6] recording — 20:45:10
