######## EESSI STACK (HSA_ENABLE_SDMA=0, UCX_RNDV_THRESH=1024) ########

################################################################
# [eessi sdma=0 rndv=1024] intra_pkg_OAM0  GCD(0,1) tier=intra_pkg links=4
################################################################
  [run 1/6] warm-up — 01:00:40
  [run 1/6] warm-up done in 22s
  [run 2/6] recording — 01:01:02
  [run 2/6] done in 10s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
# Size      Bandwidth (MB/s)
1                       2.93
2                       5.86
4                      12.42
8                      25.54
16                     51.02
32                    101.99
64                    203.49
128                   398.89
256                   788.93
512                    48.64
1024                  143.59
2048                  285.91
4096                  561.11
8192                 1021.58
16384                2004.28
32768                3653.24
65536                6635.69
131072              11321.53
262144              16834.13
524288              23787.46
1048576             29109.86
2097152             34953.58
4194304             37253.46
8388608             38402.79
16777216            38921.51
33554432            39028.58
67108864            38906.70

################################################################
# [eessi sdma=0 rndv=1024] inter_pkg_1link_57  GCD(5,7) tier=inter_pkg_1link links=1
################################################################
  [run 1/6] warm-up — 01:14:44
  [run 1/6] warm-up done in 26s
  [run 2/6] recording — 01:15:10
  [run 2/6] done in 26s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.63
2                       5.23
4                      11.10
8                      22.58
16                     45.86
32                     92.72
64                    183.44
128                   367.65
256                   720.54
512                    50.34
1024                  149.19
2048                  297.29
4096                  583.16
8192                 1053.35
16384                2054.69
32768                3740.70
65536                6799.83
131072              11489.02
262144              17058.75
524288              24047.80
1048576             29403.38
2097152             35206.07
4194304             37482.18
8388608             38591.71
16777216            39085.57
33554432            39162.33
67108864            39021.64
  [run 3/6] recording — 01:15:36
  [run 3/6] done in 26s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.91
2                       5.84
4                      11.41
8                      25.49
16                     51.18
32                    101.93
64                    202.98
128                   397.06
256                   784.02
512                    50.34
1024                  149.87
2048                  298.88
4096                  587.17
8192                 1067.85
16384                2084.76
32768                3773.90
65536                6829.79
131072              11574.52
262144              17158.59
524288              24137.17
1048576             29446.84
2097152             35234.34
4194304             37517.62
8388608             38624.27
16777216            39124.70
33554432            39197.69
67108864            39042.62
  [run 4/6] recording — 01:16:02
  [run 4/6] done in 26s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.90
2                       5.81
4                      12.34
8                      25.38
16                     50.69
32                    101.68
64                    201.27
128                   395.89
256                   779.03
512                    50.85
1024                  149.79
2048                  297.89
4096                  590.38
8192                 1059.01
16384                2066.90
32768                3752.04
65536                6828.12
131072              11549.48
262144              17128.06
524288              24118.44
1048576             29449.60
2097152             35262.47
4194304             37530.92
8388608             38632.34
16777216            39145.92
33554432            39208.99
67108864            39057.72
  [run 5/6] recording — 01:16:28
  [run 5/6] done in 26s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.95
2                       5.92
4                      12.66
8                      25.90
16                     52.02
32                    103.45
64                    206.56
128                   402.65
256                   790.74
512                    50.63
1024                  149.96
2048                  298.41
4096                  586.41
8192                 1067.05
16384                2081.73
32768                3777.36
65536                6831.13
131072              11569.98
262144              17167.58
524288              24138.42
1048576             29453.99
2097152             35233.74
4194304             37510.72
8388608             38622.30
16777216            39126.52
33554432            39203.82
67108864            39046.85
  [run 6/6] recording — 01:16:54
  [run 6/6] done in 26s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.92
2                       5.86
4                      12.45
8                      25.58
16                     51.12
32                    102.37
64                    202.74
128                   398.39
256                   724.76
512                    50.25
1024                  149.05
2048                  297.24
4096                  584.78
8192                 1062.65
16384                2073.73
32768                3761.30
65536                6825.41
131072              11579.05
262144              17192.23
524288              24170.76
1048576             29512.03
2097152             35281.42
4194304             37524.14
8388608             38639.68
16777216            39144.48
33554432            39210.29
67108864            39053.87

################################################################
# [eessi sdma=0 rndv=1024] routed_07  GCD(0,7) tier=routed links=0
################################################################
  [run 1/6] warm-up — 01:17:20
  [run 1/6] warm-up done in 17s
  [run 2/6] recording — 01:17:37
  [run 2/6] done in 16s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.99
2                       6.04
4                      12.81
8                      26.33
16                     52.58
32                    105.35
64                    208.52
128                   406.84
256                   723.41
512                    42.46
1024                  110.27
2048                  220.06
4096                  435.58
8192                  878.48
16384                1730.90
32768                3215.52
65536                6019.40
131072              10902.84
262144              17891.93
524288              28995.84
1048576             39835.50
2097152             52691.04
4194304             62214.00
8388608             66380.14
16777216            68743.63
33554432            69897.79
67108864            70577.46
  [run 3/6] recording — 01:17:53
  [run 3/6] done in 17s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.87
2                       5.71
4                      12.16
8                      24.77
16                     49.79
32                     90.72
64                    197.38
128                   390.39
256                   767.63
512                    42.86
1024                  112.20
2048                  224.07
4096                  440.70
8192                  879.25
16384                1694.54
32768                3103.86
65536                5926.22
131072              10795.71
262144              17720.61
524288              28707.80
1048576             39643.90
2097152             52849.44
4194304             62068.66
8388608             66306.06
16777216            68696.48
33554432            69866.75
67108864            70529.78
  [run 4/6] recording — 01:18:10
  [run 4/6] done in 16s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.98
2                       5.92
4                      12.63
8                      25.88
16                     51.95
32                    103.90
64                    204.33
128                   403.72
256                   795.22
512                    42.86
1024                  109.57
2048                  219.79
4096                  438.78
8192                  859.85
16384                1686.73
32768                3211.20
65536                6002.38
131072              10905.95
262144              17854.96
524288              28914.62
1048576             39762.28
2097152             52610.30
4194304             62144.97
8388608             66342.44
16777216            68707.32
33554432            69886.09
67108864            70540.23
  [run 5/6] recording — 01:18:26
  [run 5/6] done in 16s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.99
2                       6.02
4                      12.82
8                      26.11
16                     52.75
32                    103.22
64                    209.17
128                   389.14
256                   796.49
512                    42.84
1024                  113.09
2048                  225.60
4096                  445.11
8192                  877.69
16384                1720.88
32768                3139.13
65536                5952.34
131072              10842.31
262144              17804.79
524288              28772.27
1048576             39709.24
2097152             53021.29
4194304             62141.77
8388608             66343.88
16777216            68709.00
33554432            69864.32
67108864            70528.69
  [run 6/6] recording — 01:18:43
  [run 6/6] done in 17s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.03
2                       6.05
4                      12.85
8                      26.58
16                     53.15
32                    106.35
64                    210.17
128                   413.95
256                   749.74
512                    42.84
1024                  111.09
2048                  221.50
4096                  443.81
8192                  880.15
16384                1701.49
32768                3131.86
65536                5956.35
131072              10873.11
262144              17847.00
524288              28787.87
1048576             39766.14
2097152             52620.68
4194304             62071.63
8388608             66297.65
16777216            68688.02
33554432            69874.44
67108864            70532.66

################################################################
# [eessi sdma=0 rndv=1024] routed_03  GCD(0,3) tier=routed links=0
################################################################
  [run 1/6] warm-up — 01:18:59
  [run 1/6] warm-up done in 27s
  [run 2/6] recording — 01:19:26
  [run 2/6] done in 28s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.03
2                       6.08
4                      12.95
8                      26.72
16                     53.37
32                    106.80
64                    211.57
128                   416.09
256                   816.57
512                    42.88
1024                  113.16
2048                  221.48
4096                  448.45
8192                  886.57
16384                1709.30
32768                2996.67
65536                5518.69
131072               9515.43
262144              14500.88
524288              21135.29
1048576             26495.18
2097152             32522.64
4194304             34924.08
8388608             36200.33
16777216            36873.09
33554432            37209.84
67108864            37374.49
  [run 3/6] recording — 01:19:54
  [run 3/6] done in 27s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.94
2                       5.87
4                      12.52
8                      25.62
16                     51.39
32                    102.65
64                    204.61
128                   400.62
256                   791.35
512                    42.82
1024                  110.65
2048                  220.74
4096                  434.15
8192                  842.07
16384                1633.22
32768                2996.38
65536                5531.28
131072               9592.77
262144              14580.63
524288              21183.55
1048576             26463.98
2097152             32459.79
4194304             34902.29
8388608             36184.10
16777216            36864.30
33554432            37214.75
67108864            37379.29
  [run 4/6] recording — 01:20:21
  [run 4/6] done in 28s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.94
2                       5.90
4                      12.60
8                      25.88
16                     51.78
32                    103.79
64                    206.17
128                   406.87
256                   794.35
512                    42.76
1024                  113.33
2048                  226.61
4096                  445.12
8192                  864.46
16384                1647.53
32768                3033.12
65536                5533.30
131072               9537.44
262144              14506.49
524288              21165.52
1048576             26479.71
2097152             32501.81
4194304             34910.89
8388608             36191.27
16777216            36867.97
33554432            37210.87
67108864            37373.25
  [run 5/6] recording — 01:20:49
  [run 5/6] done in 27s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.92
2                       5.87
4                      12.47
8                      25.64
16                     51.30
32                    102.74
64                    186.23
128                   400.10
256                   785.37
512                    42.76
1024                  115.31
2048                  229.07
4096                  437.93
8192                  840.88
16384                1627.04
32768                2982.15
65536                5504.35
131072               9577.08
262144              14589.47
524288              21211.53
1048576             26518.49
2097152             32440.52
4194304             34889.27
8388608             36175.78
16777216            36860.22
33554432            37212.04
67108864            37378.74
  [run 6/6] recording — 01:21:16
  [run 6/6] done in 28s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.96
2                       5.94
4                      12.60
8                      25.92
16                     51.97
32                    103.93
64                    206.38
128                   403.29
256                   735.18
512                    42.70
1024                  113.92
2048                  224.43
4096                  436.15
8192                  849.34
16384                1630.67
32768                2995.08
65536                5532.71
131072               9561.83
262144              14561.11
524288              21149.94
1048576             26527.99
2097152             32443.85
4194304             34893.24
8388608             36183.72
16777216            36865.51
33554432            37208.73
67108864            37369.92

################################################################
# [eessi sdma=0 rndv=1024] routed_17  GCD(1,7) tier=routed links=0
################################################################
  [run 1/6] warm-up — 01:21:44
  [run 1/6] warm-up done in 16s
  [run 2/6] recording — 01:22:00
  [run 2/6] done in 16s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.99
2                       6.00
4                      12.76
8                      26.26
16                     52.66
32                    104.91
64                    208.53
128                   408.09
256                   800.62
512                    44.90
1024                  123.75
2048                  247.45
4096                  494.81
8192                  913.72
16384                1808.04
32768                3369.08
65536                6418.49
131072              11700.89
262144              19102.19
524288              30468.41
1048576             41277.44
2097152             53416.13
4194304             62602.09
8388608             66588.83
16777216            68791.98
33554432            69917.64
67108864            70492.75
  [run 3/6] recording — 01:22:16
  [run 3/6] done in 17s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.98
2                       5.99
4                      12.74
8                      26.21
16                     52.33
32                    104.75
64                    207.39
128                   409.12
256                   800.71
512                    45.07
1024                  124.59
2048                  248.09
4096                  492.35
8192                  915.23
16384                1809.60
32768                3386.23
65536                6430.36
131072              11685.00
262144              19110.15
524288              30406.18
1048576             41182.48
2097152             53709.63
4194304             62720.76
8388608             66669.96
16777216            68825.81
33554432            69957.75
67108864            70514.49
  [run 4/6] recording — 01:22:33
  [run 4/6] done in 16s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.08
2                       6.12
4                      13.08
8                      26.84
16                     54.00
32                    108.04
64                    213.64
128                   422.53
256                   826.94
512                    45.03
1024                  123.79
2048                  247.66
4096                  491.99
8192                  915.25
16384                1810.30
32768                3383.85
65536                6420.04
131072              11699.76
262144              19121.65
524288              30448.11
1048576             41322.45
2097152             53617.84
4194304             62624.79
8388608             66597.80
16777216            68794.62
33554432            69937.87
67108864            70502.12
  [run 5/6] recording — 01:22:49
  [run 5/6] done in 16s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.00
2                       6.04
4                      12.86
8                      26.43
16                     53.13
32                    106.21
64                    210.38
128                   418.28
256                   749.89
512                    45.22
1024                  124.67
2048                  247.85
4096                  492.89
8192                  914.65
16384                1809.45
32768                3385.17
65536                6421.80
131072              11682.70
262144              19143.74
524288              30472.00
1048576             41232.08
2097152             53827.09
4194304             62664.20
8388608             66625.13
16777216            68810.96
33554432            69943.02
67108864            70519.80
  [run 6/6] recording — 01:23:06
  [run 6/6] done in 17s

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.93
2                       5.41
4                      12.45
8                      25.54
16                     51.08
32                    102.22
64                    204.32
128                   403.68
256                   728.15
512                    44.80
1024                  122.37
2048                  244.47
4096                  480.72
8192                  900.13
16384                1781.52
32768                3329.27
65536                6348.51
131072              11560.32
262144              18943.94
524288              30239.54
1048576             41113.67
2097152             53436.45
4194304             62542.70
8388608             66572.41
16777216            68788.84
33554432            69949.11
67108864            70512.53
================================================================
ALL BENCHMARKS COMPLETE
  CSV : results/osu_bw_fixed_rndv_eessi_18638825.csv
  Log : results/osu_bw_fixed_rndv_eessi_18638825.log  Meta: results/osu_bw_fixed_rndv_eessi_18638825.meta
================================================================
