STACK=eessi  NODE_A=nid005006  NODE_B=nid005007
################# EESSI STACK (HSA_ENABLE_SDMA=0) ##################

# [eessi sdma=0] osu_allreduce  N=16  nodes=2
  [run 1/6] warm-up - 18:47:47
  [run 1/6] done in 22s

# OSU MPI-ROCM Allreduce Latency Test v7.5
# Datatype: MPI_INT.
# Size       Avg Latency(us)
512                     9.76
1024                   10.04
2048                   10.22
4096                   12.39
8192                   21.23
16384                  22.45
32768                  22.56
65536                  31.75
131072                 63.75
262144                127.54
524288                255.01
1048576               509.58
  [run 6/6] recording - 18:51:04
  [run 6/6] done in 5s

# OSU MPI-ROCM Broadcast Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                      81.24
2                      81.47
4                      81.60
8                      92.29
16                     92.38
32                     92.32
64                     81.70
128                    82.25
256                     9.57
512                     9.75
1024                    9.95
2048                   10.24
4096                   12.39
8192                   21.35
16384                  22.40
32768                  22.66
65536                  31.64
131072                 63.78
262144                127.67
524288                255.27
1048576               510.31

# [eessi sdma=0] osu_allgather  N=16  nodes=2
  [run 1/6] warm-up - 18:51:09
  [run 1/6] done in 9s

# OSU MPI-ROCM Allgather Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                     185.96
2                     184.92
4                     200.92
8                     202.22
16                    124.28
32                    124.79
64                    126.04
128                   125.78
256                    97.44
512                   104.62
1024                  110.88
2048                  110.79
4096                  134.06
8192                  158.11
16384                 205.49
32768                 327.86
65536                 494.96
131072               1015.86
262144               1847.97
524288               3596.31
1048576              7190.34
  [run 2/6] recording - 18:51:18
  [run 2/6] done in 8s

# OSU MPI-ROCM Allgather Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                     205.39
2                     204.73
4                     193.99
8                     195.28
16                    136.91
32                    138.04
64                    138.34
128                   138.35
256                    95.33
512                   101.45
1024                  106.77
2048                  108.10
4096                  129.84
8192                  151.57
16384                 202.39
32768                 327.89
65536                 540.25
131072               1007.07
262144               1839.13
524288               3592.68
1048576              7084.41
  [run 3/6] recording - 18:51:26
  [run 3/6] done in 8s

# OSU MPI-ROCM Allgather Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                     201.69
2                     201.12
4                     198.57
8                     198.93
16                    141.46
32                    142.78
64                    143.48
128                   144.58
256                    95.55
512                   102.96
1024                  108.35
2048                  109.11
4096                  131.59
8192                  156.42
16384                 206.48
32768                 319.44
65536                 537.37
131072               1011.56
262144               1840.71
524288               3598.87
1048576              7131.28
  [run 4/6] recording - 18:51:34
  [run 4/6] done in 8s

# OSU MPI-ROCM Allgather Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                     205.91
2                     206.45
4                     194.72
8                     195.47
16                    138.83
32                    140.11
64                    140.10
128                   141.08
256                    96.34
512                   101.99
1024                  108.35
2048                  110.10
4096                  130.54
8192                  157.86
16384                 203.68
32768                 324.56
65536                 531.44
131072                997.07
262144               1832.69
524288               3583.23
1048576              7082.35
  [run 5/6] recording - 18:51:42
  [run 5/6] done in 8s

# OSU MPI-ROCM Allgather Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                     177.41
2                     176.66
4                     171.98
8                     172.34
16                    117.65
32                    120.14
64                    120.97
128                   121.70
256                    95.70
512                   102.03
1024                  108.72
2048                  109.34
4096                  130.23
8192                  155.14
16384                 202.30
32768                 321.26
65536                 487.63
131072               1012.66
262144               1834.19
524288               3576.44
1048576              7107.10
  [run 6/6] recording - 18:51:50
  [run 6/6] done in 9s

# OSU MPI-ROCM Allgather Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                     195.78
2                     195.41
4                     207.74
8                     208.76
16                    137.22
32                    138.53
64                    137.88
128                   138.99
