stack,sdma_enabled,benchmark,num_nodes,num_gcds,run,size_bytes,latency_us
eessi_a2a_linsync,0,osu_alltoall,2,16,3,8192,97.23
eessi_a2a_linsync,0,osu_alltoall,2,16,3,16384,135.06
eessi_a2a_linsync,0,osu_alltoall,2,16,3,32768,231.51
eessi_a2a_linsync,0,osu_alltoall,2,16,3,65536,446.59
eessi_a2a_linsync,0,osu_alltoall,2,16,3,131072,912.83
eessi_a2a_linsync,0,osu_alltoall,2,16,3,262144,1934.37
eessi_a2a_linsync,0,osu_alltoall,2,16,3,524288,4087.90
eessi_a2a_linsync,0,osu_alltoall,2,16,3,1048576,8060.67
eessi_a2a_linsync,0,osu_alltoall,2,16,4,1,73.83
eessi_a2a_linsync,0,osu_alltoall,2,16,4,2,73.64
eessi_a2a_linsync,0,osu_alltoall,2,16,4,4,73.64
eessi_a2a_linsync,0,osu_alltoall,2,16,4,8,73.69
eessi_a2a_linsync,0,osu_alltoall,2,16,4,16,73.79
eessi_a2a_linsync,0,osu_alltoall,2,16,4,32,73.84
eessi_a2a_linsync,0,osu_alltoall,2,16,4,64,73.76
eessi_a2a_linsync,0,osu_alltoall,2,16,4,128,74.01
eessi_a2a_linsync,0,osu_alltoall,2,16,4,256,74.18
eessi_a2a_linsync,0,osu_alltoall,2,16,4,512,74.36
eessi_a2a_linsync,0,osu_alltoall,2,16,4,1024,74.47
eessi_a2a_linsync,0,osu_alltoall,2,16,4,2048,75.55
eessi_a2a_linsync,0,osu_alltoall,2,16,4,4096,79.76
eessi_a2a_linsync,0,osu_alltoall,2,16,4,8192,98.10
eessi_a2a_linsync,0,osu_alltoall,2,16,4,16384,136.54
eessi_a2a_linsync,0,osu_alltoall,2,16,4,32768,233.07
eessi_a2a_linsync,0,osu_alltoall,2,16,4,65536,451.45
eessi_a2a_linsync,0,osu_alltoall,2,16,4,131072,918.31
eessi_a2a_linsync,0,osu_alltoall,2,16,4,262144,2005.70
eessi_a2a_linsync,0,osu_alltoall,2,16,4,524288,4090.24
eessi_a2a_linsync,0,osu_alltoall,2,16,4,1048576,8184.18
eessi_a2a_linsync,0,osu_bcast,2,16,2,1,9.57
eessi_a2a_linsync,0,osu_bcast,2,16,2,2,9.08
eessi_a2a_linsync,0,osu_bcast,2,16,2,4,9.09
eessi_a2a_linsync,0,osu_bcast,2,16,2,8,10.84
eessi_a2a_linsync,0,osu_bcast,2,16,2,16,10.86
eessi_a2a_linsync,0,osu_bcast,2,16,2,32,10.85
eessi_a2a_linsync,0,osu_bcast,2,16,2,64,9.14
eessi_a2a_linsync,0,osu_bcast,2,16,2,128,9.26
eessi_a2a_linsync,0,osu_bcast,2,16,2,256,9.52
eessi_a2a_linsync,0,osu_bcast,2,16,2,512,9.71
eessi_a2a_linsync,0,osu_bcast,2,16,2,1024,9.98
eessi_a2a_linsync,0,osu_bcast,2,16,2,2048,10.50
eessi_a2a_linsync,0,osu_bcast,2,16,2,4096,12.67
eessi_a2a_linsync,0,osu_bcast,2,16,2,8192,21.54
eessi_a2a_linsync,0,osu_bcast,2,16,2,16384,22.41
eessi_a2a_linsync,0,osu_bcast,2,16,2,32768,22.86
eessi_a2a_linsync,0,osu_bcast,2,16,2,65536,31.81
eessi_a2a_linsync,0,osu_bcast,2,16,2,131072,64.10
eessi_a2a_linsync,0,osu_bcast,2,16,2,262144,128.67
eessi_a2a_linsync,0,osu_bcast,2,16,2,524288,257.37
eessi_a2a_linsync,0,osu_bcast,2,16,2,1048576,514.15
eessi_a2a_linsync,0,osu_bcast,2,16,3,1,9.49
eessi_a2a_linsync,0,osu_bcast,2,16,3,2,9.11
eessi_a2a_linsync,0,osu_bcast,2,16,3,4,9.11
eessi_a2a_linsync,0,osu_bcast,2,16,3,8,10.88
eessi_a2a_linsync,0,osu_bcast,2,16,3,16,10.92
eessi_a2a_linsync,0,osu_bcast,2,16,3,32,10.88
eessi_a2a_linsync,0,osu_bcast,2,16,3,64,9.11
eessi_a2a_linsync,0,osu_bcast,2,16,3,128,9.26
eessi_a2a_linsync,0,osu_bcast,2,16,3,256,9.53
eessi_a2a_linsync,0,osu_bcast,2,16,3,512,9.69
eessi_a2a_linsync,0,osu_bcast,2,16,3,1024,9.93
eessi_a2a_linsync,0,osu_bcast,2,16,3,2048,10.38
eessi_a2a_linsync,0,osu_bcast,2,16,3,4096,12.22
eessi_a2a_linsync,0,osu_bcast,2,16,3,8192,21.25
eessi_a2a_linsync,0,osu_bcast,2,16,3,16384,22.34
eessi_a2a_linsync,0,osu_bcast,2,16,3,32768,22.86
eessi_a2a_linsync,0,osu_bcast,2,16,3,65536,31.87
eessi_a2a_linsync,0,osu_bcast,2,16,3,131072,64.07
eessi_a2a_linsync,0,osu_bcast,2,16,3,262144,128.29
eessi_a2a_linsync,0,osu_bcast,2,16,3,524288,256.93
eessi_a2a_linsync,0,osu_bcast,2,16,3,1048576,514.35
