stack,sdma_enabled,benchmark,num_nodes,num_gcds,run,size_bytes,latency_us
eessi,0,osu_alltoall,2,16,3,2,752.28
eessi,0,osu_alltoall,2,16,3,4,1371.34
eessi,0,osu_alltoall,2,16,3,8,1370.02
eessi,0,osu_alltoall,2,16,3,16,1335.23
eessi,0,osu_alltoall,2,16,3,32,1330.17
eessi,0,osu_alltoall,2,16,3,64,1335.39
eessi,0,osu_alltoall,2,16,3,128,1342.54
eessi,0,osu_alltoall,2,16,3,256,1348.53
eessi,0,osu_alltoall,2,16,3,512,74.14
eessi,0,osu_alltoall,2,16,3,1024,73.86
eessi,0,osu_alltoall,2,16,3,2048,74.73
eessi,0,osu_alltoall,2,16,3,4096,78.91
eessi,0,osu_alltoall,2,16,3,8192,98.82
eessi,0,osu_alltoall,2,16,3,16384,135.43
eessi,0,osu_alltoall,2,16,3,32768,228.99
eessi,0,osu_alltoall,2,16,3,65536,426.17
eessi,0,osu_alltoall,2,16,3,131072,817.42
eessi,0,osu_alltoall,2,16,3,262144,1608.41
eessi,0,osu_alltoall,2,16,3,524288,3159.71
eessi,0,osu_alltoall,2,16,3,1048576,6322.75
eessi,0,osu_alltoall,2,16,4,1,771.97
eessi,0,osu_alltoall,2,16,4,2,778.58
eessi,0,osu_alltoall,2,16,4,4,1486.18
eessi,0,osu_alltoall,2,16,4,8,1494.64
eessi,0,osu_alltoall,2,16,4,16,1481.23
eessi,0,osu_alltoall,2,16,4,32,1484.98
eessi,0,osu_alltoall,2,16,4,64,1471.55
eessi,0,osu_alltoall,2,16,4,128,1476.34
eessi,0,osu_alltoall,2,16,4,256,1490.18
eessi,0,osu_alltoall,2,16,4,512,77.14
eessi,0,osu_alltoall,2,16,4,1024,77.36
eessi,0,osu_alltoall,2,16,4,2048,78.08
eessi,0,osu_alltoall,2,16,4,4096,81.15
eessi,0,osu_alltoall,2,16,4,8192,100.14
eessi,0,osu_alltoall,2,16,4,16384,137.36
eessi,0,osu_alltoall,2,16,4,32768,230.98
eessi,0,osu_alltoall,2,16,4,65536,427.95
eessi,0,osu_alltoall,2,16,4,131072,821.88
eessi,0,osu_alltoall,2,16,4,262144,1615.81
eessi,0,osu_alltoall,2,16,4,524288,3172.54
eessi,0,osu_alltoall,2,16,4,1048576,6361.42
eessi,0,osu_alltoall,2,16,5,1,772.46
