stack,sdma_enabled,benchmark,num_nodes,num_gcds,run,size_bytes,latency_us
eessi,0,osu_alltoall,2,16,3,2,771.21
eessi,0,osu_alltoall,2,16,3,4,1419.40
eessi,0,osu_alltoall,2,16,3,8,1425.26
eessi,0,osu_alltoall,2,16,3,16,1406.82
eessi,0,osu_alltoall,2,16,3,32,1414.92
eessi,0,osu_alltoall,2,16,3,64,1418.94
eessi,0,osu_alltoall,2,16,3,128,1422.11
eessi,0,osu_alltoall,2,16,3,256,1438.26
eessi,0,osu_alltoall,2,16,3,512,74.12
eessi,0,osu_alltoall,2,16,3,1024,74.63
eessi,0,osu_alltoall,2,16,3,2048,75.62
eessi,0,osu_alltoall,2,16,3,4096,80.07
eessi,0,osu_alltoall,2,16,3,8192,99.28
eessi,0,osu_alltoall,2,16,3,16384,135.77
eessi,0,osu_alltoall,2,16,3,32768,233.27
eessi,0,osu_alltoall,2,16,3,65536,424.10
eessi,0,osu_alltoall,2,16,3,131072,814.50
eessi,0,osu_alltoall,2,16,3,262144,1600.07
eessi,0,osu_alltoall,2,16,3,524288,3168.25
eessi,0,osu_alltoall,2,16,3,1048576,6320.85
eessi,0,osu_alltoall,2,16,4,1,751.56
eessi,0,osu_alltoall,2,16,4,2,752.76
eessi,0,osu_alltoall,2,16,4,4,1359.72
eessi,0,osu_alltoall,2,16,4,8,1370.21
eessi,0,osu_alltoall,2,16,4,16,1348.06
eessi,0,osu_alltoall,2,16,4,32,1354.00
eessi,0,osu_alltoall,2,16,4,64,1357.35
eessi,0,osu_alltoall,2,16,4,128,1330.56
eessi,0,osu_alltoall,2,16,4,256,1322.34
eessi,0,osu_alltoall,2,16,4,512,73.82
eessi,0,osu_alltoall,2,16,4,1024,74.23
eessi,0,osu_alltoall,2,16,4,2048,75.16
eessi,0,osu_alltoall,2,16,4,4096,79.41
eessi,0,osu_alltoall,2,16,4,8192,99.10
eessi,0,osu_alltoall,2,16,4,16384,135.74
eessi,0,osu_alltoall,2,16,4,32768,229.36
eessi,0,osu_alltoall,2,16,4,65536,426.55
eessi,0,osu_alltoall,2,16,4,131072,819.25
eessi,0,osu_alltoall,2,16,4,262144,1605.44
eessi,0,osu_alltoall,2,16,4,524288,3177.04
eessi,0,osu_alltoall,2,16,4,1048576,6331.65
eessi,0,osu_alltoall,2,16,5,1,768.59
eessi,0,osu_alltoall,2,16,5,2,776.65
eessi,0,osu_alltoall,2,16,5,4,1389.35
eessi,0,osu_alltoall,2,16,5,8,1390.79
eessi,0,osu_alltoall,2,16,5,16,1375.30
eessi,0,osu_alltoall,2,16,5,32,1368.09
eessi,0,osu_alltoall,2,16,5,64,1374.89
eessi,0,osu_alltoall,2,16,5,128,1378.93
eessi,0,osu_alltoall,2,16,5,256,1391.37
eessi,0,osu_alltoall,2,16,5,512,73.74
eessi,0,osu_alltoall,2,16,5,1024,74.27
eessi,0,osu_alltoall,2,16,5,2048,75.25
eessi,0,osu_alltoall,2,16,5,4096,79.41
eessi,0,osu_alltoall,2,16,5,8192,98.94
eessi,0,osu_alltoall,2,16,5,16384,135.72
eessi,0,osu_alltoall,2,16,5,32768,229.40
eessi,0,osu_alltoall,2,16,5,65536,426.57
eessi,0,osu_alltoall,2,16,5,131072,818.19
eessi,0,osu_alltoall,2,16,5,262144,1609.61
eessi,0,osu_alltoall,2,16,5,524288,3176.64
eessi,0,osu_alltoall,2,16,5,1048576,6338.80
eessi,0,osu_alltoall,2,16,6,1,761.87
eessi,0,osu_alltoall,2,16,6,2,763.53
eessi,0,osu_alltoall,2,16,6,4,1358.27
eessi,0,osu_alltoall,2,16,6,8,1358.17
eessi,0,osu_alltoall,2,16,6,16,1337.52
eessi,0,osu_alltoall,2,16,6,32,1340.42
eessi,0,osu_alltoall,2,16,6,64,1332.12
eessi,0,osu_alltoall,2,16,6,128,1329.51
eessi,0,osu_alltoall,2,16,6,256,1340.83
eessi,0,osu_alltoall,2,16,6,512,73.40
eessi,0,osu_alltoall,2,16,6,1024,73.90
eessi,0,osu_alltoall,2,16,6,2048,74.80
eessi,0,osu_alltoall,2,16,6,4096,78.93
eessi,0,osu_alltoall,2,16,6,8192,99.22
eessi,0,osu_alltoall,2,16,6,16384,135.97
eessi,0,osu_alltoall,2,16,6,32768,229.25
eessi,0,osu_alltoall,2,16,6,65536,425.82
eessi,0,osu_alltoall,2,16,6,131072,817.41
eessi,0,osu_alltoall,2,16,6,262144,1605.96
eessi,0,osu_alltoall,2,16,6,524288,3178.37
eessi,0,osu_alltoall,2,16,6,1048576,6323.58
eessi,0,osu_bcast,2,16,2,1,81.26
eessi,0,osu_bcast,2,16,2,2,81.43
eessi,0,osu_bcast,2,16,2,4,81.17
eessi,0,osu_bcast,2,16,2,8,91.76
eessi,0,osu_bcast,2,16,2,16,91.71
eessi,0,osu_bcast,2,16,2,32,91.72
eessi,0,osu_bcast,2,16,2,64,82.02
eessi,0,osu_bcast,2,16,2,128,82.56
eessi,0,osu_bcast,2,16,2,256,9.58
eessi,0,osu_bcast,2,16,2,512,9.65
eessi,0,osu_bcast,2,16,2,1024,10.03
eessi,0,osu_bcast,2,16,2,2048,10.47
eessi,0,osu_bcast,2,16,2,4096,12.43
eessi,0,osu_bcast,2,16,2,8192,21.40
eessi,0,osu_bcast,2,16,2,16384,22.39
eessi,0,osu_bcast,2,16,2,32768,22.76
eessi,0,osu_bcast,2,16,2,65536,31.81
eessi,0,osu_bcast,2,16,2,131072,63.77
eessi,0,osu_bcast,2,16,2,262144,127.68
eessi,0,osu_bcast,2,16,2,524288,255.46
eessi,0,osu_bcast,2,16,2,1048576,510.13
eessi,0,osu_bcast,2,16,3,1,81.48
eessi,0,osu_bcast,2,16,3,2,81.34
eessi,0,osu_bcast,2,16,3,4,81.53
eessi,0,osu_bcast,2,16,3,8,91.91
eessi,0,osu_bcast,2,16,3,16,92.05
eessi,0,osu_bcast,2,16,3,32,92.11
eessi,0,osu_bcast,2,16,3,64,81.87
eessi,0,osu_bcast,2,16,3,128,82.30
eessi,0,osu_bcast,2,16,3,256,9.63
eessi,0,osu_bcast,2,16,3,512,9.87
eessi,0,osu_bcast,2,16,3,1024,10.08
eessi,0,osu_bcast,2,16,3,2048,10.58
eessi,0,osu_bcast,2,16,3,4096,12.50
eessi,0,osu_bcast,2,16,3,8192,21.47
eessi,0,osu_bcast,2,16,3,16384,22.54
eessi,0,osu_bcast,2,16,3,32768,22.62
eessi,0,osu_bcast,2,16,3,65536,32.03
eessi,0,osu_bcast,2,16,3,131072,63.85
eessi,0,osu_bcast,2,16,3,262144,127.81
eessi,0,osu_bcast,2,16,3,524288,255.64
eessi,0,osu_bcast,2,16,3,1048576,510.63
eessi,0,osu_bcast,2,16,4,1,81.53
eessi,0,osu_bcast,2,16,4,2,81.48
eessi,0,osu_bcast,2,16,4,4,81.40
eessi,0,osu_bcast,2,16,4,8,94.29
eessi,0,osu_bcast,2,16,4,16,94.20
eessi,0,osu_bcast,2,16,4,32,94.23
eessi,0,osu_bcast,2,16,4,64,82.08
eessi,0,osu_bcast,2,16,4,128,82.44
eessi,0,osu_bcast,2,16,4,256,9.69
eessi,0,osu_bcast,2,16,4,512,9.87
eessi,0,osu_bcast,2,16,4,1024,9.93
eessi,0,osu_bcast,2,16,4,2048,10.24
eessi,0,osu_bcast,2,16,4,4096,12.77
eessi,0,osu_bcast,2,16,4,8192,21.52
eessi,0,osu_bcast,2,16,4,16384,22.43
eessi,0,osu_bcast,2,16,4,32768,22.76
eessi,0,osu_bcast,2,16,4,65536,31.86
eessi,0,osu_bcast,2,16,4,131072,63.82
eessi,0,osu_bcast,2,16,4,262144,127.85
eessi,0,osu_bcast,2,16,4,524288,255.88
eessi,0,osu_bcast,2,16,4,1048576,511.68
eessi,0,osu_bcast,2,16,5,1,81.65
eessi,0,osu_bcast,2,16,5,2,81.72
eessi,0,osu_bcast,2,16,5,4,81.65
eessi,0,osu_bcast,2,16,5,8,91.79
eessi,0,osu_bcast,2,16,5,16,91.75
eessi,0,osu_bcast,2,16,5,32,91.13
eessi,0,osu_bcast,2,16,5,64,81.15
eessi,0,osu_bcast,2,16,5,128,81.67
eessi,0,osu_bcast,2,16,5,256,9.58
eessi,0,osu_bcast,2,16,5,512,9.77
eessi,0,osu_bcast,2,16,5,1024,10.01
eessi,0,osu_bcast,2,16,5,2048,10.50
eessi,0,osu_bcast,2,16,5,4096,12.71
eessi,0,osu_bcast,2,16,5,8192,21.45
eessi,0,osu_bcast,2,16,5,16384,22.40
eessi,0,osu_bcast,2,16,5,32768,22.56
eessi,0,osu_bcast,2,16,5,65536,31.72
eessi,0,osu_bcast,2,16,5,131072,63.82
eessi,0,osu_bcast,2,16,5,262144,127.74
eessi,0,osu_bcast,2,16,5,524288,255.44
eessi,0,osu_bcast,2,16,5,1048576,510.91
eessi,0,osu_bcast,2,16,6,1,81.94
eessi,0,osu_bcast,2,16,6,2,81.64
eessi,0,osu_bcast,2,16,6,4,81.64
eessi,0,osu_bcast,2,16,6,8,86.94
eessi,0,osu_bcast,2,16,6,16,86.81
eessi,0,osu_bcast,2,16,6,32,86.60
eessi,0,osu_bcast,2,16,6,64,81.92
eessi,0,osu_bcast,2,16,6,128,82.58
eessi,0,osu_bcast,2,16,6,256,9.77
eessi,0,osu_bcast,2,16,6,512,9.79
eessi,0,osu_bcast,2,16,6,1024,9.97
eessi,0,osu_bcast,2,16,6,2048,10.46
eessi,0,osu_bcast,2,16,6,4096,12.40
eessi,0,osu_bcast,2,16,6,8192,21.37
eessi,0,osu_bcast,2,16,6,16384,22.53
eessi,0,osu_bcast,2,16,6,32768,22.66
eessi,0,osu_bcast,2,16,6,65536,31.93
eessi,0,osu_bcast,2,16,6,131072,63.74
eessi,0,osu_bcast,2,16,6,262144,127.64
eessi,0,osu_bcast,2,16,6,524288,255.51
eessi,0,osu_bcast,2,16,6,1048576,510.61
eessi,0,osu_allgather,2,16,2,1,204.87
eessi,0,osu_allgather,2,16,2,2,204.60
eessi,0,osu_allgather,2,16,2,4,209.36
eessi,0,osu_allgather,2,16,2,8,210.18
eessi,0,osu_allgather,2,16,2,16,137.31
eessi,0,osu_allgather,2,16,2,32,138.26
eessi,0,osu_allgather,2,16,2,64,138.57
eessi,0,osu_allgather,2,16,2,128,138.87
eessi,0,osu_allgather,2,16,2,256,95.39
eessi,0,osu_allgather,2,16,2,512,102.30
eessi,0,osu_allgather,2,16,2,1024,106.56
eessi,0,osu_allgather,2,16,2,2048,108.59
eessi,0,osu_allgather,2,16,2,4096,130.46
eessi,0,osu_allgather,2,16,2,8192,157.80
eessi,0,osu_allgather,2,16,2,16384,194.82
eessi,0,osu_allgather,2,16,2,32768,312.58
eessi,0,osu_allgather,2,16,2,65536,557.55
eessi,0,osu_allgather,2,16,2,131072,1024.68
eessi,0,osu_allgather,2,16,2,262144,1841.52
eessi,0,osu_allgather,2,16,2,524288,3588.56
eessi,0,osu_allgather,2,16,2,1048576,7149.44
eessi,0,osu_allgather,2,16,3,1,210.76
eessi,0,osu_allgather,2,16,3,2,210.13
eessi,0,osu_allgather,2,16,3,4,195.15
eessi,0,osu_allgather,2,16,3,8,196.43
eessi,0,osu_allgather,2,16,3,16,139.16
eessi,0,osu_allgather,2,16,3,32,140.28
eessi,0,osu_allgather,2,16,3,64,141.24
eessi,0,osu_allgather,2,16,3,128,142.37
eessi,0,osu_allgather,2,16,3,256,97.46
eessi,0,osu_allgather,2,16,3,512,103.11
eessi,0,osu_allgather,2,16,3,1024,109.27
eessi,0,osu_allgather,2,16,3,2048,110.05
eessi,0,osu_allgather,2,16,3,4096,131.84
eessi,0,osu_allgather,2,16,3,8192,157.25
eessi,0,osu_allgather,2,16,3,16384,205.46
eessi,0,osu_allgather,2,16,3,32768,322.48
eessi,0,osu_allgather,2,16,3,65536,540.77
eessi,0,osu_allgather,2,16,3,131072,1003.97
eessi,0,osu_allgather,2,16,3,262144,1836.10
eessi,0,osu_allgather,2,16,3,524288,3597.72
eessi,0,osu_allgather,2,16,3,1048576,7090.61
eessi,0,osu_allgather,2,16,4,1,212.37
eessi,0,osu_allgather,2,16,4,2,212.12
eessi,0,osu_allgather,2,16,4,4,199.06
eessi,0,osu_allgather,2,16,4,8,200.39
eessi,0,osu_allgather,2,16,4,16,140.53
eessi,0,osu_allgather,2,16,4,32,142.20
eessi,0,osu_allgather,2,16,4,64,142.63
eessi,0,osu_allgather,2,16,4,128,142.99
eessi,0,osu_allgather,2,16,4,256,98.08
eessi,0,osu_allgather,2,16,4,512,103.09
eessi,0,osu_allgather,2,16,4,1024,109.05
eessi,0,osu_allgather,2,16,4,2048,110.01
eessi,0,osu_allgather,2,16,4,4096,131.71
eessi,0,osu_allgather,2,16,4,8192,159.04
eessi,0,osu_allgather,2,16,4,16384,205.21
eessi,0,osu_allgather,2,16,4,32768,315.74
eessi,0,osu_allgather,2,16,4,65536,540.92
eessi,0,osu_allgather,2,16,4,131072,954.72
eessi,0,osu_allgather,2,16,4,262144,1838.12
eessi,0,osu_allgather,2,16,4,524288,3601.57
eessi,0,osu_allgather,2,16,4,1048576,7129.67
eessi,0,osu_allgather,2,16,5,1,175.26
eessi,0,osu_allgather,2,16,5,2,174.41
eessi,0,osu_allgather,2,16,5,4,170.13
eessi,0,osu_allgather,2,16,5,8,171.84
eessi,0,osu_allgather,2,16,5,16,112.48
eessi,0,osu_allgather,2,16,5,32,113.41
eessi,0,osu_allgather,2,16,5,64,114.03
eessi,0,osu_allgather,2,16,5,128,115.19
eessi,0,osu_allgather,2,16,5,256,93.57
eessi,0,osu_allgather,2,16,5,512,99.92
eessi,0,osu_allgather,2,16,5,1024,104.97
eessi,0,osu_allgather,2,16,5,2048,106.56
eessi,0,osu_allgather,2,16,5,4096,127.97
eessi,0,osu_allgather,2,16,5,8192,154.11
eessi,0,osu_allgather,2,16,5,16384,201.96
eessi,0,osu_allgather,2,16,5,32768,322.03
eessi,0,osu_allgather,2,16,5,65536,540.79
eessi,0,osu_allgather,2,16,5,131072,988.29
eessi,0,osu_allgather,2,16,5,262144,1834.24
eessi,0,osu_allgather,2,16,5,524288,3587.81
eessi,0,osu_allgather,2,16,5,1048576,7121.39
eessi,0,osu_allgather,2,16,6,1,186.38
eessi,0,osu_allgather,2,16,6,2,185.87
eessi,0,osu_allgather,2,16,6,4,175.36
eessi,0,osu_allgather,2,16,6,8,175.68
eessi,0,osu_allgather,2,16,6,16,117.00
eessi,0,osu_allgather,2,16,6,32,118.22
eessi,0,osu_allgather,2,16,6,64,118.74
eessi,0,osu_allgather,2,16,6,128,120.00
eessi,0,osu_allgather,2,16,6,256,96.65
eessi,0,osu_allgather,2,16,6,512,102.44
eessi,0,osu_allgather,2,16,6,1024,108.71
eessi,0,osu_allgather,2,16,6,2048,110.23
eessi,0,osu_allgather,2,16,6,4096,133.36
eessi,0,osu_allgather,2,16,6,8192,159.59
eessi,0,osu_allgather,2,16,6,16384,202.41
eessi,0,osu_allgather,2,16,6,32768,326.42
eessi,0,osu_allgather,2,16,6,65536,546.78
eessi,0,osu_allgather,2,16,6,131072,1004.75
eessi,0,osu_allgather,2,16,6,262144,1837.11
eessi,0,osu_allgather,2,16,6,524288,3589.28
eessi,0,osu_allgather,2,16,6,1048576,7072.17
