stack,sdma_enabled,pair_label,node_a,node_b,gcd_a,gcd_b,hop_class,nic_class,run,size_bytes,bandwidth_MBps
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,3,64,9.17
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,3,128,18.31
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,3,256,512.72
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,3,512,1025.27
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,3,1024,2034.15
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,3,2048,4101.90
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,3,4096,8188.92
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,3,8192,14869.76
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,3,16384,24636.37
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,3,32768,32936.42
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,3,65536,38689.74
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,3,131072,42252.55
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,3,262144,44393.45
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,3,524288,45509.12
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,3,1048576,46101.11
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,4,1,0.14
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,4,2,0.28
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,4,4,0.56
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,4,8,1.12
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,4,16,2.24
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,4,32,4.49
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,4,64,8.97
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,4,128,17.84
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,4,256,513.32
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,4,512,1024.10
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,4,1024,2045.68
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,4,2048,4091.09
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,4,4096,8187.77
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,4,8192,14865.07
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,4,16384,24278.86
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,4,32768,32623.92
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,4,65536,38620.57
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,4,131072,42224.57
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,4,262144,44366.76
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,4,524288,45512.60
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,4,1048576,46105.54
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,5,1,0.14
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,5,2,0.28
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,5,4,0.57
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,5,8,1.14
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,5,16,2.27
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,5,32,4.53
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,5,64,9.03
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,5,128,18.07
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,5,256,517.33
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,5,512,1033.97
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,5,1024,2066.84
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,5,2048,4130.95
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,5,4096,8264.22
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,5,8192,14952.13
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,5,16384,24563.73
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,5,32768,33042.20
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,5,65536,38750.39
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,5,131072,42279.62
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,5,262144,44418.75
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,5,524288,45537.09
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,5,1048576,46109.55
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,6,1,0.14
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,6,2,0.28
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,6,4,0.57
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,6,8,1.14
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,6,16,2.27
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,6,32,4.55
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,6,64,9.11
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,6,128,18.10
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,6,256,515.16
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,6,512,1029.65
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,6,1024,2052.76
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,6,2048,4044.23
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,6,4096,8232.17
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,6,8192,14909.23
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,6,16384,24349.24
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,6,32768,32746.65
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,6,65536,38652.24
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,6,131072,42252.09
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,6,262144,44373.47
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,6,524288,45514.98
eessi,0,inter_GCD4_GCD4,nid005014,nid005015,4,4,inter_node,nic_via_xgmi,6,1048576,46110.49
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,2,1,0.13
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,2,2,0.27
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,2,4,0.53
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,2,8,1.06
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,2,16,2.12
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,2,32,4.25
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,2,64,8.48
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,2,128,16.80
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,2,256,510.60
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,2,512,1019.75
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,2,1024,2036.14
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,2,2048,4080.42
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,2,4096,8143.19
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,2,8192,13404.89
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,2,16384,20573.33
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,2,32768,27689.74
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,2,65536,37458.67
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,2,131072,42194.39
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,2,262144,44134.88
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,2,524288,45382.51
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,2,1048576,45676.63
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,3,1,0.14
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,3,2,0.27
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,3,4,0.54
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,3,8,1.08
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,3,16,2.17
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,3,32,4.35
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,3,64,8.71
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,3,128,17.29
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,3,256,496.84
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,3,512,993.87
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,3,1024,1990.14
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,3,2048,3971.70
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,3,4096,7946.11
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,3,8192,13385.28
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,3,16384,20620.36
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,3,32768,27930.34
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,3,65536,37561.99
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,3,131072,42092.63
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,3,262144,43850.51
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,3,524288,44963.21
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,3,1048576,45355.84
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,4,1,0.13
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,4,2,0.27
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,4,4,0.54
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,4,8,1.07
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,4,16,2.15
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,4,32,4.30
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,4,64,8.61
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,4,128,17.08
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,4,256,510.53
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,4,512,1020.12
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,4,1024,2043.64
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,4,2048,4086.82
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,4,4096,8174.52
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,4,8192,13331.15
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,4,16384,19446.88
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,4,32768,26316.10
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,4,65536,32369.51
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,4,131072,36170.33
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,4,262144,34805.57
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,4,524288,37490.06
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,4,1048576,42031.45
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,5,1,0.13
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,5,2,0.26
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,5,4,0.53
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,5,8,1.06
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,5,16,2.11
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,5,32,4.22
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,5,64,8.44
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,5,128,16.76
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,5,256,514.01
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,5,512,1028.37
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,5,1024,2055.92
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,5,2048,4113.27
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,5,4096,8216.90
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,5,8192,13456.13
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,5,16384,20483.76
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,5,32768,28210.02
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,5,65536,37416.31
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,5,131072,42184.15
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,5,262144,44100.04
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,5,524288,45388.83
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,5,1048576,44221.33
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,6,1,0.13
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,6,2,0.26
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,6,4,0.53
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,6,8,1.06
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,6,16,2.13
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,6,32,4.26
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,6,64,8.49
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,6,128,17.01
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,6,256,515.10
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,6,512,1032.95
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,6,1024,2051.49
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,6,2048,4113.36
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,6,4096,8222.42
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,6,8192,13340.09
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,6,16384,20556.47
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,6,32768,28168.38
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,6,65536,37506.84
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,6,131072,42195.65
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,6,262144,43885.90
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,6,524288,45020.46
eessi,0,inter_GCD6_GCD6,nid005014,nid005015,6,6,inter_node,nic_via_xgmi,6,1048576,45326.26
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,2,1,0.13
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,2,2,0.27
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,2,4,0.53
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,2,8,1.07
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,2,16,2.13
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,2,32,4.26
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,2,64,8.53
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,2,128,17.01
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,2,256,510.91
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,2,512,1019.82
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,2,1024,2038.31
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,2,2048,4087.75
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,2,4096,8158.75
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,2,8192,14748.55
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,2,16384,22357.98
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,2,32768,29694.26
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,2,65536,37214.94
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,2,131072,40622.34
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,2,262144,41633.69
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,2,524288,42596.65
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,2,1048576,43180.95
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,3,1,0.13
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,3,2,0.27
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,3,4,0.53
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,3,8,1.07
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,3,16,2.14
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,3,32,4.26
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,3,64,8.55
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,3,128,17.11
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,3,256,514.56
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,3,512,1026.09
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,3,1024,2052.86
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,3,2048,4118.97
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,3,4096,8234.23
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,3,8192,14765.30
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,3,16384,22146.17
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,3,32768,29867.67
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,3,65536,37295.20
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,3,131072,40708.17
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,3,262144,42047.34
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,3,524288,43062.04
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,3,1048576,43413.77
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,4,1,0.13
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,4,2,0.27
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,4,4,0.53
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,4,8,1.06
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,4,16,2.13
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,4,32,4.27
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,4,64,8.54
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,4,128,17.05
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,4,256,507.71
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,4,512,1014.42
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,4,1024,2030.86
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,4,2048,4061.86
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,4,4096,8109.40
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,4,8192,14708.56
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,4,16384,22152.89
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,4,32768,29482.23
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,4,65536,37100.21
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,4,131072,40433.34
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,4,262144,41923.26
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,4,524288,42910.71
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,4,1048576,43351.55
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,5,1,0.13
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,5,2,0.27
eessi,0,inter_GCD1_GCD1,nid005014,nid005015,1,1,inter_node,nic_local,5,4,0.53
