stack,sdma_enabled,pair_label,node_a,node_b,gcd_a,gcd_b,hop_class,nic_class,run,size_bytes,latency_us
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,2,262144,17.70
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,2,524288,28.47
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,2,1048576,50.10
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,2,2097152,93.27
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,2,4194304,179.58
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,3,1,20.50
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,3,2,20.48
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,3,4,20.73
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,3,8,20.51
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,3,16,20.43
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,3,32,20.44
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,3,64,20.54
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,3,128,20.98
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,3,256,3.24
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,3,512,3.33
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,3,1024,3.38
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,3,2048,3.51
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,3,4096,3.57
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,3,8192,7.07
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,3,16384,7.38
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,3,32768,8.19
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,3,65536,9.51
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,3,131072,16.01
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,3,262144,17.61
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,3,524288,28.45
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,3,1048576,50.08
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,3,2097152,93.26
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,3,4194304,179.67
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,4,1,20.59
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,4,2,20.62
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,4,4,20.92
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,4,8,20.67
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,4,16,20.62
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,4,32,20.57
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,4,64,20.62
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,4,128,21.15
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,4,256,6.75
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,4,512,3.35
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,4,1024,3.51
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,4,2048,3.88
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,4,4096,3.77
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,4,8192,6.89
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,4,16384,7.43
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,4,32768,8.20
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,4,65536,9.52
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,4,131072,12.29
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,4,262144,17.69
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,4,524288,28.51
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,4,1048576,50.11
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,4,2097152,93.27
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,4,4194304,179.70
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,5,1,20.58
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,5,2,20.58
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,5,4,20.56
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,5,8,20.48
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,5,16,20.57
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,5,32,20.51
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,5,64,20.67
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,5,128,21.15
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,5,256,3.28
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,5,512,3.39
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,5,1024,3.41
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,5,2048,3.61
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,5,4096,3.58
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,5,8192,6.93
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,5,16384,7.42
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,5,32768,8.20
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,5,65536,9.53
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,5,131072,15.77
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,5,262144,17.67
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,5,524288,28.52
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,5,1048576,50.11
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,5,2097152,93.26
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,5,4194304,179.78
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,6,1,20.64
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,6,2,20.65
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,6,4,20.60
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,6,8,20.65
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,6,16,20.64
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,6,32,20.66
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,6,64,20.62
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,6,128,21.14
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,6,256,3.28
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,6,512,3.36
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,6,1024,3.44
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,6,2048,3.51
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,6,4096,3.58
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,6,8192,7.10
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,6,16384,7.42
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,6,32768,8.20
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,6,65536,9.54
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,6,131072,15.90
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,6,262144,17.66
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,6,524288,28.50
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,6,1048576,50.15
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,6,2097152,93.26
eessi,0,inter_GCD0_GCD0,nid005013,nid005014,0,0,inter_node,nic_via_xgmi,6,4194304,179.66
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,2,1,19.70
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,2,2,19.68
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,2,4,19.79
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,2,8,19.74
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,2,16,19.77
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,2,32,19.70
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,2,64,19.74
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,2,128,20.30
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,2,256,3.39
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,2,512,3.45
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,2,1024,3.50
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,2,2048,3.63
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,2,4096,3.69
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,2,8192,7.30
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,2,16384,7.58
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,2,32768,8.39
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,2,65536,9.77
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,2,131072,16.19
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,2,262144,17.80
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,2,524288,28.65
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,2,1048576,50.26
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,2,2097152,93.37
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,2,4194304,179.65
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,3,1,19.74
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,3,2,19.74
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,3,4,19.78
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,3,8,19.76
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,3,16,19.77
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,3,32,19.77
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,3,64,19.77
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,3,128,20.25
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,3,256,3.39
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,3,512,3.43
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,3,1024,3.64
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,3,2048,3.76
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,3,4096,3.88
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,3,8192,7.13
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,3,16384,7.56
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,3,32768,8.37
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,3,65536,9.69
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,3,131072,16.01
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,3,262144,17.83
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,3,524288,28.65
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,3,1048576,50.30
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,3,2097152,93.38
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,3,4194304,179.65
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,4,1,19.75
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,4,2,19.71
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,4,4,19.69
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,4,8,19.75
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,4,16,19.74
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,4,32,19.69
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,4,64,19.77
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,4,128,20.28
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,4,256,3.26
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,4,512,3.50
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,4,1024,3.76
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,4,2048,3.88
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,4,4096,3.68
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,4,8192,7.05
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,4,16384,7.58
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,4,32768,8.35
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,4,65536,9.68
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,4,131072,15.96
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,4,262144,17.75
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,4,524288,28.58
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,4,1048576,50.21
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,4,2097152,93.35
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,4,4194304,179.69
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,5,1,19.82
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,5,2,19.81
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,5,4,19.76
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,5,8,19.80
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,5,16,19.78
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,5,32,19.82
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,5,64,19.80
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,5,128,20.33
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,5,256,3.33
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,5,512,3.48
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,5,1024,3.63
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,5,2048,3.88
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,5,4096,3.88
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,5,8192,7.05
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,5,16384,7.58
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,5,32768,8.37
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,5,65536,9.70
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,5,131072,16.00
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,5,262144,17.80
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,5,524288,28.62
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,5,1048576,50.26
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,5,2097152,93.40
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,5,4194304,179.71
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,6,1,19.80
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,6,2,19.79
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,6,4,19.79
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,6,8,19.82
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,6,16,19.83
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,6,32,19.78
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,6,64,19.82
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,6,128,20.32
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,6,256,3.34
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,6,512,3.52
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,6,1024,3.57
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,6,2048,3.74
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,6,4096,3.88
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,6,8192,7.16
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,6,16384,7.57
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,6,32768,8.35
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,6,65536,9.68
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,6,131072,16.17
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,6,262144,17.79
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,6,524288,28.60
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,6,1048576,50.22
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,6,2097152,93.34
eessi,0,inter_GCD2_GCD2,nid005013,nid005014,2,2,inter_node,nic_via_xgmi,6,4194304,179.75
eessi,0,inter_GCD4_GCD4,nid005013,nid005014,4,4,inter_node,nic_via_xgmi,2,1,19.18
eessi,0,inter_GCD4_GCD4,nid005013,nid005014,4,4,inter_node,nic_via_xgmi,2,2,19.28
eessi,0,inter_GCD4_GCD4,nid005013,nid005014,4,4,inter_node,nic_via_xgmi,2,4,19.18
eessi,0,inter_GCD4_GCD4,nid005013,nid005014,4,4,inter_node,nic_via_xgmi,2,8,19.21
eessi,0,inter_GCD4_GCD4,nid005013,nid005014,4,4,inter_node,nic_via_xgmi,2,16,19.24
eessi,0,inter_GCD4_GCD4,nid005013,nid005014,4,4,inter_node,nic_via_xgmi,2,32,19.15
eessi,0,inter_GCD4_GCD4,nid005013,nid005014,4,4,inter_node,nic_via_xgmi,2,64,19.39
eessi,0,inter_GCD4_GCD4,nid005013,nid005014,4,4,inter_node,nic_via_xgmi,2,128,19.76
eessi,0,inter_GCD4_GCD4,nid005013,nid005014,4,4,inter_node,nic_via_xgmi,2,256,6.68
eessi,0,inter_GCD4_GCD4,nid005013,nid005014,4,4,inter_node,nic_via_xgmi,2,512,3.18
eessi,0,inter_GCD4_GCD4,nid005013,nid005014,4,4,inter_node,nic_via_xgmi,2,1024,3.15
eessi,0,inter_GCD4_GCD4,nid005013,nid005014,4,4,inter_node,nic_via_xgmi,2,2048,3.36
eessi,0,inter_GCD4_GCD4,nid005013,nid005014,4,4,inter_node,nic_via_xgmi,2,4096,3.42
eessi,0,inter_GCD4_GCD4,nid005013,nid005014,4,4,inter_node,nic_via_xgmi,2,8192,6.58
