stack,sdma_enabled,pair_label,node_a,node_b,gcd_a,gcd_b,hop_class,nic_class,num_links,run,size_bytes,bandwidth_MBps
native,0,inter_GCD0_GCD0,nid005014,nid007968,0,0,inter_node,nic_via_xgmi,NA,5,8388608,23516.07
native,0,inter_GCD0_GCD0,nid005014,nid007968,0,0,inter_node,nic_via_xgmi,NA,5,16777216,23558.22
native,0,inter_GCD0_GCD0,nid005014,nid007968,0,0,inter_node,nic_via_xgmi,NA,5,33554432,23378.11
native,0,inter_GCD0_GCD0,nid005014,nid007968,0,0,inter_node,nic_via_xgmi,NA,5,67108864,23486.28
native,0,inter_GCD0_GCD0,nid005014,nid007968,0,0,inter_node,nic_via_xgmi,NA,6,1,1.44
native,0,inter_GCD0_GCD0,nid005014,nid007968,0,0,inter_node,nic_via_xgmi,NA,6,2,2.91
native,0,inter_GCD0_GCD0,nid005014,nid007968,0,0,inter_node,nic_via_xgmi,NA,6,4,5.83
native,0,inter_GCD0_GCD0,nid005014,nid007968,0,0,inter_node,nic_via_xgmi,NA,6,8,11.67
native,0,inter_GCD0_GCD0,nid005014,nid007968,0,0,inter_node,nic_via_xgmi,NA,6,16,23.34
native,0,inter_GCD0_GCD0,nid005014,nid007968,0,0,inter_node,nic_via_xgmi,NA,6,32,46.66
native,0,inter_GCD0_GCD0,nid005014,nid007968,0,0,inter_node,nic_via_xgmi,NA,6,64,60.82
native,0,inter_GCD0_GCD0,nid005014,nid007968,0,0,inter_node,nic_via_xgmi,NA,6,128,176.49
native,0,inter_GCD0_GCD0,nid005014,nid007968,0,0,inter_node,nic_via_xgmi,NA,6,256,358.50
native,0,inter_GCD0_GCD0,nid005014,nid007968,0,0,inter_node,nic_via_xgmi,NA,6,512,722.41
native,0,inter_GCD0_GCD0,nid005014,nid007968,0,0,inter_node,nic_via_xgmi,NA,6,1024,1443.69
native,0,inter_GCD0_GCD0,nid005014,nid007968,0,0,inter_node,nic_via_xgmi,NA,6,2048,2843.98
native,0,inter_GCD0_GCD0,nid005014,nid007968,0,0,inter_node,nic_via_xgmi,NA,6,4096,5730.23
native,0,inter_GCD0_GCD0,nid005014,nid007968,0,0,inter_node,nic_via_xgmi,NA,6,8192,11427.40
native,0,inter_GCD0_GCD0,nid005014,nid007968,0,0,inter_node,nic_via_xgmi,NA,6,16384,18911.98
native,0,inter_GCD0_GCD0,nid005014,nid007968,0,0,inter_node,nic_via_xgmi,NA,6,32768,19906.64
native,0,inter_GCD0_GCD0,nid005014,nid007968,0,0,inter_node,nic_via_xgmi,NA,6,65536,21835.41
native,0,inter_GCD0_GCD0,nid005014,nid007968,0,0,inter_node,nic_via_xgmi,NA,6,131072,22625.11
native,0,inter_GCD0_GCD0,nid005014,nid007968,0,0,inter_node,nic_via_xgmi,NA,6,262144,23066.88
native,0,inter_GCD0_GCD0,nid005014,nid007968,0,0,inter_node,nic_via_xgmi,NA,6,524288,23266.16
native,0,inter_GCD0_GCD0,nid005014,nid007968,0,0,inter_node,nic_via_xgmi,NA,6,1048576,23278.82
native,0,inter_GCD0_GCD0,nid005014,nid007968,0,0,inter_node,nic_via_xgmi,NA,6,2097152,23459.84
native,0,inter_GCD0_GCD0,nid005014,nid007968,0,0,inter_node,nic_via_xgmi,NA,6,4194304,23525.80
native,0,inter_GCD0_GCD0,nid005014,nid007968,0,0,inter_node,nic_via_xgmi,NA,6,8388608,23477.78
native,0,inter_GCD0_GCD0,nid005014,nid007968,0,0,inter_node,nic_via_xgmi,NA,6,16777216,23416.56
native,0,inter_GCD0_GCD0,nid005014,nid007968,0,0,inter_node,nic_via_xgmi,NA,6,33554432,23442.99
native,0,inter_GCD0_GCD0,nid005014,nid007968,0,0,inter_node,nic_via_xgmi,NA,6,67108864,23521.51
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,2,1,1.43
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,2,2,2.86
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,2,4,5.76
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,2,8,11.52
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,2,16,23.12
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,2,32,46.14
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,2,64,92.23
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,2,128,184.06
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,2,256,373.35
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,2,512,742.98
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,2,1024,1486.30
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,2,2048,2968.05
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,2,4096,5906.81
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,2,8192,11697.59
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,2,16384,18590.78
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,2,32768,18571.13
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,2,65536,21705.94
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,2,131072,22600.33
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,2,262144,22758.26
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,2,524288,22951.25
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,2,1048576,22837.75
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,2,2097152,23028.11
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,2,4194304,22987.60
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,2,8388608,22975.62
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,2,16777216,23009.95
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,2,33554432,23116.45
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,2,67108864,23067.56
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,3,1,1.43
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,3,2,2.87
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,3,4,5.78
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,3,8,11.60
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,3,16,23.12
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,3,32,46.31
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,3,64,91.96
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,3,128,183.84
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,3,256,371.41
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,3,512,738.15
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,3,1024,1476.57
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,3,2048,2941.69
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,3,4096,5859.34
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,3,8192,11615.90
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,3,16384,18784.78
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,3,32768,18679.78
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,3,65536,21717.35
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,3,131072,22599.78
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,3,262144,22741.44
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,3,524288,22935.19
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,3,1048576,22908.60
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,3,2097152,23046.64
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,3,4194304,23046.17
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,3,8388608,23060.73
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,3,16777216,22938.50
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,3,33554432,23055.54
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,3,67108864,22970.39
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,4,1,1.44
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,4,2,2.89
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,4,4,5.81
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,4,8,11.64
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,4,16,23.26
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,4,32,46.52
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,4,64,92.89
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,4,128,184.54
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,4,256,375.48
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,4,512,748.15
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,4,1024,1491.36
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,4,2048,2971.51
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,4,4096,5930.38
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,4,8192,11748.08
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,4,16384,18727.99
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,4,32768,18610.29
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,4,65536,21710.75
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,4,131072,22599.60
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,4,262144,22692.53
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,4,524288,22833.33
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,4,1048576,22995.38
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,4,2097152,22837.62
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,4,4194304,22997.06
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,4,8388608,23103.24
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,4,16777216,23124.47
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,4,33554432,23113.90
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,4,67108864,23048.27
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,5,1,1.44
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,5,2,2.90
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,5,4,5.82
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,5,8,11.63
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,5,16,23.31
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,5,32,46.58
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,5,64,92.98
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,5,128,180.87
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,5,256,373.31
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,5,512,743.44
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,5,1024,1481.67
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,5,2048,2957.71
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,5,4096,5883.79
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,5,8192,11689.62
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,5,16384,18911.78
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,5,32768,18713.78
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,5,65536,21772.53
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,5,131072,22605.95
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,5,262144,22829.85
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,5,524288,22855.12
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,5,1048576,22966.76
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,5,2097152,23070.62
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,5,4194304,22990.03
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,5,8388608,22974.22
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,5,16777216,22991.24
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,5,33554432,23001.30
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,5,67108864,23065.16
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,6,1,1.42
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,6,2,2.84
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,6,4,5.72
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,6,8,11.39
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,6,16,22.83
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,6,32,45.30
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,6,64,90.78
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,6,128,181.28
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,6,256,368.81
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,6,512,735.13
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,6,1024,1471.48
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,6,2048,2919.46
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,6,4096,5843.54
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,6,8192,11590.79
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,6,16384,18839.21
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,6,32768,18647.55
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,6,65536,21706.22
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,6,131072,22602.20
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,6,262144,22742.24
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,6,524288,22901.22
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,6,1048576,23017.15
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,6,2097152,23103.76
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,6,4194304,23066.45
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,6,8388608,23065.95
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,6,16777216,23132.49
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,6,33554432,23083.21
native,0,inter_GCD2_GCD2,nid005014,nid007968,2,2,inter_node,nic_via_xgmi,NA,6,67108864,23024.76
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,2,1,1.43
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,2,2,2.88
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,2,4,5.76
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,2,8,11.56
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,2,16,23.04
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,2,32,46.14
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,2,64,92.16
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,2,128,183.50
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,2,256,373.56
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,2,512,746.56
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,2,1024,1481.82
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,2,2048,2955.68
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,2,4096,5897.01
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,2,8192,11719.72
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,2,16384,18917.05
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,2,32768,18867.24
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,2,65536,21718.83
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,2,131072,22601.48
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,2,262144,22830.52
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,2,524288,22833.47
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,2,1048576,23082.48
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,2,2097152,23170.60
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,2,4194304,23202.74
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,2,8388608,22982.57
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,2,16777216,23106.30
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,2,33554432,23034.46
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,2,67108864,23116.00
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,3,1,1.44
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,3,2,2.90
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,3,4,5.83
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,3,8,11.64
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,3,16,23.32
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,3,32,46.67
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,3,64,93.23
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,3,128,185.34
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,3,256,374.88
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,3,512,740.76
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,3,1024,1495.56
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,3,2048,2974.55
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,3,4096,5923.64
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,3,8192,11736.23
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,3,16384,18787.57
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,3,32768,18764.58
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,3,65536,21783.94
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,3,131072,22599.12
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,3,262144,22818.00
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,3,524288,22906.58
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,3,1048576,23009.12
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,3,2097152,23013.72
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,3,4194304,23053.64
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,3,8388608,23126.69
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,3,16777216,23053.55
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,3,33554432,23118.95
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,3,67108864,23164.47
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,4,1,1.44
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,4,2,2.90
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,4,4,5.82
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,4,8,11.66
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,4,16,23.26
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,4,32,46.37
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,4,64,92.94
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,4,128,183.53
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,4,256,376.01
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,4,512,750.29
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,4,1024,1501.98
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,4,2048,2986.87
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,4,4096,5951.00
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,4,8192,11788.64
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,4,16384,18789.23
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,4,32768,18856.65
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,4,65536,21770.50
native,0,inter_GCD4_GCD4,nid005014,nid007968,4,4,inter_node,nic_via_xgmi,NA,4,131072,22605.06
