stack,sdma_enabled,pair_label,node_a,node_b,gcd_a,gcd_b,hop_class,nic_class,num_links,run,size_bytes,bandwidth_MBps
eessi,0,inter_GCD0_GCD0,nid005020,nid005021,0,0,inter_node,nic_via_xgmi,NA,6,4,0.26
eessi,0,inter_GCD0_GCD0,nid005020,nid005021,0,0,inter_node,nic_via_xgmi,NA,6,8,0.51
eessi,0,inter_GCD0_GCD0,nid005020,nid005021,0,0,inter_node,nic_via_xgmi,NA,6,16,1.04
eessi,0,inter_GCD0_GCD0,nid005020,nid005021,0,0,inter_node,nic_via_xgmi,NA,6,32,2.07
eessi,0,inter_GCD0_GCD0,nid005020,nid005021,0,0,inter_node,nic_via_xgmi,NA,6,64,4.15
eessi,0,inter_GCD0_GCD0,nid005020,nid005021,0,0,inter_node,nic_via_xgmi,NA,6,128,8.23
eessi,0,inter_GCD0_GCD0,nid005020,nid005021,0,0,inter_node,nic_via_xgmi,NA,6,256,310.97
eessi,0,inter_GCD0_GCD0,nid005020,nid005021,0,0,inter_node,nic_via_xgmi,NA,6,512,618.99
eessi,0,inter_GCD0_GCD0,nid005020,nid005021,0,0,inter_node,nic_via_xgmi,NA,6,1024,1217.17
eessi,0,inter_GCD0_GCD0,nid005020,nid005021,0,0,inter_node,nic_via_xgmi,NA,6,2048,2478.94
eessi,0,inter_GCD0_GCD0,nid005020,nid005021,0,0,inter_node,nic_via_xgmi,NA,6,4096,4950.86
eessi,0,inter_GCD0_GCD0,nid005020,nid005021,0,0,inter_node,nic_via_xgmi,NA,6,8192,8872.81
eessi,0,inter_GCD0_GCD0,nid005020,nid005021,0,0,inter_node,nic_via_xgmi,NA,6,16384,12942.13
eessi,0,inter_GCD0_GCD0,nid005020,nid005021,0,0,inter_node,nic_via_xgmi,NA,6,32768,17272.06
eessi,0,inter_GCD0_GCD0,nid005020,nid005021,0,0,inter_node,nic_via_xgmi,NA,6,65536,20909.85
eessi,0,inter_GCD0_GCD0,nid005020,nid005021,0,0,inter_node,nic_via_xgmi,NA,6,131072,22214.46
eessi,0,inter_GCD0_GCD0,nid005020,nid005021,0,0,inter_node,nic_via_xgmi,NA,6,262144,23365.33
eessi,0,inter_GCD0_GCD0,nid005020,nid005021,0,0,inter_node,nic_via_xgmi,NA,6,524288,23820.57
eessi,0,inter_GCD0_GCD0,nid005020,nid005021,0,0,inter_node,nic_via_xgmi,NA,6,1048576,24051.65
