stack,sdma_enabled,benchmark,num_nodes,num_gcds,run,size_bytes,latency_us
eessi_a2a_pairwise,0,osu_alltoall,2,16,3,1024,111.71
eessi_a2a_pairwise,0,osu_alltoall,2,16,3,2048,117.08
eessi_a2a_pairwise,0,osu_alltoall,2,16,3,4096,126.79
eessi_a2a_pairwise,0,osu_alltoall,2,16,3,8192,178.88
eessi_a2a_pairwise,0,osu_alltoall,2,16,3,16384,213.30
eessi_a2a_pairwise,0,osu_alltoall,2,16,3,32768,290.59
eessi_a2a_pairwise,0,osu_alltoall,2,16,3,65536,475.14
eessi_a2a_pairwise,0,osu_alltoall,2,16,3,131072,859.64
eessi_a2a_pairwise,0,osu_alltoall,2,16,3,262144,1642.95
eessi_a2a_pairwise,0,osu_alltoall,2,16,3,524288,3265.41
eessi_a2a_pairwise,0,osu_alltoall,2,16,3,1048576,6581.54
eessi_a2a_pairwise,0,osu_alltoall,2,16,4,1,105.43
eessi_a2a_pairwise,0,osu_alltoall,2,16,4,2,105.23
eessi_a2a_pairwise,0,osu_alltoall,2,16,4,4,105.23
eessi_a2a_pairwise,0,osu_alltoall,2,16,4,8,105.26
eessi_a2a_pairwise,0,osu_alltoall,2,16,4,16,105.11
eessi_a2a_pairwise,0,osu_alltoall,2,16,4,32,105.04
eessi_a2a_pairwise,0,osu_alltoall,2,16,4,64,105.18
eessi_a2a_pairwise,0,osu_alltoall,2,16,4,128,107.19
eessi_a2a_pairwise,0,osu_alltoall,2,16,4,256,109.22
eessi_a2a_pairwise,0,osu_alltoall,2,16,4,512,110.26
eessi_a2a_pairwise,0,osu_alltoall,2,16,4,1024,112.53
eessi_a2a_pairwise,0,osu_alltoall,2,16,4,2048,117.53
eessi_a2a_pairwise,0,osu_alltoall,2,16,4,4096,126.22
eessi_a2a_pairwise,0,osu_alltoall,2,16,4,8192,182.02
eessi_a2a_pairwise,0,osu_alltoall,2,16,4,16384,206.81
eessi_a2a_pairwise,0,osu_alltoall,2,16,4,32768,290.56
eessi_a2a_pairwise,0,osu_alltoall,2,16,4,65536,475.17
eessi_a2a_pairwise,0,osu_alltoall,2,16,4,131072,852.22
eessi_a2a_pairwise,0,osu_alltoall,2,16,4,262144,1638.28
eessi_a2a_pairwise,0,osu_alltoall,2,16,4,524288,3269.70
eessi_a2a_pairwise,0,osu_alltoall,2,16,4,1048576,6578.55
eessi_a2a_pairwise,0,osu_bcast,2,16,2,1,9.12
eessi_a2a_pairwise,0,osu_bcast,2,16,2,2,9.11
eessi_a2a_pairwise,0,osu_bcast,2,16,2,4,9.18
eessi_a2a_pairwise,0,osu_bcast,2,16,2,8,10.95
eessi_a2a_pairwise,0,osu_bcast,2,16,2,16,10.93
eessi_a2a_pairwise,0,osu_bcast,2,16,2,32,11.03
eessi_a2a_pairwise,0,osu_bcast,2,16,2,64,9.19
