stack,sdma_enabled,benchmark,num_nodes,num_gcds,run,size_bytes,latency_us
native,0,osu_alltoall,2,16,3,4096,86.31
native,0,osu_alltoall,2,16,3,8192,154.43
native,0,osu_alltoall,2,16,3,16384,159.14
native,0,osu_alltoall,2,16,3,32768,186.15
native,0,osu_alltoall,2,16,3,65536,148.40
native,0,osu_alltoall,2,16,3,131072,159.21
native,0,osu_alltoall,2,16,3,262144,301.47
native,0,osu_alltoall,2,16,3,524288,684.62
native,0,osu_alltoall,2,16,3,1048576,1330.15
native,0,osu_alltoall,2,16,4,1,13.72
native,0,osu_alltoall,2,16,4,2,13.69
native,0,osu_alltoall,2,16,4,4,13.63
native,0,osu_alltoall,2,16,4,8,13.65
native,0,osu_alltoall,2,16,4,16,14.41
native,0,osu_alltoall,2,16,4,32,18.36
native,0,osu_alltoall,2,16,4,64,18.83
native,0,osu_alltoall,2,16,4,128,21.24
native,0,osu_alltoall,2,16,4,256,22.63
native,0,osu_alltoall,2,16,4,512,46.25
native,0,osu_alltoall,2,16,4,1024,72.10
native,0,osu_alltoall,2,16,4,2048,80.73
native,0,osu_alltoall,2,16,4,4096,89.50
native,0,osu_alltoall,2,16,4,8192,156.93
native,0,osu_alltoall,2,16,4,16384,157.89
native,0,osu_alltoall,2,16,4,32768,187.43
native,0,osu_alltoall,2,16,4,65536,148.80
native,0,osu_alltoall,2,16,4,131072,158.98
native,0,osu_alltoall,2,16,4,262144,301.31
native,0,osu_alltoall,2,16,4,524288,691.79
native,0,osu_alltoall,2,16,4,1048576,1296.63
native,0,osu_alltoall,2,16,5,1,13.64
native,0,osu_alltoall,2,16,5,2,13.72
native,0,osu_alltoall,2,16,5,4,13.72
native,0,osu_alltoall,2,16,5,8,13.85
native,0,osu_alltoall,2,16,5,16,14.55
native,0,osu_alltoall,2,16,5,32,18.45
native,0,osu_alltoall,2,16,5,64,18.93
native,0,osu_alltoall,2,16,5,128,21.11
native,0,osu_alltoall,2,16,5,256,22.59
native,0,osu_alltoall,2,16,5,512,44.85
native,0,osu_alltoall,2,16,5,1024,70.39
native,0,osu_alltoall,2,16,5,2048,73.69
native,0,osu_alltoall,2,16,5,4096,89.40
native,0,osu_alltoall,2,16,5,8192,156.46
native,0,osu_alltoall,2,16,5,16384,165.94
native,0,osu_alltoall,2,16,5,32768,178.66
native,0,osu_alltoall,2,16,5,65536,148.12
native,0,osu_alltoall,2,16,5,131072,158.99
native,0,osu_alltoall,2,16,5,262144,309.01
native,0,osu_alltoall,2,16,5,524288,684.93
native,0,osu_alltoall,2,16,5,1048576,1308.38
native,0,osu_alltoall,2,16,6,1,13.80
native,0,osu_alltoall,2,16,6,2,13.86
native,0,osu_alltoall,2,16,6,4,13.81
native,0,osu_alltoall,2,16,6,8,13.99
native,0,osu_alltoall,2,16,6,16,14.67
native,0,osu_alltoall,2,16,6,32,18.63
native,0,osu_alltoall,2,16,6,64,19.05
native,0,osu_alltoall,2,16,6,128,21.29
native,0,osu_alltoall,2,16,6,256,22.86
native,0,osu_alltoall,2,16,6,512,45.12
native,0,osu_alltoall,2,16,6,1024,71.89
native,0,osu_alltoall,2,16,6,2048,77.18
native,0,osu_alltoall,2,16,6,4096,94.07
native,0,osu_alltoall,2,16,6,8192,157.24
native,0,osu_alltoall,2,16,6,16384,163.91
native,0,osu_alltoall,2,16,6,32768,191.48
native,0,osu_alltoall,2,16,6,65536,148.95
native,0,osu_alltoall,2,16,6,131072,158.89
native,0,osu_alltoall,2,16,6,262144,301.88
native,0,osu_alltoall,2,16,6,524288,696.60
native,0,osu_alltoall,2,16,6,1048576,1306.67
native,0,osu_bcast,2,16,2,1,2.70
native,0,osu_bcast,2,16,2,2,2.69
native,0,osu_bcast,2,16,2,4,2.76
native,0,osu_bcast,2,16,2,8,2.71
native,0,osu_bcast,2,16,2,16,2.70
