stack,sdma_enabled,pair_label,node_a,node_b,gcd_a,gcd_b,hop_class,nic_class,run,size_bytes,latency_us
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,4,512,3.33
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,4,1024,3.45
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,4,2048,3.60
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,4,4096,3.73
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,4,8192,6.97
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,4,16384,7.38
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,4,32768,8.16
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,4,65536,9.50
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,4,131072,12.24
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,4,262144,17.65
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,4,524288,28.48
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,4,1048576,50.12
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,4,2097152,93.27
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,4,4194304,179.65
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,5,1,3.23
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,5,2,3.23
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,5,4,3.23
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,5,8,3.23
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,5,16,3.23
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,5,32,3.23
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,5,64,3.24
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,5,128,3.23
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,5,256,3.24
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,5,512,3.30
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,5,1024,3.53
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,5,2048,3.71
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,5,4096,3.72
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,5,8192,6.87
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,5,16384,7.38
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,5,32768,8.16
