stack,sdma_enabled,benchmark,num_nodes,num_gcds,run,size_bytes,latency_us
eessi_rdzv0,0,osu_alltoall,2,16,3,262144,1606.63
eessi_rdzv0,0,osu_alltoall,2,16,3,524288,3162.29
eessi_rdzv0,0,osu_alltoall,2,16,3,1048576,6321.92
eessi_rdzv0,0,osu_alltoall,2,16,4,1,74.39
eessi_rdzv0,0,osu_alltoall,2,16,4,2,74.22
eessi_rdzv0,0,osu_alltoall,2,16,4,4,1417.66
eessi_rdzv0,0,osu_alltoall,2,16,4,8,1419.91
eessi_rdzv0,0,osu_alltoall,2,16,4,16,1357.22
eessi_rdzv0,0,osu_alltoall,2,16,4,32,1340.33
eessi_rdzv0,0,osu_alltoall,2,16,4,64,1345.90
eessi_rdzv0,0,osu_alltoall,2,16,4,128,1357.86
eessi_rdzv0,0,osu_alltoall,2,16,4,256,1377.19
eessi_rdzv0,0,osu_alltoall,2,16,4,512,73.95
eessi_rdzv0,0,osu_alltoall,2,16,4,1024,74.14
eessi_rdzv0,0,osu_alltoall,2,16,4,2048,74.81
eessi_rdzv0,0,osu_alltoall,2,16,4,4096,82.40
eessi_rdzv0,0,osu_alltoall,2,16,4,8192,100.52
eessi_rdzv0,0,osu_alltoall,2,16,4,16384,137.20
eessi_rdzv0,0,osu_alltoall,2,16,4,32768,229.66
eessi_rdzv0,0,osu_alltoall,2,16,4,65536,423.32
eessi_rdzv0,0,osu_alltoall,2,16,4,131072,810.91
eessi_rdzv0,0,osu_alltoall,2,16,4,262144,1591.12
eessi_rdzv0,0,osu_alltoall,2,16,4,524288,3135.56
eessi_rdzv0,0,osu_alltoall,2,16,4,1048576,6217.65
eessi_rdzv0,0,osu_bcast,2,16,2,1,9.90
eessi_rdzv0,0,osu_bcast,2,16,2,2,9.45
eessi_rdzv0,0,osu_bcast,2,16,2,4,9.45
eessi_rdzv0,0,osu_bcast,2,16,2,8,11.12
eessi_rdzv0,0,osu_bcast,2,16,2,16,11.15
eessi_rdzv0,0,osu_bcast,2,16,2,32,11.13
eessi_rdzv0,0,osu_bcast,2,16,2,64,9.56
eessi_rdzv0,0,osu_bcast,2,16,2,128,9.66
eessi_rdzv0,0,osu_bcast,2,16,2,256,9.87
eessi_rdzv0,0,osu_bcast,2,16,2,512,10.31
eessi_rdzv0,0,osu_bcast,2,16,2,1024,10.28
eessi_rdzv0,0,osu_bcast,2,16,2,2048,10.69
eessi_rdzv0,0,osu_bcast,2,16,2,4096,20.91
eessi_rdzv0,0,osu_bcast,2,16,2,8192,21.83
eessi_rdzv0,0,osu_bcast,2,16,2,16384,22.41
eessi_rdzv0,0,osu_bcast,2,16,2,32768,22.13
eessi_rdzv0,0,osu_bcast,2,16,2,65536,31.33
eessi_rdzv0,0,osu_bcast,2,16,2,131072,63.06
eessi_rdzv0,0,osu_bcast,2,16,2,262144,127.20
eessi_rdzv0,0,osu_bcast,2,16,2,524288,255.21
eessi_rdzv0,0,osu_bcast,2,16,2,1048576,510.34
eessi_rdzv0,0,osu_bcast,2,16,3,1,9.96
eessi_rdzv0,0,osu_bcast,2,16,3,2,9.19
eessi_rdzv0,0,osu_bcast,2,16,3,4,9.22
eessi_rdzv0,0,osu_bcast,2,16,3,8,11.07
eessi_rdzv0,0,osu_bcast,2,16,3,16,11.09
eessi_rdzv0,0,osu_bcast,2,16,3,32,11.05
eessi_rdzv0,0,osu_bcast,2,16,3,64,9.27
eessi_rdzv0,0,osu_bcast,2,16,3,128,9.42
eessi_rdzv0,0,osu_bcast,2,16,3,256,9.72
eessi_rdzv0,0,osu_bcast,2,16,3,512,9.87
eessi_rdzv0,0,osu_bcast,2,16,3,1024,10.11
eessi_rdzv0,0,osu_bcast,2,16,3,2048,10.61
eessi_rdzv0,0,osu_bcast,2,16,3,4096,20.95
eessi_rdzv0,0,osu_bcast,2,16,3,8192,21.37
eessi_rdzv0,0,osu_bcast,2,16,3,16384,22.38
eessi_rdzv0,0,osu_bcast,2,16,3,32768,22.18
eessi_rdzv0,0,osu_bcast,2,16,3,65536,31.32
eessi_rdzv0,0,osu_bcast,2,16,3,131072,63.08
