stack,sdma_enabled,pair_label,node_a,node_b,gcd_a,gcd_b,hop_class,nic_class,run,size_bytes,bandwidth_MBps
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,2,64,100.50
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,2,128,200.25
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,2,256,396.55
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,2,512,792.52
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,2,1024,1588.25
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,2,2048,3174.18
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,2,4096,6348.18
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,2,8192,13080.87
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,2,16384,23493.30
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,2,32768,26533.50
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,2,65536,35969.42
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,2,131072,41313.21
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,2,262144,43658.07
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,2,524288,45120.33
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,2,1048576,45661.99
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,3,1,1.57
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,3,2,3.15
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,3,4,6.19
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,3,8,12.59
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,3,16,25.12
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,3,32,50.35
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,3,64,100.64
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,3,128,199.43
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,3,256,390.25
