stack,sdma_enabled,benchmark,num_nodes,num_gcds,run,size_bytes,latency_us
eessi_bigbuf,0,osu_alltoall,2,16,3,262144,1620.62
eessi_bigbuf,0,osu_alltoall,2,16,3,524288,3170.01
eessi_bigbuf,0,osu_alltoall,2,16,3,1048576,6377.33
eessi_bigbuf,0,osu_alltoall,2,16,4,1,75.41
eessi_bigbuf,0,osu_alltoall,2,16,4,2,75.36
eessi_bigbuf,0,osu_alltoall,2,16,4,4,1465.66
eessi_bigbuf,0,osu_alltoall,2,16,4,8,1459.15
eessi_bigbuf,0,osu_alltoall,2,16,4,16,1437.16
eessi_bigbuf,0,osu_alltoall,2,16,4,32,1426.28
eessi_bigbuf,0,osu_alltoall,2,16,4,64,1428.66
eessi_bigbuf,0,osu_alltoall,2,16,4,128,1432.50
eessi_bigbuf,0,osu_alltoall,2,16,4,256,1414.94
eessi_bigbuf,0,osu_alltoall,2,16,4,512,74.67
eessi_bigbuf,0,osu_alltoall,2,16,4,1024,76.25
eessi_bigbuf,0,osu_alltoall,2,16,4,2048,76.65
eessi_bigbuf,0,osu_alltoall,2,16,4,4096,80.42
eessi_bigbuf,0,osu_alltoall,2,16,4,8192,100.54
eessi_bigbuf,0,osu_alltoall,2,16,4,16384,136.83
eessi_bigbuf,0,osu_alltoall,2,16,4,32768,230.33
eessi_bigbuf,0,osu_alltoall,2,16,4,65536,428.46
eessi_bigbuf,0,osu_alltoall,2,16,4,131072,823.32
eessi_bigbuf,0,osu_alltoall,2,16,4,262144,1619.21
eessi_bigbuf,0,osu_alltoall,2,16,4,524288,3178.96
eessi_bigbuf,0,osu_alltoall,2,16,4,1048576,6386.31
eessi_bigbuf,0,osu_bcast,2,16,2,1,10.74
eessi_bigbuf,0,osu_bcast,2,16,2,2,10.94
eessi_bigbuf,0,osu_bcast,2,16,2,4,10.48
eessi_bigbuf,0,osu_bcast,2,16,2,8,12.31
eessi_bigbuf,0,osu_bcast,2,16,2,16,12.34
eessi_bigbuf,0,osu_bcast,2,16,2,32,12.27
eessi_bigbuf,0,osu_bcast,2,16,2,64,10.51
eessi_bigbuf,0,osu_bcast,2,16,2,128,10.65
eessi_bigbuf,0,osu_bcast,2,16,2,256,10.88
eessi_bigbuf,0,osu_bcast,2,16,2,512,10.99
eessi_bigbuf,0,osu_bcast,2,16,2,1024,11.28
eessi_bigbuf,0,osu_bcast,2,16,2,2048,11.73
eessi_bigbuf,0,osu_bcast,2,16,2,4096,13.97
eessi_bigbuf,0,osu_bcast,2,16,2,8192,25.85
eessi_bigbuf,0,osu_bcast,2,16,2,16384,26.67
eessi_bigbuf,0,osu_bcast,2,16,2,32768,27.57
eessi_bigbuf,0,osu_bcast,2,16,2,65536,37.35
eessi_bigbuf,0,osu_bcast,2,16,2,131072,69.34
eessi_bigbuf,0,osu_bcast,2,16,2,262144,132.36
eessi_bigbuf,0,osu_bcast,2,16,2,524288,259.20
eessi_bigbuf,0,osu_bcast,2,16,2,1048576,513.67
eessi_bigbuf,0,osu_bcast,2,16,3,1,10.94
eessi_bigbuf,0,osu_bcast,2,16,3,2,10.48
eessi_bigbuf,0,osu_bcast,2,16,3,4,10.63
eessi_bigbuf,0,osu_bcast,2,16,3,8,12.26
eessi_bigbuf,0,osu_bcast,2,16,3,16,12.26
eessi_bigbuf,0,osu_bcast,2,16,3,32,12.28
eessi_bigbuf,0,osu_bcast,2,16,3,64,10.53
eessi_bigbuf,0,osu_bcast,2,16,3,128,10.68
eessi_bigbuf,0,osu_bcast,2,16,3,256,10.92
eessi_bigbuf,0,osu_bcast,2,16,3,512,11.09
eessi_bigbuf,0,osu_bcast,2,16,3,1024,11.40
eessi_bigbuf,0,osu_bcast,2,16,3,2048,11.67
eessi_bigbuf,0,osu_bcast,2,16,3,4096,13.97
eessi_bigbuf,0,osu_bcast,2,16,3,8192,25.83
eessi_bigbuf,0,osu_bcast,2,16,3,16384,26.67
