benchmark,num_gcds,run,size_bytes,latency_us
osu_allreduce,4,5,8,1.17
osu_allreduce,4,5,16,1.16
osu_allreduce,4,5,32,1.20
osu_allreduce,4,5,64,1.36
osu_allreduce,4,5,128,1.30
osu_allreduce,4,5,256,6.15
osu_allreduce,4,5,512,6.25
osu_allreduce,4,5,1024,11.13
osu_allreduce,4,5,2048,11.51
osu_allreduce,4,5,4096,12.10
osu_allreduce,4,5,8192,47.57
osu_allreduce,4,5,16384,48.67
osu_allreduce,4,5,32768,49.09
osu_allreduce,4,5,65536,51.34
osu_allreduce,4,5,131072,56.78
osu_allreduce,4,5,262144,68.41
osu_allreduce,4,5,524288,91.08
osu_allreduce,4,5,1048576,131.80
osu_allreduce,4,6,1,1.18
osu_allreduce,4,6,2,1.19
osu_allreduce,4,6,4,1.18
osu_allreduce,4,6,8,1.20
osu_allreduce,4,6,16,1.19
osu_allreduce,4,6,32,1.23
osu_allreduce,4,6,64,1.40
osu_allreduce,4,6,128,1.29
osu_allreduce,4,6,256,6.23
osu_allreduce,4,6,512,6.26
osu_allreduce,4,6,1024,11.16
osu_allreduce,4,6,2048,11.12
osu_allreduce,4,6,4096,11.96
osu_allreduce,4,6,8192,46.36
osu_allreduce,4,6,16384,46.87
osu_allreduce,4,6,32768,47.71
osu_allreduce,4,6,65536,49.91
osu_allreduce,4,6,131072,55.30
osu_allreduce,4,6,262144,66.91
osu_allreduce,4,6,524288,90.18
osu_allreduce,4,6,1048576,129.81
osu_allreduce,6,2,1,2.00
osu_allreduce,6,2,2,2.03
osu_allreduce,6,2,4,2.02
osu_allreduce,6,2,8,2.01
osu_allreduce,6,2,16,2.05
osu_allreduce,6,2,32,2.16
osu_allreduce,6,2,64,2.15
osu_allreduce,6,2,128,2.16
osu_allreduce,6,2,256,11.92
osu_allreduce,6,2,512,12.17
osu_allreduce,6,2,1024,20.37
osu_allreduce,6,2,2048,21.10
osu_allreduce,6,2,4096,22.65
osu_allreduce,6,2,8192,95.44
osu_allreduce,6,2,16384,96.45
osu_allreduce,6,2,32768,98.04
osu_allreduce,6,2,65536,100.48
